Chromosome	Gene	Strand	CDS	Start	Stop	Product
NC_000022.11	MAFF	+	NP_001155044.1	38213854	38214878	transcription factor MafF isoform a
NC_000022.11	TMEM184B	-	XP_011528415.1	38247959	38221471	transmembrane protein 184B isoform X4
NC_000022.11	TPTEP2-CSNK1E	-	NP_001276841.1	38314155	38293289	casein kinase I isoform epsilon
NC_000022.11	CSNK1E	-	NP_001885.1	38314155	38293289	casein kinase I isoform epsilon
NC_000022.11	KCNJ4	-	NP_690607.1	38428130	38426797	inward rectifier potassium channel 4
NC_000022.11	KDELR3	+	NP_057839.1	38468234	38481523	ER lumen protein-retaining receptor 3 isoform b
NC_000022.11	DDX17	-	NP_006377.2	38506235	38485937	probable ATP-dependent RNA helicase DDX17 isoform 1
NC_000022.11	DMC1	-	XP_011528140.1	38568254	38509295	meiotic recombination protein DMC1/LIM15 homolog isoform X3
NC_000022.11	FAM227A	-	NP_001013669.1	38650166	38586127	protein FAM227A isoform 1
NC_000022.11	CBY1	+	NP_001002880.2	38665595	38673236	protein chibby homolog 1 isoform b
NC_000022.11	TOMM22	+	NP_064628.1	38681979	38683841	mitochondrial import receptor subunit TOM22 homolog
NC_000022.11	JOSD1	-	XP_005261935.1	38699985	38687904	josephin-1 isoform X1
NC_000022.11	GTPBP1	+	XP_011528839.1	38705956	38737999	GTP-binding protein 1 isoform X3
NC_000022.11	SUN2	-	XP_011528406.1	38752626	38736269	SUN domain-containing protein 2 isoform X3
NC_000022.11	DNAL4	-	NP_005731.1	38782729	38779451	dynein light chain 4, axonemal
NC_000022.11	NPTXR	-	NP_055108.2	38843856	38822611	neuronal pentraxin receptor
NC_000022.11	CBX6	-	NP_001290423.1	38872188	38866211	chromobox protein homolog 6 isoform 2
NC_000022.11	APOBEC3A	+	NP_663745.1	38957692	38962509	DNA dC->dU-editing enzyme APOBEC-3A isoform a
NC_000022.11	APOBEC3B	+	NP_004891.5	38982454	38992445	DNA dC->dU-editing enzyme APOBEC-3B isoform a
NC_000022.11	APOBEC3C	+	XP_024307986.1	39014363	39018275	DNA dC->dU-editing enzyme APOBEC-3C isoform X1
NC_000022.11	APOBEC3D	+	NP_689639.2	39021520	39032316	DNA dC->dU-editing enzyme APOBEC-3D isoform 1
NC_000022.11	APOBEC3F	+	XP_024307946.1	39040961	39052695	DNA dC->dU-editing enzyme APOBEC-3F isoform X1
NC_000022.11	APOBEC3G	+	XP_016884392.1	39077362	39087561	DNA dC->dU-editing enzyme APOBEC-3G isoform X1
NC_000022.11	APOBEC3H	+	XP_011528293.1	39100279	39102558	DNA dC->dU-editing enzyme APOBEC-3H isoform X1
NC_000022.11	CBX7	-	NP_001333673.1	39152442	39133893	chromobox protein homolog 7 isoform 3
NC_000022.11	PDGFB	-	NP_002599.1	39243961	39225725	platelet-derived growth factor subunit B isoform 1 preproprotein
NC_000022.11	RPL3	-	NP_001029025.1	39319595	39312942	60S ribosomal protein L3 isoform b
NC_000022.11	SYNGR1	+	NP_663783.1	39350011	39377690	synaptogyrin-1 isoform 1b
NC_000022.11	TAB1	+	NP_705717.1	39399803	39436571	TGF-beta-activated kinase 1 and MAP3K7-binding protein 1 isoform beta
NC_000022.11	MGAT3	+	NP_002400.3	39487348	39488949	beta-1,4-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase
NC_000022.11	MIEF1	+	NP_001291493.1	39511295	39515373	mitochondrial dynamics protein MID51 isoform 2
NC_000022.11	ATF4	+	XP_016884296.1	39521446	39522602	cyclic AMP-dependent transcription factor ATF-4 isoform X1
NC_000022.11	RPS19BP1	-	NP_919307.1	39532736	39529494	active regulator of SIRT1
NC_000022.11	CACNA1I	+	NP_066919.2	39570753	39686405	voltage-dependent T-type calcium channel subunit alpha-1I isoform a
NC_000022.11	ENTHD1	-	XP_006724213.1	39887587	39743681	ENTH domain-containing protein 1 isoform X3
NC_000022.11	GRAP2	+	XP_006724439.1	39960101	39971084	GRB2-related adapter protein 2 isoform X1
NC_000022.11	FAM83F	+	NP_612444.2	39995043	40029565	protein FAM83F
NC_000022.11	TNRC6B	+	NP_001020014.1	40125818	40323241	trinucleotide repeat-containing gene 6B protein isoform 3
NC_000022.11	ADSL	+	NP_001350769.1	40346559	40387230	adenylosuccinate lyase isoform d
NC_000022.11	SGSM3	+	XP_024307996.1	40404291	40409759	small G protein signaling modulator 3 isoform X9
NC_000022.11	MRTFA	-	NP_001269590.2	40552344	40411392	myocardin-related transcription factor A isoform 2
NC_000022.11	MCHR1	+	NP_005288.3	40679446	40681928	melanin-concentrating hormone receptor 1
NC_000022.11	SLC25A17	-	NP_001269656.1	40819246	40770836	peroxisomal membrane protein PMP34 isoform 3
NC_000022.11	ST13	-	NP_001265518.1	40856538	40826540	hsc70-interacting protein isoform 2
NC_000022.11	XPNPEP3	+	NP_001191756.1	40857182	40860781	xaa-Pro aminopeptidase 3 isoform 2
NC_000022.11	DNAJB7	-	NP_660157.1	40861992	40861067	dnaJ homolog subfamily B member 7
NC_000022.11	RBX1	+	NP_055063.1	40951399	40972488	E3 ubiquitin-protein ligase RBX1
NC_000022.11	EP300	+	NP_001420.2	41093005	41178956	histone acetyltransferase p300 isoform 1
NC_000022.11	L3MBTL2	+	XP_011528722.1	41205283	41230251	lethal(3)malignant brain tumor-like protein 2 isoform X1
NC_000022.11	CHADL	-	XP_011528235.1	41241261	41229706	chondroadherin-like protein isoform X1
NC_000022.11	RANGAP1	-	NP_001304859.1	41281042	41246605	ran GTPase-activating protein 1
NC_000022.11	ZC3H7B	+	NP_060060.3	41320661	41357429	zinc finger CCCH domain-containing protein 7B
NC_000022.11	TEF	+	NP_001138870.1	41367533	41395960	thyrotroph embryonic factor isoform 2
NC_000022.11	LOC100996598	+	XP_016884652.1	41369082	41370396	uncharacterized protein LOC100996598
NC_000022.11	TOB2	-	XP_005261372.1	41437343	41436313	protein Tob2 isoform X1
NC_000022.11	PHF5A	-	NP_116147.1	41468651	41460400	PHD finger-like domain-containing protein 5A
NC_000022.11	ACO2	+	XP_024308018.1	41469147	41528613	aconitate hydratase, mitochondrial isoform X1
NC_000022.11	POLR3H	-	NP_001269813.1	41544099	41529285	DNA-directed RNA polymerase III subunit RPC8 isoform a
NC_000022.11	CSDC2	+	NP_055275.1	41571966	41574895	cold shock domain-containing protein C2
NC_000022.11	PMM1	-	XP_011528531.1	41589803	41577320	phosphomannomutase 1 isoform X1
NC_000022.11	DESI1	-	NP_056519.1	41620837	41601099	desumoylating isopeptidase 1
NC_000022.11	XRCC6	+	NP_001275907.1	41622042	41663815	X-ray repair cross-complementing protein 6 isoform 3
NC_000022.11	SNU13	-	NP_001003796.1	41688794	41674935	NHP2-like protein 1
NC_000022.11	MEI1	+	XP_011528247.1	41699539	41799299	meiosis inhibitor protein 1 isoform X12
NC_000022.11	CCDC134	+	XP_005261805.1	41808891	41825823	coiled-coil domain-containing protein 134 isoform X1
NC_000022.11	SREBF2	+	XP_011528649.1	41833271	41905660	sterol regulatory element-binding protein 2 isoform X2
NC_000022.11	SHISA8	-	XP_006724319.1	41914665	41909767	protein shisa-8 isoform X1
NC_000022.11	TNFRSF13C	-	NP_443177.1	41926771	41925369	tumor necrosis factor receptor superfamily member 13C
NC_000022.11	CENPM	-	XP_011528670.1	41947074	41927807	centromere protein M isoform X1
NC_000022.11	SEPTIN3	+	NP_001350774.1	41971493	41996967	neuronal-specific septin-3 isoform C
NC_000022.11	WBP2NL	+	NP_689826.2	41998819	42027181	postacrosomal sheath WW domain-binding protein
NC_000022.11	NAGA	-	NP_001349779.1	42070295	42060281	alpha-N-acetylgalactosaminidase precursor
NC_000022.11	PHETA2	+	XP_005261430.1	42077294	42078073	sesquipedalian-2 isoform X1
NC_000022.11	SMDT1	+	NP_201575.3	42079769	42082062	essential MCU regulator, mitochondrial precursor
NC_000022.11	NDUFA6	-	NP_002481.3	42090742	42086185	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 6
NC_000022.11	CYP2D6	-	NP_001020332.2	42130789	42126576	cytochrome P450 2D6 isoform 2
NC_000022.11	LOC102723722	+	XP_016884663.1	42135837	42137109	uncharacterized protein LOC102723722 isoform X1
NC_000022.11	CYP2D7	-	NP_001335315.1	42144462	42140280	putative cytochrome P450 2D7
NC_000022.11	TCF20	-	NP_005641.1	42215303	42168655	transcription factor 20 isoform 1
NC_000022.11	NFAM1	-	NP_001358291.1	42411699	42385163	NFAT activation molecule 1 isoform 3
NC_000022.11	RRP7A	-	NP_056518.2	42519784	42512912	ribosomal RNA-processing protein 7 homolog A
NC_000022.11	SERHL2	+	XP_016884228.1	42554021	42574055	serine hydrolase-like protein 2 isoform X2
NC_000022.11	POLDIP3	-	NP_001265586.1	42614855	42585793	polymerase delta-interacting protein 3 isoform 3
NC_000022.11	ATP5MGL	-	NP_001159349.1	42640272	42639974	putative ATP synthase subunit g 2, mitochondrial
NC_000022.11	CYB5R3	-	NP_000389.1	42649313	42619775	NADH-cytochrome b5 reductase 3 isoform 1
NC_000022.11	A4GALT	-	NP_001304967.1	42693949	42692892	lactosylceramide 4-alpha-galactosyltransferase
NC_000022.11	ARFGAP3	-	NP_001135765.1	42857180	42797590	ADP-ribosylation factor GTPase-activating protein 3 isoform 2
NC_000022.11	PACSIN2	-	NP_001336903.1	42893548	42871359	protein kinase C and casein kinase substrate in neurons protein 2 isoform E
NC_000022.11	TTLL1	-	NP_036395.1	43075584	43039778	probable tubulin polyglutamylase TTLL1
NC_000022.11	BIK	+	NP_001188.1	43124023	43129305	bcl-2-interacting killer
NC_000022.11	MCAT	-	NP_055322.1	43143346	43133457	malonyl-CoA-acyl carrier protein transacylase, mitochondrial isoform b precursor
NC_000022.11	TSPO	+	NP_000705.2	43159239	43162991	translocator protein
NC_000022.11	TTLL12	-	NP_055955.1	43187067	43168010	tubulin--tyrosine ligase-like protein 12
NC_000022.11	SCUBE1	-	NP_766638.2	43343259	43203999	signal peptide, CUB and EGF-like domain-containing protein 1 precursor
NC_000022.11	MPPED1	+	NP_001037835.1	43424986	43505616	metallophosphoesterase domain-containing protein 1
NC_000022.11	EFCAB6	-	XP_011528621.1	43782210	43528855	EF-hand calcium-binding domain-containing protein 6 isoform X5
NC_000022.11	LOC105373057	+	XP_011528955.1	43836105	43836860	DNA-directed RNA polymerase II subunit RPB1-like
NC_000022.11	SULT4A1	-	NP_055166.1	43862380	43826003	sulfotransferase 4A1
NC_000022.11	PNPLA5	-	NP_001171146.1	43891878	43880797	patatin-like phospholipase domain-containing protein 5 isoform 2
NC_000022.11	PNPLA3	+	NP_079501.2	43923912	43946382	1-acylglycerol-3-phosphate O-acyltransferase PNPLA3
NC_000022.11	SAMM50	+	NP_056195.3	43955578	43996383	sorting and assembly machinery component 50 homolog
NC_000022.11	PARVB	+	XP_024308004.1	43999341	44168678	beta-parvin isoform X2
NC_000022.11	PARVG	+	XP_011528604.1	44173003	44206426	gamma-parvin isoform X1
NC_000022.11	SHISAL1	-	XP_005261847.1	44300943	44249685	protein shisa-like-1 isoform X1
NC_000022.11	RTL6	-	NP_115663.2	44497554	44496839	retrotransposon Gag-like protein 6
NC_000022.11	PRR5-ARHGAP8	+	NP_851851.3	44702475	44862595	PRR5-ARHGAP8 fusion protein
NC_000022.11	PRR5	+	NP_001017528.1	44702502	44737247	proline-rich protein 5 isoform 2
NC_000022.11	ARHGAP8	+	NP_001017526.1	44786528	44862595	rho GTPase-activating protein 8 isoform 1
NC_000022.11	PHF21B	-	NP_001129334.1	45009547	44883088	PHD finger protein 21B isoform 2
NC_000022.11	NUP50	+	NP_009103.2	45168178	45184655	nuclear pore complex protein Nup50 isoform b
NC_000022.11	KIAA0930	-	NP_001009880.1	45240701	45197178	uncharacterized protein KIAA0930 isoform b
NC_000022.11	UPK3A	+	NP_008884.1	45285014	45295719	uroplakin-3a isoform 1 precursor
NC_000022.11	FAM118A	+	NP_001098065.1	45322380	45340405	protein FAM118A isoform 1
NC_000022.11	SMC1B	-	NP_001278430.1	45413565	45344558	structural maintenance of chromosomes protein 1B isoform 2
NC_000022.11	RIBC2	+	NP_056468.3	45413887	45432362	RIB43A-like with coiled-coils protein 2
NC_000022.11	FBLN1	+	NP_006477.3	45502986	45600446	fibulin-1 isoform D precursor
NC_000022.11	ATXN10	+	NP_001161093.1	45672064	45843671	ataxin-10 isoform 2
NC_000022.11	LOC107985535	-	XP_016884655.1	45889619	45877316	uncharacterized protein LOC107985535
NC_000022.11	WNT7B	-	XP_011528668.1	45972235	45922858	protein Wnt-7b isoform X1
NC_000022.11	PPARA	+	NP_005027.2	46198384	46235380	peroxisome proliferator-activated receptor alpha
NC_000022.11	CDPF1	-	XP_011528262.1	46248282	46244816	cysteine-rich DPF motif domain-containing protein 1 isoform X1
NC_000022.11	PKDREJ	-	NP_006062.1	46263320	46256563	polycystic kidney disease and receptor for egg jelly-related protein precursor
NC_000022.11	TTC38	+	XP_011528561.1	46273900	46292884	tetratricopeptide repeat protein 38 isoform X1
NC_000022.11	GTSE1	+	XP_005261684.1	46297401	46330130	G2 and S phase-expressed protein 1 isoform X1
NC_000022.11	TRMU	+	NP_060476.2	46335765	46357006	mitochondrial tRNA-specific 2-thiouridylase 1 isoform a
NC_000022.11	CELSR1	-	NP_055061.1	46537168	46363180	cadherin EGF LAG seven-pass G-type receptor 1 isoform 2 precursor
NC_000022.11	GRAMD4	+	XP_006724232.1	46576059	46677251	GRAM domain-containing protein 4 isoform X4
NC_000022.11	CERK	-	NP_073603.2	46738146	46687136	ceramide kinase
NC_000022.11	TBC1D22A	+	NP_001271233.1	46792776	47173626	TBC1 domain family member 22A isoform c
NC_000022.11	TAFA5	+	NP_001076436.1	48489593	48749847	chemokine-like protein TAFA-5 isoform 1 precursor
NC_000022.11	C22orf34	-	XP_024308006.1	49626892	49623159	putative uncharacterized protein C22orf34 isoform X1
NC_000022.11	BRD1	-	NP_001291738.1	49824315	49774235	bromodomain-containing protein 1 isoform 2
NC_000022.11	LOC105373091	+	XP_011528963.1	49849748	49850670	atherin-like
NC_000022.11	ZBED4	+	NP_055653.2	49883663	49887178	zinc finger BED domain-containing protein 4
NC_000022.11	ALG12	-	XP_016884425.1	49913763	49860188	dol-P-Man:Man(7)GlcNAc(2)-PP-Dol alpha-1,6-mannosyltransferase isoform X1
NC_000022.11	CRELD2	+	NP_001128573.1	49918770	49927307	protein disulfide isomerase CRELD2 isoform a precursor
NC_000022.11	PIM3	+	NP_001001852.2	49960948	49963127	serine/threonine-protein kinase pim-3
NC_000022.11	IL17REL	-	NP_001358345.1	50012644	49997040	putative interleukin-17 receptor E-like isoform 2 precursor
NC_000022.11	TTLL8	-	NP_001337246.1	50056933	50018786	protein monoglycylase TTLL8
NC_000022.11	MLC1	-	NP_001363403.1	50084900	50061585	membrane protein MLC1 isoform 1
NC_000022.11	MOV10L1	+	XP_011528998.1	50090089	50161449	RNA helicase Mov10l1 isoform X1
NC_000022.11	PANX2	+	NP_443071.2	50170731	50179277	pannexin-2 isoform 1
NC_000022.11	TRABD	+	XP_011529018.1	50193061	50199128	traB domain-containing protein isoform X1
NC_000022.11	SELENOO	+	NP_113642.1	50201037	50217369	protein adenylyltransferase SelO, mitochondrial
NC_000022.11	TUBGCP6	-	NP_065194.3	50244457	50217738	gamma-tubulin complex component 6
NC_000022.11	HDAC10	-	NP_001152758.1	50251030	50245509	polyamine deacetylase HDAC10 isoform 2
NC_000022.11	MAPK12	-	NP_001290181.1	50261507	50253403	mitogen-activated protein kinase 12 isoform 2
NC_000022.11	MAPK11	-	NP_002742.3	50270290	50264950	mitogen-activated protein kinase 11
NC_000022.11	PLXNB2	-	NP_001363798.1	50290582	50275706	plexin-B2 isoform 3 precursor
NC_000022.11	DENND6B	-	NP_001001794.3	50326986	50312141	protein DENND6B
NC_000022.11	PPP6R2	+	NP_001352765.1	50393909	50444247	serine/threonine-protein phosphatase 6 regulatory subunit 2 isoform 11
NC_000022.11	LOC107985556	-	XP_016884666.1	50434496	50433136	vegetative cell wall protein gp1-like
NC_000022.11	SBF1	-	NP_002963.2	50474838	50447144	myotubularin-related protein 5 isoform 1
NC_000022.11	ADM2	+	NP_001356811.1	50481848	50482903	protein ADM2 preproprotein
NC_000022.11	MIOX	+	XP_011529007.1	50486898	50488920	inositol oxygenase isoform X2
NC_000022.11	LMF2	-	XP_016884566.1	50507673	50503393	lipase maturation factor 2 isoform X2
NC_000022.11	NCAPH2	+	NP_055366.3	50508338	50519359	condensin-2 complex subunit H2 isoform 1
NC_000022.11	SCO2	-	NP_001162580.1	50524409	50523613	protein SCO2 homolog, mitochondrial precursor
NC_000022.11	TYMP	-	NP_001244918.1	50529707	50525772	thymidine phosphorylase isoform 2
NC_000022.11	ODF3B	-	NP_001014440.2	50532075	50530482	outer dense fiber protein 3B
NC_000022.11	KLHDC7B	+	NP_612442.3	50546244	50549951	kelch domain-containing protein 7B
NC_000022.11	SYCE3	-	NP_001116697.1	50556403	50551247	synaptonemal complex central element protein 3
NC_000022.11	CPT1B	-	NP_001138606.1	50577913	50569340	carnitine O-palmitoyltransferase 1, muscle isoform isoform c
NC_000022.11	CHKB	-	NP_005189.2	50582779	50579183	choline/ethanolamine kinase
NC_000022.11	MAPK8IP2	+	NP_036456.1	50600819	50610779	C-Jun-amino-terminal kinase-interacting protein 2
NC_000022.11	ARSA	-	NP_001349711.1	50627370	50625147	arylsulfatase A isoform b
NC_000022.11	SHANK3	+	NP_001358973.1	50674415	50731312	SH3 and multiple ankyrin repeat domains protein 3
NC_000022.11	ACR	+	NP_001088.2	50738236	50745207	acrosin precursor
NC_000022.11	RABL2B	-	XP_016884044.1	50782292	50768778	rab-like protein 2B isoform X4
NC_000023.11	PLCXD1	+	NP_001357299.1	284188	299335	PI-PLC X domain-containing protein 1 isoform 1
NC_000023.11	GTPBP6	-	XP_006724510.1	316981	305076	putative GTP-binding protein 6 isoform X1
NC_000023.11	PPP2R3B	-	NP_037371.2	386689	334369	serine/threonine-protein phosphatase 2A regulatory subunit B'' subunit beta
NC_000023.11	SHOX	+	NP_006874.1	630898	658829	short stature homeobox protein isoform SHOXb
NC_000023.11	CRLF2	-	XP_011544483.1	1212632	1190899	cytokine receptor-like factor 2 isoform X1
NC_000023.11	CSF2RA	+	NP_001155001.1	1282704	1309479	granulocyte-macrophage colony-stimulating factor receptor subunit alpha isoform a precursor
NC_000023.11	IL3RA	+	XP_016884980.1	1341766	1382465	interleukin-3 receptor subunit alpha isoform X2
NC_000023.11	SLC25A6	-	NP_001627.2	1392007	1386604	ADP/ATP translocase 3
NC_000023.11	LOC105373102	+	XP_011544488.1	1392367	1396392	uncharacterized protein LOC105373102
NC_000023.11	ASMTL	-	XP_005274491.1	1452838	1403271	probable bifunctional dTTP/UTP pyrophosphatase/methyltransferase protein isoform X1
NC_000023.11	P2RY8	-	XP_006724506.2	1537292	1465481	P2Y purinoceptor 8 isoform X1
NC_000023.11	AKAP17A	+	NP_005079.2	1593463	1601594	A-kinase anchor protein 17A isoform 1
NC_000023.11	ASMT	+	NP_004034.2	1615200	1643014	acetylserotonin O-methyltransferase isoform 1
NC_000023.11	ZBED1	-	NP_001164606.1	2490717	2488637	zinc finger BED domain-containing protein 1
NC_000023.11	DHRSX	-	NP_660160.2	2500923	2221043	dehydrogenase/reductase SDR family member on chromosome X
NC_000023.11	CD99	+	NP_002405.1	2691361	2740804	CD99 antigen isoform a precursor
NC_000023.11	XG	+	XP_016885276.1	2752275	2814380	glycoprotein Xg isoform X2
NC_000023.11	GYG2	+	XP_016885418.1	2830189	2881213	glycogenin-2 isoform X2
NC_000023.11	ARSD	-	XP_005274571.1	2929273	2907273	arylsulfatase D isoform X1
NC_000023.11	ARSL	-	NP_000038.2	2960398	2934834	arylsulfatase E isoform 2 precursor
NC_000023.11	ARSH	+	NP_001011719.1	3006613	3033385	arylsulfatase H
NC_000023.11	ARSF	+	NP_001188467.1	3068101	3112556	arylsulfatase F precursor
NC_000023.11	MXRA5	-	NP_056234.2	3343831	3309718	matrix-remodeling-associated protein 5 precursor
NC_000023.11	PRKX	-	NP_005035.1	3713251	3612202	cAMP-dependent protein kinase catalytic subunit PRKX
NC_000023.11	NLGN4X	-	NP_065793.1	6151464	5892819	neuroligin-4, X-linked
NC_000023.11	VCX3A	-	NP_057463.2	6534495	6533747	variable charge X-linked protein 3
NC_000023.11	PUDP	-	NP_001171607.1	7148111	7050298	pseudouridine-5'-phosphatase isoform d
NC_000023.11	STS	+	NP_001307679.1	7190977	7350261	steryl-sulfatase isoform 2 precursor
NC_000023.11	VCX	+	NP_038480.2	7843204	7844016	variable charge X-linked protein 1
NC_000023.11	PNPLA4	-	NP_004641.1	7926117	7900688	patatin-like phospholipase domain-containing protein 4 isoform 1 precursor
NC_000023.11	VCX2	-	NP_057462.2	8170641	8170034	variable charge X-linked protein 2
NC_000023.11	VCX3B	+	NP_001001888.3	8465451	8466383	variable charge X-linked protein 3B
NC_000023.11	ANOS1	-	NP_000207.2	8732034	8532997	anosmin-1 precursor
NC_000023.11	FAM9A	-	NP_777611.1	8800169	8791313	protein FAM9A
NC_000023.11	FAM9B	-	NP_995321.1	9032984	9025517	protein FAM9B
NC_000023.11	TBL1X	+	NP_001132940.1	9654265	9716246	F-box-like/WD repeat-containing protein TBL1X isoform b
NC_000023.11	GPR143	-	NP_000264.2	9765815	9725748	G-protein coupled receptor 143
NC_000023.11	SHROOM2	+	XP_005274557.2	9786546	9946937	protein Shroom2 isoform X1
NC_000023.11	CLDN34	+	NP_001182010.1	9967358	9968002	claudin-34
NC_000023.11	WWC3	+	NP_056506.2	10063539	10141501	protein WWC3
NC_000023.11	CLCN4	+	NP_001243873.1	10194949	10233584	H(+)/Cl(-) exchange transporter 4 isoform 2
NC_000023.11	MID1	-	NP_150632.1	10567545	10449370	E3 ubiquitin-protein ligase Midline-1 isoform 1
NC_000023.11	HCCS	+	NP_005324.3	11112061	11121810	cytochrome c-type heme lyase
NC_000023.11	AMELX	+	NP_872621.1	11294789	11300612	amelogenin, X isoform isoform 3
NC_000023.11	ARHGAP6	-	NP_038286.2	11664826	11138865	rho GTPase-activating protein 6 isoform 1
NC_000023.11	MSL3	+	NP_001269103.1	11760920	11775079	male-specific lethal 3 homolog isoform f
NC_000023.11	FRMPD4	+	NP_001355327.1	11865189	12720533	FERM and PDZ domain-containing protein 4 isoform d
NC_000023.11	PRPS2	+	NP_001034180.1	12791498	12822796	ribose-phosphate pyrophosphokinase 2 isoform 1
NC_000023.11	TLR7	+	NP_057646.1	12867579	12888658	toll-like receptor 7 precursor
NC_000023.11	TLR8	+	NP_057694.2	12910386	12922166	toll-like receptor 8 isoform 1
NC_000023.11	TMSB4X	+	NP_066932.1	12976262	12976811	thymosin beta-4
NC_000023.11	FAM9C	-	XP_005274517.1	13043787	13038443	protein FAM9C isoform X1
NC_000023.11	LOC105373133	+	XP_011543916.1	13044554	13085907	uncharacterized protein LOC105373133
NC_000023.11	ATXN3L	-	NP_001129467.1	13319932	13318869	ataxin-3-like protein
NC_000023.11	EGFL6	+	NP_001161362.1	13569862	13633095	epidermal growth factor-like protein 6 isoform 2 precursor
NC_000023.11	LOC107985657	-	XP_016885493.1	13653412	13653000	uncharacterized protein LOC107985657
NC_000023.11	TCEANC	+	XP_016884805.1	13659687	13663564	transcription elongation factor A N-terminal and central domain-containing protein isoform X1
NC_000023.11	RAB9A	+	NP_001182257.1	13708747	13709352	ras-related protein Rab-9A
NC_000023.11	TRAPPC2	-	NP_055378.1	13719961	13714409	trafficking protein particle complex subunit 2 isoform 1
NC_000023.11	OFD1	+	NP_001317139.1	13744423	13769108	oral-facial-digital syndrome 1 protein isoform 3
NC_000023.11	GPM6B	-	NP_001305658.1	13938508	13772883	neuronal membrane glycoprotein M6-b isoform 5
NC_000023.11	GEMIN8	-	XP_016885107.1	14021476	14008915	gem-associated protein 8 isoform X2
NC_000023.11	GLRA2	+	NP_001165413.1	14574398	14730485	glycine receptor subunit alpha-2 isoform C
NC_000023.11	FANCB	-	XP_011543772.1	14865508	14796269	Fanconi anemia group B protein isoform X1
NC_000023.11	MOSPD2	+	NP_689794.1	14873529	14919809	motile sperm domain-containing protein 2 isoform 1
NC_000023.11	ASB9	-	XP_016884773.1	15270459	15244508	ankyrin repeat and SOCS box protein 9 isoform X2
NC_000023.11	ASB11	-	NP_001188512.1	15315603	15283507	ankyrin repeat and SOCS box protein 11 isoform c
NC_000023.11	PIGA	-	NP_065206.3	15335511	15321508	phosphatidylinositol N-acetylglucosaminyltransferase subunit A isoform 3
NC_000023.11	VEGFD	-	NP_004460.1	15383944	15346135	vascular endothelial growth factor D preproprotein
NC_000023.11	PIR	-	NP_003653.1	15491255	15385006	pirin
NC_000023.11	BMX	+	XP_016885241.1	15508354	15543110	cytoplasmic tyrosine-protein kinase BMX isoform X1
NC_000023.11	ACE2	-	XP_011543853.1	15600909	15494842	angiotensin-converting enzyme 2 isoform X2
NC_000023.11	CLTRN	-	XP_016885169.1	15659060	15627973	collectrin isoform X1
NC_000023.11	CA5B	+	NP_009151.1	15750024	15782664	carbonic anhydrase 5B, mitochondrial precursor
NC_000023.11	ZRSR2	+	XP_005274654.2	15808248	15824294	U2 small nuclear ribonucleoprotein auxiliary factor 35 kDa subunit-related protein 2 isoform X3
NC_000023.11	AP1S2	-	NP_003907.3	15852522	15827327	AP-1 complex subunit sigma-2 isoform 2
NC_000023.11	GRPR	+	NP_005305.1	16123954	16152645	gastrin-releasing peptide receptor
NC_000023.11	MAGEB17	+	NP_001264236.1	16170383	16171393	melanoma-associated antigen B17
NC_000023.11	S100G	+	XP_016885330.1	16651007	16654509	protein S100-G isoform X1
NC_000023.11	CTPS2	-	NP_062831.3	16702900	16590795	CTP synthase 2
NC_000023.11	SYAP1	+	NP_116185.2	16719725	16760359	synapse-associated protein 1
NC_000023.11	TXLNG	+	NP_001162154.1	16786488	16841766	gamma-taxilin isoform 2
NC_000023.11	RBBP7	-	NP_002884.1	16870051	16845037	histone-binding protein RBBP7 isoform 2
NC_000023.11	REPS2	+	NP_004717.2	16946862	17147481	ralBP1-associated Eps domain-containing protein 2 isoform 1
NC_000023.11	NHS	+	NP_001278796.1	17375758	17732464	Nance-Horan syndrome protein isoform 3
NC_000023.11	SCML1	+	NP_001032624.1	17749954	17753392	sex comb on midleg-like protein 1 isoform c
NC_000023.11	RAI2	-	XP_006724522.1	17802008	17800420	retinoic acid-induced protein 2 isoform X1
NC_000023.11	BEND2	-	NP_699177.2	18220748	18165011	BEN domain-containing protein 2 isoform 1
NC_000023.11	SCML2	-	XP_006724521.1	18334069	18241374	sex comb on midleg-like protein 2 isoform X2
NC_000023.11	CDKL5	+	NP_003150.1	18507097	18653544	cyclin-dependent kinase-like 5 isoform 1
NC_000023.11	RS1	-	NP_000321.1	18672066	18642006	retinoschisin precursor
NC_000023.11	PPEF1	+	NP_001365311.1	18707781	18827487	serine/threonine-protein phosphatase with EF-hands 1 isoform 5
NC_000023.11	PHKA2	-	NP_000283.1	18983930	18893487	phosphorylase b kinase regulatory subunit alpha, liver isoform
NC_000023.11	ADGRG2	-	XP_006724518.1	19068832	18990866	adhesion G-protein coupled receptor G2 isoform X1
NC_000023.11	PDHA1	+	NP_001166925.1	19344038	19359653	pyruvate dehydrogenase E1 component subunit alpha, somatic form, mitochondrial isoform 2 precursor
NC_000023.11	MAP3K15	-	NP_001001671.3	19515259	19360751	mitogen-activated protein kinase kinase kinase 15
NC_000023.11	SH3KBP1	-	NP_001340823.1	19746424	19536419	SH3 domain-containing kinase-binding protein 1 isoform h
NC_000023.11	BCLAF3	-	XP_011543777.1	19970262	19917307	BCLAF1 and THRAP3 family member 3 isoform X1
NC_000023.11	MAP7D2	-	NP_001161938.1	20116877	20010805	MAP7 domain-containing protein 2 isoform 3
