Chromosome	Gene	Strand	CDS	Start	Stop	Product
NC_006113.5	PIK3C2B	-	XP_417956.3	1806134	1792388	phosphatidylinositol 4-phosphate 3-kinase C2 domain-containing subunit beta
NC_006113.5	MDM4	+	XP_417957.3	1819430	1831064	protein Mdm4 isoform X2
NC_006113.5	LRRN2	-	XP_425820.1	1844568	1842482	leucine-rich repeat neuronal protein 2
NC_006113.5	NFASC	+	XP_015154389.1	1929626	1972661	neurofascin isoform X1
NC_006113.5	CNTN2	+	NP_001004395.1	1988893	2002535	contactin-2 precursor
NC_006113.5	TMEM81	-	XP_024999670.1	2013047	2012236	transmembrane protein 81
NC_006113.5	RBBP5	-	XP_015154409.1	2023504	2016055	retinoblastoma-binding protein 5 isoform X4
NC_006113.5	DSTYK	-	NP_989837.1	2046245	2026687	dual serine/threonine and tyrosine protein kinase
NC_006113.5	TMCC2	+	XP_417961.2	2046961	2066841	transmembrane and coiled-coil domains protein 2 isoform X1
NC_006113.5	NUAK2	-	XP_417962.3	2083422	2075204	NUAK family SNF1-like kinase 2
NC_006113.5	KLHDC8A	-	XP_417963.3	2094710	2091144	kelch domain-containing protein 8A
NC_006113.5	LOC419830	-	XP_004934991.1	2109477	2104704	uncharacterized protein LOC419830
NC_006113.5	CDK18	+	XP_015154568.1	2163426	2171926	cyclin-dependent kinase 18 isoform X2
NC_006113.5	MFSD4A	+	XP_417964.4	2178169	2191378	major facilitator superfamily domain-containing protein 4A
NC_006113.5	ELK4	-	XP_417965.2	2205647	2201346	ETS domain-containing protein Elk-4
NC_006113.5	SLC45A3	-	XP_024999648.1	2233571	2227814	solute carrier family 45 member 3
NC_006113.5	NUCKS1	-	NP_998746.1	2277213	2264218	nuclear ubiquitous casein and cyclin-dependent kinase substrate 1
NC_006113.5	PM20D1	-	NP_001026086.1	2320638	2311046	N-fatty-acyl-amino acid synthase/hydrolase PM20D1 precursor
NC_006113.5	SLC26A9	-	XP_015154557.1	2335606	2324252	solute carrier family 26 member 9
NC_006113.5	RAB7B	-	XP_001235016.2	2352174	2349839	ras-related protein Rab-7b
NC_006113.5	CTSE	-	XP_015154556.1	2359166	2355725	cathepsin E
NC_006113.5	C1orf186	+	XP_004935002.1	2362704	2364934	regulator of hemoglobinization and erythroid cell expansion protein isoform X1
NC_006113.5	AVPR1B	-	NP_001026669.1	2368581	2366603	vasopressin V1b receptor
NC_006113.5	FAM72A	-	XP_024999668.1	2388777	2385545	protein FAM72A isoform X3
NC_006113.5	SRGAP2	+	XP_024999659.1	2390241	2468656	SLIT-ROBO Rho GTPase-activating protein 2 isoform X3
NC_006113.5	IKBKE	+	XP_015154552.1	2476343	2486025	inhibitor of nuclear factor kappa-B kinase subunit epsilon isoform X4
NC_006113.5	RASSF5	+	XP_015154412.1	2489040	2503965	ras association domain-containing protein 5 isoform X2
NC_006113.5	EIF2D	-	NP_001006322.2	2516315	2507321	eukaryotic translation initiation factor 2D
NC_006113.5	DYRK3	+	XP_015154544.1	2516793	2523234	dual specificity tyrosine-phosphorylation-regulated kinase 3 isoform X1
NC_006113.5	MAPKAPK2	+	XP_015154548.1	2535306	2553032	MAP kinase-activated protein kinase 2 isoform X1
NC_006113.5	IL10	-	XP_024999483.1	2565045	2562734	interleukin-10 isoform X1
NC_006113.5	IL20	+	XP_425824.2	2576305	2578066	interleukin-20
NC_006113.5	PIGR	-	XP_015154414.1	2590519	2580564	polymeric immunoglobulin receptor isoform X1
NC_006113.5	LOC101748581	-	XP_024999539.1	2598144	2592382	polymeric immunoglobulin receptor-like isoform X2
NC_006113.5	C26H1orf116	-	XP_015154542.1	2607379	2605668	specifically androgen-regulated gene protein isoform X2
NC_006113.5	PFKFB2	+	XP_015154536.1	2618673	2634326	6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase 2 isoform X2
NC_006113.5	YOD1	-	NP_001026670.1	2618870	2617693	ubiquitin thioesterase OTU1
NC_006113.5	LOC419851	+	NP_001028814.1	2635099	2641365	C4b-binding protein alpha chain precursor
NC_006113.5	CD55	+	XP_015154543.1	2653186	2657239	complement decay-accelerating factor isoform X2
NC_006113.5	CR1L	+	NP_001028815.1	2658175	2663569	complement C3b/C4b receptor 1 like precursor
NC_006113.5	C4BPA	+	XP_015154371.1	2687198	2695594	complement component 4 binding protein, alpha chain isoform X1
NC_006113.5	LOC112530321	-	XP_024999544.1	2718109	2716965	uncharacterized protein LOC112530321
NC_006113.5	CD34	-	XP_004935033.1	2737255	2728009	hematopoietic progenitor cell antigen CD34 isoform X2
NC_006113.5	PLXNA2	-	XP_024999689.1	2845089	2758584	plexin-A2 isoform X1
NC_006113.5	CAMK1G	+	XP_015154533.1	3106549	3113001	calcium/calmodulin-dependent protein kinase type 1G isoform X2
NC_006113.5	LAMB3	-	XP_015154530.1	3134477	3114991	laminin subunit beta-3
NC_006113.5	G0S2	+	NP_001177853.1	3140877	3141176	G0/G1 switch protein 2
NC_006113.5	HSD11B1a	+	XP_024999695.1	3145905	3149866	corticosteroid 11-beta-dehydrogenase isozyme 1 isoform X1
NC_006113.5	HSD11B1b	+	XP_417988.2	3151435	3153580	corticosteroid 11-beta-dehydrogenase isozyme 1
NC_006113.5	TRAF3IP3	+	XP_015154516.1	3155907	3164503	TRAF3-interacting JNK-activating modulator isoform X1
NC_006113.5	C26H1orf74	-	XP_001235153.1	3166285	3165462	UPF0739 protein C1orf74 homolog
NC_006113.5	IRF6	-	XP_024999581.1	3174050	3166908	interferon regulatory factor 6 isoform X1
NC_006113.5	GUCA1B	+	NP_001007882.1	3178033	3181259	guanylyl cyclase-activating protein 2
NC_006113.5	GUCA1A	-	NP_989651.1	3188960	3186191	guanylyl cyclase-activating protein 1
NC_006113.5	C6orf132	+	XP_004935048.1	3195125	3207400	uncharacterized protein C6orf132 homolog
NC_006113.5	WDR77	-	NP_001026087.1	3215968	3212964	methylosome protein 50
NC_006113.5	ATP5F1	+	XP_417993.3	3216177	3219462	ATP synthase F(0) complex subunit B1, mitochondrial
NC_006113.5	ADORA3	-	NP_989482.2	3226202	3224565	adenosine receptor A3
NC_006113.5	RAP1A	+	XP_417994.1	3248052	3255797	ras-related protein Rap-1A
NC_006113.5	LOC112530324	-	XP_024999583.1	3258450	3257519	collagen alpha-1(II) chain-like
NC_006113.5	FAM212B	-	XP_417995.5	3277589	3268216	PAK4-inhibitor INKA2
NC_006113.5	DDX20	+	XP_417996.1	3285272	3291443	probable ATP-dependent RNA helicase DDX20
NC_006113.5	KCND3	-	XP_015154362.1	3387277	3299385	potassium voltage-gated channel subfamily D member 3 isoform X1
NC_006113.5	CTTNBP2NL	+	XP_015154514.1	3460605	3471979	CTTNBP2 N-terminal-like protein isoform X2
NC_006113.5	LOC107055190	-	XP_024999701.1	3476788	3474932	serine/arginine-rich splicing factor SR45-like
NC_006113.5	WNT2B	+	NP_989667.2	3495190	3505793	protein Wnt-2b precursor
NC_006113.5	ST7L	-	XP_024999428.1	3532293	3514085	suppressor of tumorigenicity 7 protein-like isoform X4
NC_006113.5	CAPZA1_1	+	NP_990846.1	3533341	3541963	F-actin-capping protein subunit alpha-1
NC_006113.5	MOV10	+	XP_015154415.1	3545095	3550587	putative helicase MOV-10 isoform X1
NC_006113.5	RHOC	-	NP_001025020.1	3552822	3551486	rho-related GTP-binding protein RhoC precursor
NC_006113.5	PPM1J	-	XP_418000.3	3564830	3558397	protein phosphatase 1J
NC_006113.5	FAM19A3	+	XP_015154513.1	3572398	3577502	protein FAM19A3
NC_006113.5	SLC16A1	-	XP_024999460.1	3618493	3613865	monocarboxylate transporter 1 isoform X1
NC_006113.5	LRIG2	+	XP_015154511.1	3637430	3652647	leucine-rich repeats and immunoglobulin-like domains protein 2
NC_006113.5	MAGI3	+	XP_015154417.1	3668089	3716920	membrane-associated guanylate kinase, WW and PDZ domain-containing protein 3 isoform X1
NC_006113.5	PHTF1	-	XP_024999486.1	3746579	3720362	putative homeodomain transcription factor 1 isoform X2
NC_006113.5	PTPN22	-	XP_001235234.1	3760122	3747655	tyrosine-protein phosphatase non-receptor type 22
NC_006113.5	BCL2L15	-	XP_001233931.1	3763196	3760719	bcl-2-like protein 15
NC_006113.5	DCLRE1B	+	NP_001026671.3	3770397	3772224	5' exonuclease Apollo
NC_006113.5	AP4B1	-	XP_024999462.1	3770751	3764757	AP-4 complex subunit beta-1 isoform X1
NC_006113.5	HIPK1	+	XP_015154506.1	3778013	3797196	homeodomain-interacting protein kinase 1 isoform X1
NC_006113.5	OLFML3	+	NP_001035107.1	3801415	3803010	olfactomedin-like protein 3 precursor
NC_006113.5	SYT6	-	XP_425830.4	3836880	3809895	synaptotagmin-6
NC_006113.5	BCAS2	-	NP_001244224.1	3872470	3869677	pre-mRNA-splicing factor SPF27
NC_006113.5	DENND2C	-	NP_001244225.1	3886947	3872745	DENN domain-containing protein 2C
NC_006113.5	AMPD1	-	XP_003642776.1	3901935	3892084	AMP deaminase 1 isoform X1
NC_006113.5	NRAS	-	NP_001012567.1	3912356	3910898	GTPase NRas precursor
NC_006113.5	CSDE1	-	XP_015154419.1	3925036	3913881	cold shock domain-containing protein E1 isoform X1
NC_006113.5	LOC112530332	+	XP_024999611.1	3929849	3930238	uncharacterized protein LOC112530332
NC_006113.5	SIKE1	-	NP_001006324.2	3934963	3931798	suppressor of IKBKE 1
NC_006113.5	BARL	+	XP_024999584.1	3945029	3951418	bile acid receptor-like
NC_006113.5	LOC112530325	+	XP_024999587.1	3951598	3954336	synaptonemal complex protein 1-like
NC_006113.5	SYCP1	+	XP_024999585.1	3957065	3966528	synaptonemal complex protein 1 isoform X1
NC_006113.5	TSHB	+	XP_015154501.1	3966739	3973946	thyrotropin subunit beta isoform X1
NC_006113.5	TSPAN2	-	XP_004935062.1	4005147	3988896	tetraspanin-2
NC_006113.5	NGF	-	XP_024999447.1	4047615	4027718	beta-nerve growth factor isoform X1
NC_006113.5	FANCE	-	XP_004935069.1	4084051	4080205	Fanconi anemia group E protein
NC_006113.5	PPARD	-	XP_015154379.1	4093378	4089519	peroxisome proliferator-activated receptor delta isoform X3
NC_006113.5	DEF6	-	XP_418019.3	4119783	4109032	differentially expressed in FDCP 6 homolog isoform X1
NC_006113.5	ZNF76	-	XP_024999546.1	4130138	4122157	zinc finger protein 76 isoform X4
NC_006113.5	RPL10A	+	XP_024999551.1	4131002	4134026	60S ribosomal protein L10a isoform X2
NC_006113.5	SCUBE3	-	XP_418021.3	4164843	4137344	signal peptide, CUB and EGF-like domain-containing protein 3 isoform X5
NC_006113.5	TCP11	+	XP_418022.3	4177394	4184688	T-complex protein 11 homolog isoform X3
NC_006113.5	ANKS1A	-	XP_015154484.2	4228046	4192008	ankyrin repeat and SAM domain-containing protein 1A isoform X7
NC_006113.5	TAF11	+	NP_001231834.1	4272236	4275047	transcription initiation factor TFIID subunit 11
NC_006113.5	UHRF1BP1	-	XP_418025.4	4303480	4279570	UHRF1-binding protein 1 isoform X1
NC_006113.5	SNRPC	-	XP_004935101.1	4310011	4306271	U1 small nuclear ribonucleoprotein C isoform X1
NC_006113.5	C26H6orf106	+	NP_001026090.1	4311869	4340024	uncharacterized protein C6orf106 homolog
NC_006113.5	SPDEF	+	XP_015154479.1	4355636	4357451	SAM pointed domain-containing Ets transcription factor
NC_006113.5	PACSIN1	-	XP_418028.3	4364136	4360713	protein kinase C and casein kinase substrate in neurons protein 1
NC_006113.5	RPS10	+	NP_001244226.1	4377534	4382045	40S ribosomal protein S10
NC_006113.5	NUDT3	+	NP_001244227.1	4384027	4403811	diphosphoinositol polyphosphate phosphohydrolase 1
NC_006113.5	HMGA1	-	NP_989700.1	4417345	4415584	high mobility group protein HMG-I/HMG-Y
NC_006113.5	GRM4	+	XP_015154475.1	4440790	4474302	metabotropic glutamate receptor 4
NC_006113.5	OPN1MSW	-	NP_990821.1	4562323	4558098	green-sensitive opsin
NC_006113.5	MLN	+	NP_001292058.1	4575753	4579727	motilin precursor
NC_006113.5	LEMD2	+	XP_418032.2	4584396	4595231	LEM domain-containing protein 2
NC_006113.5	IP6K3	+	XP_418033.2	4604661	4612635	inositol hexakisphosphate kinase 3
NC_006113.5	C26H6ORF125	+	NP_001258541.1	4615281	4619954	ubiquinol-cytochrome-c reductase complex assembly factor 2
NC_006113.5	ITPR3	-	XP_015154474.1	4659148	4620543	inositol 1,4,5-trisphosphate receptor type 3 isoform X2
NC_006113.5	LOC768477	-	XP_001231428.3	4675238	4670720	uncharacterized protein LOC768477 isoform X1
NC_006113.5	BAK1	+	NP_001026091.1	4680954	4687498	bcl-2 homologous antagonist/killer
NC_006113.5	TSPO2	+	XP_418037.2	4700210	4702522	translocator protein 2
NC_006113.5	APOBEC2	+	XP_418038.1	4710654	4717123	C->U-editing enzyme APOBEC-2
NC_006113.5	OARD1	-	XP_024999467.1	4721917	4720192	O-acetyl-ADP-ribose deacetylase 1 isoform X1
NC_006113.5	NFYA	+	XP_015154423.1	4725397	4734469	nuclear transcription factor Y subunit alpha isoform X5
NC_006113.5	TREM-B1	-	NP_001300613.1	4746850	4741862	triggering receptor expressed on myeloid cells B1 precursor
NC_006113.5	TREM2	-	NP_001032921.1	4753207	4748824	triggering receptor expressed on myeloid cells 2 precursor
NC_006113.5	TREM-B2	-	XP_015154445.1	4761395	4755406	triggering receptor expressed on myeloid cells isoform X1
NC_006113.5	FOXP4L	+	XP_015154471.1	4857110	4882420	forkhead box protein P4 isoform X2
NC_006113.5	MDFI	+	XP_004948476.1	4891122	4905285	myoD family inhibitor isoform X1
NC_006113.5	TFEB	-	XP_015154436.1	4930576	4927325	transcription factor EB isoform X3
NC_006113.5	GASTL	-	XP_425832.3	4944656	4941753	gastricsin
NC_006113.5	PGC	-	NP_990208.1	4950389	4946717	gastricsin precursor
NC_006113.5	FRS3	-	XP_015154468.1	4962921	4956771	fibroblast growth factor receptor substrate 3
NC_006113.5	PRICKLE4	+	XP_003642799.1	4969908	4972282	prickle-like protein 4
NC_006113.5	LOC101749017	-	XP_015154458.1	4984062	4973546	periphilin-1-like isoform X2
NC_006113.5	TOMM6	+	NP_001289063.1	4985123	4985433	mitochondrial import receptor subunit TOM6 homolog
NC_006113.5	USP49	-	XP_001231682.1	5003040	4987206	ubiquitin carboxyl-terminal hydrolase 49
NC_006113.5	MED20	-	XP_015154437.2	5024417	5022233	mediator of RNA polymerase II transcription subunit 20 isoform X1
NC_006113.5	BYSL	+	XP_418047.3	5026434	5028827	bystin
NC_006113.5	CCND3	-	XP_015154439.1	5041309	5031972	G1/S-specific cyclin-D3 isoform X2
NC_006113.5	TAF8	+	XP_015154441.1	5069895	5074645	transcription initiation factor TFIID subunit 8 isoform X2
NC_006113.5	PIFO	-	XP_418050.1	5080518	5077984	protein pitchfork
NC_006113.5	CHIA-M31	-	XP_418051.2	5085639	5081078	acidic mammalian chitinase isoform X1
NC_006113.5	CHIA	-	NP_989760.1	5092400	5088385	chitinase, acidic precursor
NC_006113.5	LOC768786	-	XP_015154454.1	5100112	5095547	acidic mammalian chitinase
NC_006113.5	BTG2	+	XP_418053.3	5122905	5124410	protein BTG2
NC_006113.5	FMOD	-	NP_990298.1	5137635	5134585	fibromodulin precursor
NC_006113.5	LOC107055169	-	XP_015154452.1	5167927	5166981	uncharacterized protein LOC107055169
NC_006113.5	PRELP	+	XP_418054.2	5170173	5172614	prolargin
NC_006113.5	OPTC	+	XP_015154367.1	5177103	5179755	opticin isoform X1
NC_006113.5	ATP2B4	+	XP_015154450.1	5221764	5243675	plasma membrane calcium-transporting ATPase 1 isoform X5
NC_006113.5	LOC112530336	-	XP_024999702.1	5402496	5288942	uncharacterized protein LOC112530336
NC_006113.5	CLN3	+	XP_024999591.1	5405011	5423881	battenin isoform X2
NC_006113.5	LOC107050906	+	XP_015130081.2	5425556	5426995	shematrin-like protein 1
NC_006113.5	LOC112530337	-	XP_024999703.1	5447870	5443108	proteolipid protein 2-like
NC_006113.5	GPKOW	+	XP_024999592.1	5449246	5451686	G-patch domain and KOW motifs-containing protein
NC_006113.5	LOC112530338	-	XP_024999705.1	5461609	5458027	serine/arginine repetitive matrix protein 1-like
NC_006113.5	PRODH2	+	XP_024999615.1	5474626	5487854	hydroxyproline dehydrogenase
NC_006113.5	MAZ	+	XP_024999605.1	5490994	5501892	myc-associated zinc finger protein
NC_006113.5	INO80E	-	XP_024999606.1	5511209	5504931	INO80 complex subunit E
NC_006113.5	PAGR1	-	XP_024999607.1	5517319	5511333	LOW QUALITY PROTEIN: PAXIP1-associated glutamate-rich protein 1
NC_006113.5	LOC107050692	+	XP_024999610.1	5518159	5538021	serine/threonine-protein kinase TAO2 isoform X2
NC_006113.5	MYLPF	+	NP_001185673.1	5535685	5545932	myosin regulatory light chain 2, skeletal muscle isoform
NC_006113.5	QPRT	-	XP_024999706.1	5554878	5549251	nicotinate-nucleotide pyrophosphorylase [carboxylating]
NC_006114.5	FLNA	+	NP_989905.1	281966	293029	filamin-A
NC_006114.5	SMC1A	-	XP_024999760.1	308849	1882940	structural maintenance of chromosomes protein 1A
NC_006114.5	LOC107051050	-	XP_024999761.1	1951911	1898858	ubiquitin-like modifier-activating enzyme 1
NC_006114.5	LOC107049770	-	XP_024999948.1	1967045	1964810	EMI domain-containing protein 1-like
NC_006114.5	LOC112530393	+	XP_024999952.1	2036430	2050921	basic salivary proline-rich protein 2-like isoform X2
NC_006114.5	LOC112530357	-	XP_024999927.1	2071168	2069814	uncharacterized protein LOC112530357
NC_006114.5	LOC112530343	-	XP_024999762.1	2102297	2100820	uncharacterized protein LOC112530343
NC_006114.5	LOC107049042	-	XP_015154643.1	2202590	2201662	olfactory receptor 4M1-like
NC_006114.5	LOC768958	-	XP_001232129.3	2214409	2213478	olfactory receptor 6B1-like
NC_006114.5	LOC107057545	-	XP_015158112.2	2229905	2222643	uncharacterized protein LOC107057545 isoform X2
NC_006114.5	LOC101751094	-	XP_015154651.2	2239153	2236902	maestro heat-like repeat-containing protein family member 7
NC_006114.5	LOC107049117	-	XP_024999837.1	2252281	2245007	uncharacterized protein LOC107049117 isoform X1
NC_006114.5	LOH11CR2A	+	XP_004948511.1	2265349	2273025	von Willebrand factor A domain-containing protein 5A isoform X2
NC_006114.5	DAD1	+	NP_001007474.1	2276020	2278051	dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit DAD1
NC_006114.5	LOC112530362	-	XP_024999929.1	2471914	2471167	uncharacterized protein LOC112530362
NC_006114.5	LOC107055215	-	XP_015154655.1	2479105	2477907	spidroin-1-like
NC_006114.5	LOC101750872	-	XP_015154656.1	2486270	2624315	spidroin-1-like
NC_006114.5	LOC101752169	-	XP_024999931.1	2632450	2643343	uncharacterized protein LOC101752169
NC_006114.5	LOC107055227	+	XP_015154671.1	2656317	2656622	feather keratin Cos1-1/Cos1-3/Cos2-1-like isoform X2
NC_006114.5	LOC107055225	+	XP_015154668.1	2663268	2682277	feather keratin Cos1-1/Cos1-3/Cos2-1-like isoform X1
NC_006114.5	LOC107055236	+	XP_015154681.1	2663551	2663856	feather keratin Cos1-1/Cos1-3/Cos2-1-like
NC_006114.5	LOC107055238	+	XP_015154685.1	2670205	2670510	feather keratin Cos1-1/Cos1-3/Cos2-1-like
NC_006114.5	LOC107055217	-	XP_015154659.1	2684073	2683215	uncharacterized protein LOC107055217
NC_006114.5	LOC107055233	+	XP_015154677.1	2697533	2701977	feather keratin Cos1-1/Cos1-3/Cos2-1-like
NC_006114.5	LOC769422	-	XP_004948520.2	2711980	2710419	uncharacterized protein LOC769422
NC_006114.5	LOC770434	+	XP_015154684.1	2720628	2720933	feather keratin Cos1-1/Cos1-3/Cos2-1-like
NC_006114.5	TRAV2B4L	-	XP_024999936.1	2726151	2724644	uncharacterized protein TRAV2B4L
NC_006114.5	LOC107055231	+	XP_015154675.1	2734591	2734896	feather keratin Cos1-1/Cos1-3/Cos2-1-like
NC_006114.5	LOC101751813	-	XP_015154660.1	2746590	2745926	uncharacterized protein LOC101751813
NC_006114.5	LOC429206	+	XP_426762.1	2753500	2753805	feather keratin Cos1-1/Cos1-3/Cos2-1-like
NC_006114.5	LOC107055229	+	XP_015154673.1	2763084	2763962	feather keratin Cos1-1/Cos1-3/Cos2-1-like
NC_006114.5	LOC100859830	+	XP_015154682.1	2771151	2803571	feather keratin Cos1-1/Cos1-3/Cos2-1-like
NC_006114.5	LOC107055219	-	XP_015154661.1	2806682	2805888	immunoglobulin lambda-1 light chain
NC_006114.5	LOC107055232	+	XP_015154676.1	2820498	2820803	feather keratin Cos1-1/Cos1-3/Cos2-1-like
NC_006114.5	LOC112530370	-	XP_024999938.1	2832541	2831746	immunoglobulin lambda-1 light chain-like
NC_006114.5	LOC107055234	+	XP_015154679.1	2840276	2840581	feather keratin Cos1-1/Cos1-3/Cos2-1-like
NC_006114.5	LOC107055213	-	XP_015154653.2	2845787	2846500	uncharacterized protein LOC107055213
NC_006114.5	LOC107055230	+	XP_015154674.1	2854261	2854566	feather keratin Cos1-1/Cos1-3/Cos2-1-like
NC_006114.5	LOC112530379	+	XP_024999939.1	2892778	2893083	feather keratin Cos1-1/Cos1-3/Cos2-1-like
NC_006114.5	LOC107055239	+	XP_015154686.1	2897572	2897877	feather keratin Cos1-1/Cos1-3/Cos2-1-like
NC_006114.5	LOC112530363	-	XP_024999932.1	2902176	2901025	uncharacterized protein LOC112530363
NC_006114.5	LOC769926	+	XP_015154678.1	2909354	2909659	feather keratin Cos1-1/Cos1-3/Cos2-1-like
NC_006114.5	LOC107057578	-	XP_024999930.1	2911453	2910595	uncharacterized protein LOC107057578
NC_006114.5	LOC425854	+	XP_423559.3	2926711	2931081	feather keratin Cos1-1/Cos1-3/Cos2-1
NC_006114.5	LOC112530365	-	XP_024999933.1	2934595	2933586	uncharacterized protein LOC112530365
NC_006114.5	LOC107057577	+	XP_015158141.1	2941390	2941695	feather keratin Cos1-1/Cos1-3/Cos2-1-like
NC_006114.5	LOC101749018	-	XP_015158140.2	2943141	2942636	T cell receptor alpha variable 4
NC_006114.5	LOC107055241	+	XP_024999944.1	2948887	2952484	feather keratin Cos1-1/Cos1-3/Cos2-1-like
NC_006114.5	LOC107055235	+	XP_015154680.1	2959829	2960134	feather keratin Cos1-1/Cos1-3/Cos2-1-like
NC_006114.5	LOC107057549	+	XP_015158118.1	2969476	2969781	feather keratin Cos1-1/Cos1-3/Cos2-1-like
NC_006114.5	LOC107055251	+	XP_015154690.1	2983135	2983440	feather keratin Cos1-1/Cos1-3/Cos2-1-like
NC_006114.5	LOC107049059	+	XP_015154692.1	2987750	2988055	feather keratin Cos1-1/Cos1-3/Cos2-1-like
NC_006114.5	LOC427060	+	XP_015154693.1	2993158	2993463	feather keratin Cos1-1/Cos1-3/Cos2-1-like
NC_006114.5	LOC107055250	+	XP_015154689.1	2998496	2998801	feather keratin Cos1-1/Cos1-3/Cos2-1-like
NC_006114.5	LOC107049028	+	XP_015154691.1	3002828	3003133	feather keratin Cos1-1/Cos1-3/Cos2-1-like
NC_006114.5	LOC107055254	-	XP_015154695.1	3016111	3015810	feather keratin Cos1-1/Cos1-3/Cos2-1-like
NC_006114.5	FK27	-	XP_015158098.1	3025758	3025457	feather keratin 27 isoform X1
NC_006114.5	LOC100858331	-	XP_003643994.3	3039616	3039315	feather keratin Cos1-1/Cos1-3/Cos2-1
NC_006114.5	LOC112530380	-	XP_024999941.1	3049238	3063502	feather keratin Cos1-1/Cos1-3/Cos2-1-like
NC_006114.5	LOC425497	-	XP_024999935.1	3066371	3065638	uncharacterized protein LOC425497
NC_006114.5	FK21	+	XP_015154696.1	3073090	3073395	feather keratin 21 isoform X1
NC_006114.5	LOC107049053	+	XP_015129454.1	3077622	3077927	feather keratin Cos1-1/Cos1-3/Cos2-1-like
NC_006114.5	LOC770074	-	XP_015129453.1	3083123	3081598	uncharacterized protein LOC770074
NC_006114.5	LOC107057561	+	XP_015158128.1	3092682	3092987	feather keratin Cos1-1/Cos1-3/Cos2-1-like
NC_006114.5	LOC431276	+	XP_428829.2	3097018	3097323	feather keratin Cos1-1/Cos1-3/Cos2-1-like
NC_006114.5	LOC107057528	-	XP_015158090.1	3102484	3100972	uncharacterized protein LOC107057528
NC_006114.5	LOC107057530	+	XP_015158091.1	3111559	3118555	feather keratin Cos1-1/Cos1-3/Cos2-1-like
NC_006114.5	LOC107057527	+	XP_015158089.1	3128530	3128835	feather keratin Cos1-1/Cos1-3/Cos2-1-like
NC_006114.5	LOC107057550	-	XP_015158120.1	3140514	3140213	feather keratin Cos1-1/Cos1-3/Cos2-1-like
NC_006114.5	LOC112530366	+	XP_024999934.1	3148398	3149144	uncharacterized protein LOC112530366
NC_006114.5	LOC107057553	-	XP_024999940.1	3155573	3175310	feather keratin Cos1-1/Cos1-3/Cos2-1-like
NC_006114.5	FKCOSL	+	XP_004951080.2	3182744	3183049	feather keratin Cos1-1/Cos1-3/Cos2-1-like isoform X1
NC_006114.5	LOC770684	+	NP_001264700.1	3187366	3187671	feather keratin Cos1-1/Cos1-3/Cos2-1-like
NC_006114.5	LOC428303	+	XP_015158097.1	3201424	3202425	feather keratin Cos1-1/Cos1-3/Cos2-1-like
NC_006114.5	LOC100858224	+	XP_003642815.1	3207704	3208009	feather keratin Cos1-2-like
NC_006114.5	IGHVL	-	XP_024999758.1	3211898	2285598	Ig heavy chain Mem5-like isoform X1
NC_006114.5	LOC107055263	+	XP_015154722.1	3224553	3224858	feather keratin Cos1-2-like
NC_006114.5	LOC428299	-	XP_015154723.1	3232386	3232085	feather keratin Cos1-2-like
NC_006114.5	LOC428298	-	XP_003642816.2	3242173	3241409	feather keratin Cos1-2-like
NC_006114.5	LOC428297	+	XP_425857.4	3246313	3246618	feather keratin Cos1-2-like isoform X2
NC_006114.5	LOC100858427	-	XP_015154724.1	3254867	3254088	feather keratin Cos1-1/Cos1-3/Cos2-1-like
NC_006114.5	LOC107055265	-	XP_015154729.1	3260793	3259989	feather keratin Cos1-1/Cos1-3/Cos2-1-like isoform X1
NC_006114.5	LOC107055266	+	XP_015154733.1	3263029	3263829	feather keratin Cos1-1/Cos1-3/Cos2-1-like
NC_006114.5	LOC107055264	-	XP_015154725.2	3267296	3266493	feather keratin Cos1-1/Cos1-3/Cos2-1 isoform X1
NC_006114.5	LOC107055269	+	XP_015154743.1	3269540	3270340	feather keratin Cos1-1/Cos1-3/Cos2-1-like
NC_006114.5	LOC428295	-	XP_004948533.2	3273822	3273018	feather keratin Cos1-1/Cos1-3/Cos2-1 isoform X1
NC_006114.5	LOC107055268	+	XP_015154742.1	3276066	3276866	feather keratin Cos1-1/Cos1-3/Cos2-1-like
NC_006114.5	LOC107055267	-	XP_015154734.1	3280349	3279545	feather keratin Cos1-1/Cos1-3/Cos2-1 isoform X1
NC_006114.5	LOC107055270	+	XP_015154744.1	3282596	3283396	feather keratin Cos1-1/Cos1-3/Cos2-1-like
NC_006114.5	LOC100859466	-	XP_015154741.1	3287257	3286460	feather keratin Cos1-2-like
NC_006114.5	LOC428293	+	XP_015154745.2	3294452	3295253	feather keratin Cos1-2-like
NC_006114.5	LOC428291	+	XP_425851.3	3319476	3320222	feather beta keratin-like
NC_006114.5	LOC107055272	-	XP_015154747.1	3332328	3332018	feather keratin 3-like
NC_006114.5	LOC100859500	+	XP_003643298.3	3336792	3337106	feather keratin 3-like
NC_006114.5	LOC428289	-	XP_425849.1	3342678	3342353	feather keratin 3-like
NC_006114.5	LOC107055259	-	XP_015154717.2	3348764	3348445	feather keratin 3-like
NC_006114.5	LOC107055273	+	XP_024999903.1	3351958	3352281	feather keratin 3-like
NC_006114.5	LOC112530353	-	XP_024999905.1	3358988	3358669	feather keratin 3-like
NC_006114.5	LOC112530354	+	XP_024999906.1	3362182	3362505	feather keratin 3-like
NC_006114.5	LOC770926	-	XP_001234240.2	3369212	3368893	feather keratin 3-like
