Chromosome	Gene	Strand	CDS	Start	Stop	Product
NC_007135.7	epb41l3a	+	XP_021325823.1	41953629	41982378	band 4.1-like protein 3 isoform X4
NC_007135.7	zbtb14	+	XP_005174261.1	41990315	41994477	zinc finger and BTB domain-containing protein 14 isoform X1
NC_007135.7	top1mt	+	NP_001001838.1	42004640	42018243	DNA topoisomerase I, mitochondrial precursor
NC_007135.7	twsg1b	+	NP_705958.1	42051712	42051895	twisted gastrulation protein homolog 1-B precursor
NC_007135.7	ppp4r1	-	NP_956554.1	42073029	42055430	serine/threonine-protein phosphatase 4 regulatory subunit 1
NC_007135.7	vapa	+	XP_021325922.1	42074143	42075843	VAMP (vesicle-associated membrane protein)-associated protein A
NC_007135.7	ssr1	-	NP_958484.1	42090568	42081737	translocon-associated protein subunit alpha precursor
NC_007135.7	ahrra	+	NP_001030342.1	42094291	42101600	aryl-hydrocarbon receptor repressor a
NC_007135.7	LOC110438369	-	XP_021326096.1	42095153	42095106	uncharacterized protein LOC110438369
NC_007135.7	pigm	-	NP_956684.1	42108602	42102595	GPI mannosyltransferase 1 precursor
NC_007135.7	snx16	+	NP_991228.1	42117231	42121054	sorting nexin-16
NC_007135.7	LOC103909792	+	XP_017209385.1	42124022	42140381	NEDD4-like E3 ubiquitin-protein ligase WWP1
NC_007135.7	rmdn1	-	NP_001098576.1	42148216	42141568	regulator of microtubule dynamics protein 1
NC_007135.7	serpinb1l3	+	NP_956230.1	42150194	42157862	serpin peptidase inhibitor, clade B (ovalbumin), member 1, like 3
NC_007136.7	cntn1a	+	NP_851300.2	5152	147663	contactin-1a precursor
NC_007136.7	LOC101885865	-	XP_005174266.2	34029	27616	calcium-independent phospholipase A2-gamma-like
NC_007136.7	nrcamb	+	XP_021326231.1	126175	131965	neuronal cell adhesion molecule
NC_007136.7	LOC100536647	+	XP_003201414.4	134073	134965	disintegrin and metalloproteinase domain-containing protein 10-like
NC_007136.7	adam10b	+	XP_021326233.1	150570	160727	ADAM metallopeptidase domain 10b
NC_007136.7	LOC110438373	-	XP_021326230.1	171408	135934	hepatic triacylglycerol lipase-like
NC_007136.7	kiaa0101	+	XP_017209682.1	186195	188805	PCNA-associated factor isoform X2
NC_007136.7	zgc:114188	+	NP_001013473.1	192137	196905	uncharacterized protein LOC541327
NC_007136.7	aqp9a	-	NP_001028268.1	207420	172961	aquaporin 9a
NC_007136.7	srpk2	-	XP_005170706.2	217559	202325	SRSF protein kinase 2 isoform X2
NC_007136.7	LOC110438375	-	XP_021326237.1	225874	222797	SRSF protein kinase 2-like
NC_007136.7	pus7	+	NP_001116170.1	236584	244133	pseudouridylate synthase 7 homolog
NC_007136.7	zgc:92481	+	NP_001004604.1	245438	260885	BCSC-1
NC_007136.7	gxylt1a	-	XP_017209692.1	269481	265455	glucoside xylosyltransferase 1-like
NC_007136.7	LOC103909796	-	XP_009295960.1	277984	275624	golgin subfamily A member 6-like protein 2 isoform X2
NC_007136.7	LOC110438376	-	XP_021326238.1	295281	288266	uncharacterized protein LOC110438376
NC_007136.7	LOC101886261	+	XP_021326239.1	296860	314143	periphilin-1-like
NC_007136.7	prickle1a	-	XP_005174267.1	334825	317161	prickle homolog 1a isoform X1
NC_007136.7	szl	-	NP_858049.1	375880	372047	sizzled precursor
NC_007136.7	LOC100538179	+	XP_021326242.1	375906	403499	DNA-binding protein RFX7-like isoform X3
NC_007136.7	prtgb	+	XP_005174269.3	409919	462642	protogenin B
NC_007136.7	rsl24d1	+	NP_998158.1	469921	474802	probable ribosome biogenesis protein RLP24
NC_007136.7	si:ch1073-385f13.3	-	XP_005174272.1	483401	480190	uncharacterized protein si:ch1073-385f13.3
NC_007136.7	myo9ab	-	XP_021326243.1	554137	488507	LOW QUALITY PROTEIN: unconventional myosin-IXa
NC_007136.7	nell2a	+	NP_001073544.1	581227	691883	protein kinase C-binding protein NELL2 precursor
NC_007136.7	tmem117	-	NP_998619.1	752156	710141	transmembrane protein 117
NC_007136.7	twf1a	+	NP_956019.1	753364	764853	twinfilin-1
NC_007136.7	irak4	-	NP_956457.1	774348	768097	interleukin-1 receptor-associated kinase 4
NC_007136.7	LOC108181592	-	XP_017209634.1	797363	781827	GRAM domain-containing protein 2-like
NC_007136.7	znf609a	-	XP_005174270.1	947361	821732	zinc finger protein 609 isoform X1
NC_007136.7	si:ch211-284k5.2	+	XP_697280.2	1035939	1040790	uncharacterized protein C17orf105 homolog isoform X1
NC_007136.7	LOC101882451	-	XP_005174278.4	1079415	1049531	neuronal acetylcholine receptor subunit alpha-7-like isoform X1
NC_007136.7	spg11	-	NP_001167606.1	1126308	1088888	spatacsin isoform 2
NC_007136.7	fam96a	+	NP_998192.1	1127037	1132476	MIP18 family protein FAM96A
NC_007136.7	coro2bb	-	XP_017209757.2	1235392	1220281	coronin-2B isoform X2
NC_007136.7	rxfp3.3b	+	XP_005174282.1	1304173	1305384	relaxin-3 receptor 1
NC_007136.7	calml4b	-	XP_021326249.1	1323704	1276289	calmodulin-like protein 4
NC_007136.7	cln6b	-	XP_017209599.2	1334332	1326171	ceroid-lipofuscinosis neuronal protein 6 homolog
NC_007136.7	fem1b	+	XP_695502.4	1336186	1339757	protein fem-1 homolog B
NC_007136.7	itga11b	-	XP_695559.7	1426878	1343869	integrin alpha-11
NC_007136.7	LOC101883538	+	XP_021326250.1	1438994	1448607	serine/threonine-protein kinase WNK3-like
NC_007136.7	avpr1aa	+	NP_001288043.1	1550246	1558356	arginine vasopressin receptor 1Aa
NC_007136.7	ppm1h	+	NP_001070923.1	1592097	1624538	protein phosphatase 1H
NC_007136.7	mon2	-	XP_021326252.1	1687479	1635755	protein MON2 homolog isoform X2
NC_007136.7	LOC100332592	-	XP_002667408.5	1720745	1695549	sodium- and chloride-dependent GABA transporter 2
NC_007136.7	fbln1	+	NP_571117.2	1732889	1807811	fibulin-1 precursor
NC_007136.7	wnt7bb	-	XP_017209768.1	2044525	2004001	protein Wnt-7b isoform X2
NC_007136.7	pparab	+	XP_009295973.1	2229339	2254112	peroxisome proliferator-activated receptor alpha isoform X1
NC_007136.7	yars2	+	XP_021326171.1	2263909	2276815	tyrosine--tRNA ligase, mitochondrial isoform X1
NC_007136.7	cdkn1bb	+	NP_997957.1	2282483	2283600	cyclin-dependent kinase inhibitor 1B
NC_007136.7	mrps35	-	NP_001026839.1	2355035	2333710	28S ribosomal protein S35, mitochondrial precursor
NC_007136.7	zmp:0000000932	+	XP_017209602.2	2361721	2436570	potassium voltage-gated channel subfamily KQT member 1-like
NC_007136.7	LOC110438406	-	XP_021326441.1	2472935	2467732	transcriptional enhancer factor TEF-3-like
NC_007136.7	LOC110438377	+	XP_021326257.1	2477111	2483225	transcriptional enhancer factor TEF-3-like
NC_007136.7	LOC101887189	-	XP_021326442.1	2542747	2512823	uncharacterized protein LOC101887189
NC_007136.7	si:dkey-82f1.1	-	XP_021326256.1	2582517	2546345	DENN domain-containing protein 2A
NC_007136.7	adck2	+	XP_700849.4	2645940	2662990	uncharacterized aarF domain-containing protein kinase 2
NC_007136.7	bbs4	+	NP_001070934.2	2668906	2702169	Bardet-Biedl syndrome 4 protein
NC_007136.7	adpgk	-	XP_005163013.1	2721695	2708216	ADP-dependent glucokinase isoform X1
NC_007136.7	LOC100332721	+	XP_017209686.1	2777297	3011059	neogenin isoform X4
NC_007136.7	scamp2	-	NP_998543.1	3034553	3016471	secretory carrier membrane protein 2
NC_007136.7	mpi	+	NP_001028282.1	3035459	3047445	mannose-6-phosphate isomerase
NC_007136.7	si:ch1073-296i8.2	-	XP_002666829.1	3058651	3053550	maternal protein exuperantia-2-like
NC_007136.7	fth1b	+	NP_001004562.1	3061723	3065399	ferritin, heavy polypeptide 1b
NC_007136.7	best1	-	XP_689098.3	3087554	3069673	bestrophin-1 isoform X1
NC_007136.7	rab3il1	+	XP_021326258.1	3092761	3117274	guanine nucleotide exchange factor for Rab-3A
NC_007136.7	epx	-	XP_021326443.1	3138781	3120251	eosinophil peroxidase
NC_007136.7	hps5	-	NP_001083008.2	3189833	3149031	Hermansky-Pudlak syndrome 5
NC_007136.7	gtf2h1	-	NP_001004596.1	3214754	3197522	general transcription factor IIH subunit 1
NC_007136.7	LOC100536575	+	XP_009295984.1	3216560	3224387	RCC1 domain-containing protein 1
NC_007136.7	cib1	-	NP_001017681.1	3230005	3224572	calcium and integrin-binding protein 1
NC_007136.7	metap2b	+	NP_955934.1	3231853	3245807	methionyl aminopeptidase 2b
NC_007136.7	LOC101883414	-	XP_009295985.1	3255905	3250566	galanin receptor type 2-like
NC_007136.7	pthlhb	-	NP_001036789.1	3262298	3258005	si:ch211-112d9.1 precursor
NC_007136.7	tmpob	+	NP_001018434.1	3294529	3301985	thymopoietin b
NC_007136.7	slc25a3b	+	XP_005170711.1	3307068	3321135	solute carrier family 25 member 3 isoform X1
NC_007136.7	ldhbb	+	XP_005170715.1	3327017	3336151	L-lactate dehydrogenase B-B chain isoform X2
NC_007136.7	golt1bb	-	NP_001026841.1	3347115	3342291	Golgi transport 1 homolog B
NC_007136.7	slc35b4	+	NP_997817.2	3347633	3356940	UDP-xylose and UDP-N-acetylglucosamine transporter
NC_007136.7	chchd3b	+	XP_005170712.1	3358818	3368789	uncharacterized protein LOC325751 isoform X1
NC_007136.7	gpr22b	-	XP_005170723.1	3383694	3382376	probable G-protein coupled receptor 22
NC_007136.7	hbp1	-	NP_001019602.2	3470895	3451918	HMG box-containing protein 1
NC_007136.7	prkar2b	-	XP_017209716.1	3503162	3475386	cAMP-dependent protein kinase type II-beta regulatory subunit
NC_007136.7	zgc:153293	+	NP_001039310.2	3510832	3518423	coiled-coil domain-containing protein 34
NC_007136.7	LOC555645	+	XP_683305.3	3521875	3529920	ras-related protein Rab-19 isoform X2
NC_007136.7	cecr5	-	NP_001315451.1	3549102	3536463	cat eye syndrome chromosome region, candidate 5
NC_007136.7	ccdc77	+	XP_017209572.1	3549949	3562590	coiled-coil domain-containing protein 77 isoform X1
NC_007136.7	zgc:194202	+	NP_001122286.1	3564301	3565188	C-X-C chemokine receptor type 2-like
NC_007136.7	LOC100005512	+	XP_001344545.2	3571664	3572611	leukotriene B4 receptor 1-like
NC_007136.7	si:ch211-272n13.3	-	XP_021326261.1	3644572	3573718	ankyrin repeat domain-containing protein 26 isoform X1
NC_007136.7	incenp	+	XP_009295991.2	3648497	3674607	inner centromere protein A
NC_007136.7	prnprs3	+	NP_001013316.1	3681525	3683204	prion protein, related sequence 3 precursor
NC_007136.7	LOC103909804	+	XP_009295995.1	3696933	3698514	cysteinyl leukotriene receptor 2-like
NC_007136.7	LOC103909805	+	XP_021326264.1	3703558	3705595	C5a anaphylatoxin chemotactic receptor 1-like isoform X2
NC_007136.7	morc2	-	NP_001003994.1	3743534	3708772	MORC family CW-type zinc finger protein 2
NC_007136.7	zgc:158398	-	NP_001096591.1	3758028	3750690	insulin-like growth factor-binding protein 3 receptor
NC_007136.7	thoc5	+	XP_021326128.1	3761392	3785421	THO complex subunit 5 homolog isoform X2
NC_007136.7	chid1	+	NP_956351.1	3788469	3800785	chitinase domain-containing protein 1 precursor
NC_007136.7	gatd1	-	NP_001032195.1	3808447	3801738	Parkinson disease 7 domain-containing protein 1 precursor
NC_007136.7	cd151	-	XP_005174294.1	3823200	3810276	CD151 antigen isoform X1
NC_007136.7	cracr2b	-	XP_021326208.1	3850210	3831441	EF-hand calcium-binding domain-containing protein 4A isoform X2
NC_007136.7	tmem138	+	XP_002666816.1	3872031	3880834	transmembrane protein 138
NC_007136.7	tmem258	-	NP_957063.1	3892578	3890527	transmembrane protein 258
NC_007136.7	myrf	-	XP_021326266.1	3979116	3899186	myelin regulatory factor isoform X3
NC_007136.7	si:ch1073-89b12.1	+	XP_002666818.2	4042282	4128808	epidermal growth factor receptor kinase substrate 8-like protein 2 isoform X1
NC_007136.7	fads2	-	NP_571720.2	4146945	4133728	fatty acid desaturase 2
NC_007136.7	lrrc10b	+	XP_021326271.1	4158996	4160213	leucine-rich repeat-containing protein 10B
NC_007136.7	ppp1r32	-	XP_009296003.1	4192255	4180346	protein phosphatase 1 regulatory subunit 32 isoform X2
NC_007136.7	syt7a	-	XP_021326273.1	4423122	4231366	synaptotagmin-7
NC_007136.7	si:dkey-201c1.2	-	XP_001922072.1	4482447	4460453	mitochondrial glutamate carrier 1-like
NC_007136.7	pidd1	-	XP_021326274.1	4529975	4507308	p53-induced death domain-containing protein 1 isoform X1
NC_007136.7	pnpla2	+	XP_005174313.2	4541581	4573466	patatin-like phospholipase domain-containing protein 2
NC_007136.7	zmp:0000001167	+	XP_002666820.2	4581459	4624292	protein phosphatase 1 regulatory subunit 12A
NC_007136.7	pgghg	+	NP_001071193.1	4637845	4659850	protein-glucosylgalactosylhydroxylysine glucosidase
NC_007136.7	deaf1	+	XP_005174312.1	4661064	4689401	deformed epidermal autoregulatory factor 1 homolog isoform X1
NC_007136.7	drd4a	-	NP_001012634.2	4733004	4708537	D(4) dopamine receptor
NC_007136.7	cdhr5b	+	XP_017209750.2	4760605	4780492	cadherin-related family member 5 isoform X1
NC_007136.7	myo5c	+	XP_691143.2	4787607	4832995	unconventional myosin-Vc
NC_007136.7	gnb5a	+	NP_001073650.1	4838014	4850935	guanine nucleotide-binding protein subunit beta-5a
NC_007136.7	ap4e1	+	XP_699042.2	4855711	4885809	AP-4 complex subunit epsilon-1
NC_007136.7	cyp19a1b	-	NP_571717.2	4902640	4893313	cytochrome P450, family 19, subfamily A, polypeptide 1b
NC_007136.7	si:ch1073-340j19.1	+	XP_009296021.1	4907792	4930447	von Willebrand factor A domain-containing protein 5A isoform X1
NC_007136.7	LOC103909810	+	XP_009296020.1	4933377	4950107	von Willebrand factor A domain-containing protein 5A-like
NC_007136.7	LOC100535104	+	XP_009296015.1	4953796	4976725	von Willebrand factor A domain-containing protein 5A-like isoform X1
NC_007136.7	si:ch73-265h17.1	+	XP_021326444.1	4979659	4984061	von Willebrand factor A domain-containing protein 5A-like
NC_007136.7	LOC100535191	+	XP_017209698.2	4996008	5013293	von Willebrand factor A domain-containing protein 5A-like isoform X2
NC_007136.7	hdac10	+	XP_021326130.1	5015033	5032963	histone deacetylase 10 isoform X1
NC_007136.7	parvb	+	XP_009296007.1	5035535	5063247	beta-parvin isoform X1
NC_007136.7	parvg	+	NP_001083007.1	5071352	5084142	gamma-parvin
NC_007136.7	si:ch73-66d24.2	-	XP_002667617.2	5132236	5098328	uncharacterized protein KIAA1644 homolog
NC_007136.7	cmasb	+	NP_001245338.1	5249513	5261325	N-acylneuraminate cytidylyltransferase B
NC_007136.7	nansb	+	NP_001007421.1	5288665	5299452	uncharacterized protein LOC492779
NC_007136.7	LOC100333855	+	XP_002666823.3	5304821	5326861	beta-1,4 N-acetylgalactosaminyltransferase 2-like isoform X1
NC_007136.7	plxnb2b	+	NP_001184245.1	5604512	5681121	plexin-B2 precursor
NC_007136.7	ap3b2	-	XP_021326282.1	5740332	5697900	AP-3 complex subunit beta-2 isoform X1
NC_007136.7	tubgcp6	+	XP_002667047.4	5755314	5786692	gamma-tubulin complex component 6
NC_007136.7	appl2	-	NP_001121547.1	5815798	5790672	DCC-interacting protein 13-beta
NC_007136.7	c25h12orf75	+	XP_009296039.1	5822115	5841438	overexpressed in colon carcinoma 1 protein isoform X1
NC_007136.7	nuak1b	-	XP_689990.2	5962672	5939807	NUAK family SNF1-like kinase 1 isoform X1
NC_007136.7	si:ch211-11i22.4	+	XP_690061.6	5970389	5982419	DEP domain-containing protein 7
NC_007136.7	ppib	+	NP_998184.1	5983608	5989943	peptidyl-prolyl cis-trans isomerase B
NC_007136.7	snx22	-	NP_001038839.2	6010964	5993113	sorting nexin 22-like
NC_007136.7	snx1a	-	NP_001122143.2	6049235	6017480	sorting nexin 1
NC_007136.7	sv2	+	XP_009296040.1	6049696	6060605	synaptic vesicle glycoprotein 2B isoform X1
NC_007136.7	cpeb1a	-	XP_009296036.1	6079332	6065039	cytoplasmic polyadenylation element binding protein 1a isoform X1
NC_007136.7	rbpms2a	+	XP_021326148.1	6122951	6149446	RNA-binding protein with multiple splicing 2 isoform X1
NC_007136.7	oaz2a	+	NP_001291285.1	6186951	6202726	ornithine decarboxylase antizyme 2
NC_007136.7	psma4	-	NP_999862.1	6222912	6211798	proteasome subunit alpha type-4
NC_007136.7	ireb2	-	XP_005163029.1	6261656	6228629	iron-responsive element-binding protein 2
NC_007136.7	slc25a44a	+	NP_001007351.1	6268014	6275062	solute carrier family 25, member 44 a
NC_007136.7	wdr61	-	NP_957147.1	6292268	6280993	WD repeat-containing protein 61
NC_007136.7	crabp1a	+	NP_878278.1	6307011	6337132	cellular retinoic acid-binding protein 1
NC_007136.7	sin3aa	-	XP_005163027.1	6383503	6351104	paired amphipathic helix protein Sin3a isoform X1
NC_007136.7	ptpn9a	-	XP_005163030.1	6431476	6404548	tyrosine-protein phosphatase non-receptor type 9
NC_007136.7	snupn	-	XP_021326127.1	6447464	6435961	snurportin-1 isoform X1
NC_007136.7	snx33	+	NP_001116327.1	6451857	6479389	sorting nexin-33
NC_007136.7	cspg4	-	XP_001923457.2	6629172	6507190	chondroitin sulfate proteoglycan 4
NC_007136.7	muc5d	+	XP_021326285.1	7010770	7030833	mucin-2-like isoform X1
NC_007136.7	lingo1a	+	XP_009296043.1	7229058	7230905	leucine-rich repeat and immunoglobulin-like domain-containing nogo receptor-interacting protein 1
NC_007136.7	hmg20a	+	XP_017209545.1	7324524	7335017	high mobility group protein 20A isoform X1
NC_007136.7	peak1	+	XP_001921602.2	7398689	7413711	pseudopodium-enriched atypical kinase 1
NC_007136.7	ubap1la	+	XP_017209785.1	7427641	7433493	ubiquitin-associated protein 1-like
NC_007136.7	prc1a	+	XP_009296042.1	7435291	7458659	protein regulator of cytokinesis 1a isoform X2
NC_007136.7	syt12	+	NP_001122205.1	7477327	7487713	synaptotagmin-12
NC_007136.7	cat	+	XP_021326117.1	7492933	7501880	catalase isoform X1
NC_007136.7	ifitm5	+	NP_001170783.1	7504348	7506326	interferon-induced transmembrane protein 5
NC_007136.7	cdkn1cb	-	XP_001337196.1	7520749	7520130	cyclin-dependent kinase inhibitor 1C-like
NC_007136.7	ptdss2	+	XP_001337112.2	7533618	7560166	phosphatidylserine synthase 2
NC_007136.7	fuk	+	XP_009296045.1	7565923	7590760	L-fucose kinase
NC_007136.7	LOC560863	+	XP_017209787.1	7592752	7603677	GTPase IMAP family member 8-like isoform X1
NC_007136.7	myo5ab	-	XP_009296049.2	7650333	7612608	unconventional myosin-Va
NC_007136.7	arpp19b	-	XP_009296051.1	7663430	7654523	cAMP-regulated phosphoprotein 19 isoform X1
NC_007136.7	bet1l	-	NP_001003998.1	7670402	7668019	BET1-like protein
NC_007136.7	kcnj11l	+	NP_001012387.1	7671963	7676501	potassium inwardly-rectifying channel, subfamily J, member 11, like
NC_007136.7	si:ch211-286c4.6	-	XP_001336789.2	7683291	7679689	CD59 glycoprotein isoform X2
NC_007136.7	prdm11	-	XP_005174336.1	7705440	7695900	PR domain-containing protein 11 isoform X2
NC_007136.7	phf21ab	-	XP_005174340.1	7747879	7719564	PHD finger protein 21A isoform X6
NC_007136.7	dgkzb	+	XP_005174347.1	7785040	7863483	diacylglycerol kinase zeta isoform X5
NC_007136.7	mdkb	+	NP_571791.1	7879770	7880366	midkine b precursor
NC_007136.7	si:ch73-151m17.5	-	XP_001343971.2	7886706	7882985	muscarinic acetylcholine receptor M4-like
NC_007136.7	ambra1b	-	NP_001289149.1	7917312	7892847	autophagy/beclin-1 regulator 1b
NC_007136.7	glcea	-	XP_017209557.1	7924800	7919300	glucuronic acid epimerase a isoform X1
NC_007136.7	nox5	-	XP_017209809.1	7946726	7927351	NADPH oxidase 5
NC_007136.7	hal	-	NP_001082926.1	7974439	7954377	histidine ammonia-lyase
NC_007136.7	ucmab	+	NP_998099.1	7983069	7988087	unique cartilage matrix-associated protein precursor
NC_007136.7	camk1db	-	NP_001074127.2	8029821	7990484	calcium/calmodulin-dependent protein kinase 1Db isoform long
NC_007136.7	dhtkd1	-	NP_001008619.1	8055133	8032629	probable 2-oxoglutarate dehydrogenase E1 component DHKTD1, mitochondrial
NC_007136.7	kcnc1b	+	XP_005174319.1	8063455	8099579	potassium voltage-gated channel subfamily C member 1 isoform X2
NC_007136.7	sergef	-	XP_694032.4	8138040	8110058	secretion-regulating guanine nucleotide exchange factor
NC_007136.7	tph1a	-	XP_017209547.1	8155775	8139675	tryptophan 5-hydroxylase 1 isoform X1
NC_007136.7	saal1	-	NP_956429.2	8201848	8180732	protein saal1
NC_007136.7	LOC100536949	+	XP_021326445.1	8213357	8258534	mucin-2-like isoform X1
NC_007136.7	muc2.1	+	XP_021326446.1	8267025	8284709	mucin-2
NC_007136.7	LOC110438407	+	XP_021326447.1	8288556	8291405	mucin-2-like
NC_007136.7	LOC110438408	+	XP_021326448.1	8291646	8293232	mucin-2-like
NC_007136.7	LOC108181582	+	XP_021326449.1	8293996	8296513	intestinal mucin-like protein
NC_007136.7	LOC108181583	+	XP_021326301.1	8312525	8324033	mucin-2-like
NC_007136.7	LOC110438409	+	XP_021326450.1	8329596	8334542	mucin-2-like
NC_007136.7	LOC108181584	+	XP_021326451.1	8335148	8341006	mucin-2-like
NC_007136.7	LOC100149773	+	XP_021326452.1	8341554	8349737	intestinal mucin-like protein
NC_007136.7	LOC108181620	+	XP_021326302.1	8344072	8345651	intestinal mucin-like protein
NC_007136.7	muc5.1	+	XP_021326297.1	8356839	8399880	mucin-2 isoform X1
NC_007136.7	muc5.2	+	XP_021326453.1	8407908	8431535	mucin-2
NC_007136.7	LOC110438378	+	XP_021326300.1	8432743	8445046	mucin-2-like
NC_007136.7	fanci	+	NP_001070780.2	8449930	8478801	Fanconi anemia group I protein
NC_007136.7	polg	-	XP_001921130.3	8511754	8478900	DNA polymerase subunit gamma-1
NC_007136.7	rhcgb	-	XP_017209592.2	8602398	8581731	ammonium transporter Rh type C-like 2 isoform X1
NC_007136.7	zgc:153343	-	NP_001071021.1	8625512	8624485	GDP-D-glucose phosphorylase 1
NC_007136.7	unc45a	-	NP_001017671.1	8658158	8627909	unc-45 myosin chaperone A
NC_007136.7	man2a2	+	XP_009296075.1	8673041	8739148	alpha-mannosidase 2x isoform X1
NC_007136.7	furinb	-	NP_001038574.2	8908333	8756401	furin precursor
NC_007136.7	accs	+	XP_005163034.1	8921744	8949032	1-aminocyclopropane-1-carboxylate synthase-like protein 1 isoform X1
NC_007136.7	si:ch211-256a21.4	+	XP_003201448.1	8955819	8963365	uncharacterized protein si:ch211-256a21.4
NC_007136.7	rag1	+	XP_009296061.1	9004619	9008728	V(D)J recombination-activating protein 1 isoform X1
NC_007136.7	rag2	-	NP_571460.2	9012938	9011350	V(D)J recombination-activating protein 2
NC_007136.7	im:7145024	+	XP_009296080.1	9027854	9040255	uncharacterized protein C11orf74 homolog isoform X2
NC_007136.7	lrrc4c	-	XP_021326167.1	9680604	9678665	leucine rich repeat containing 4C isoform X1
NC_007136.7	LOC101884173	+	XP_021326303.1	10081033	10082436	paraneoplastic antigen Ma1 homolog
NC_007136.7	ehf	+	XP_005163046.1	10425341	10436380	ETS homologous factor isoform X1
NC_007136.7	ric8a	+	XP_005163045.1	10459151	10482523	synembryn-A isoform X1
NC_007136.7	psmd13	+	NP_957242.1	10485183	10496593	26S proteasome non-ATPase regulatory subunit 13
NC_007136.7	cox8b	-	NP_001289971.1	10502774	10499755	uncharacterized protein LOC569770
NC_007136.7	mtl5	-	XP_017209794.1	10534114	10514211	protein lin-54 homolog
NC_007136.7	zgc:110339	+	NP_001017792.1	10547319	10553504	uncharacterized protein LOC550490
NC_007136.7	galn	-	XP_005163049.1	10564036	10556481	galanin peptides isoform X1
NC_007136.7	si:ch211-107e6.5	-	XP_696847.3	10570991	10568573	uncharacterized protein si:ch211-107e6.5
NC_007136.7	ppp6r3	-	NP_955978.2	10622447	10603285	serine/threonine-protein phosphatase 6 regulatory subunit 3
NC_007136.7	lrp5	-	XP_009296098.1	10768674	10646913	low-density lipoprotein receptor-related protein 5 isoform X1
NC_007136.7	wu:fa25f02	-	XP_690904.4	10786318	10778610	uncharacterized protein C11orf24 homolog
NC_007136.7	ap3s2	+	NP_001002539.1	10793572	10803196	AP-3 complex subunit sigma-2
NC_007136.7	anpepb	+	NP_001082794.1	10811565	10827414	aminopeptidase N
NC_007136.7	LOC100004744	+	XP_001920418.2	10830291	10840691	aminopeptidase N-like
NC_007136.7	LOC103909824	+	XP_021326454.1	10858716	10911040	class I histocompatibility antigen, F10 alpha chain-like
NC_007136.7	LOC108181672	-	XP_017209800.1	10907644	10884364	major histocompatibility complex class I-related gene protein-like
NC_007136.7	mhc1lja	+	NP_001314847.1	10913769	10918247	major histocompatibility complex class I LJA precursor
NC_007136.7	LOC108181585	+	XP_021326455.1	10925888	10929266	major histocompatibility complex class I-related gene protein-like
NC_007136.7	mhc1lea	+	XP_021326456.1	10933358	10934660	major histocompatibility complex class I-related gene protein
NC_007136.7	mhc1lfa	+	NP_001314842.1	10947818	10949959	major histocompatibility complex class I LFA precursor
NC_007136.7	mhc1lda	+	NP_001314838.1	10955312	10961165	major histocompatibility complex class I LDA precursor
NC_007136.7	LOC108179200	+	XP_021326457.1	10968047	10968875	major histocompatibility complex class I-related gene protein-like
NC_007136.7	mhc1lla	+	NP_001314818.1	10972359	10984023	major histocompatibility complex class I LLA precursor
NC_007136.7	LOC100334758	+	NP_001314816.1	10988187	11000172	zinc-alpha-2-glycoprotein-like precursor
NC_007136.7	mhc1lga	+	NP_001314813.1	11002697	11006165	uncharacterized protein LOC100535946 precursor
NC_007136.7	mhc1lia	+	NP_001314811.1	11013252	11014086	hereditary hemochromatosis protein homolog
NC_007136.7	mespab	-	NP_001252512.1	11016623	11015569	mesoderm posterior ab
NC_007136.7	mespbb	-	NP_001252536.1	11026779	11025904	uncharacterized protein LOC100148845
NC_007136.7	sv2bb	-	XP_005161575.1	11057526	11038749	synaptic vesicle glycoprotein 2B
NC_007136.7	wu:fi15d04	+	XP_009296114.1	11143611	11304961	A-kinase anchor protein 13 isoform X1
NC_007136.7	klhl25	-	XP_009296128.1	11378621	11376856	kelch-like protein 25 isoform X2
NC_007136.7	agbl1	+	XP_017209745.2	11413961	11703093	cytosolic carboxypeptidase 4
NC_007136.7	ntrk3a	-	NP_001243593.1	12203650	11806251	NT-3 growth factor receptor precursor
NC_007136.7	det1	-	XP_009296131.1	12410190	12399246	DET1 homolog isoform X1
NC_007136.7	map1lc3b	+	NP_955898.1	12494282	12504783	microtubule-associated proteins 1A/1B light chain 3B
NC_007136.7	LOC110438410	-	XP_021326458.1	12512221	12510959	serine/threonine-protein kinase pim-1-like
NC_007136.7	LOC110438381	-	XP_021326317.1	12514278	12512602	uncharacterized protein LOC110438381
NC_007136.7	LOC110438404	-	XP_021326438.1	12565627	12565017	serine/threonine-protein kinase pim-2-like
NC_007136.7	zcchc14	-	XP_001336526.4	12634423	12579921	zinc finger CCHC domain-containing protein 14
NC_007136.7	jph3	+	NP_001116174.1	12640211	12694674	junctophilin-3
NC_007136.7	klhdc4	-	NP_001119902.1	12730154	12707717	kelch domain-containing protein 4
NC_007136.7	slc7a5	-	XP_009296137.1	12782337	12750342	large neutral amino acids transporter small subunit 1 isoform X1
NC_007136.7	ca5a	-	XP_005163133.1	12805212	12798497	carbonic anhydrase 5A, mitochondrial isoform X1
NC_007136.7	uba2	-	XP_009296133.1	12824570	12811825	SUMO-activating enzyme subunit 2 isoform X2
NC_007136.7	ccl33.3	+	NP_001166147.1	12841996	12843826	chemokine CCL-C25a precursor
NC_007136.7	ccl33.2	+	XP_021326098.1	12849564	12851045	uncharacterized protein LOC100000741 isoform X1
NC_007136.7	sept15	-	XP_005163141.1	12906644	12854405	septin-7 isoform X5
