Chromosome	Gene	Strand	CDS	Start	Stop	Product
NC_045019.1	UBR4	-	XP_030145183.2	6433345	6345601	E3 ubiquitin-protein ligase UBR4 isoform X2
NC_045019.1	EMC1	-	XP_030145196.2	6448566	6434781	ER membrane protein complex subunit 1 isoform X2
NC_045019.1	MRTO4	+	XP_030145226.2	6448736	6452037	mRNA turnover protein 4 homolog
NC_045019.1	AKR7A2	-	XP_030145216.2	6456627	6452875	aflatoxin B1 aldehyde reductase member 2 isoform X1
NC_045019.1	SLC66A1	+	XP_030145220.2	6457582	6462135	lysosomal amino acid transporter 1 homolog isoform X1
NC_045019.1	CAPZB	-	XP_030144925.2	6532437	6467312	F-actin-capping protein subunit beta isoform X1
NC_045019.1	MICOS10	+	NP_001232534.1	6532745	6548435	MICOS complex subunit MIC10
NC_045019.1	LOC100221256	+	XP_030145141.1	6560349	6574713	neuroblastoma suppressor of tumorigenicity 1 isoform X2
NC_045019.1	HTR6	+	XP_032608092.1	6580203	6583246	5-hydroxytryptamine receptor 6
NC_045019.1	TMCO4	-	XP_030144941.2	6619703	6586269	transmembrane and coiled-coil domain-containing protein 4 isoform X1
NC_045019.1	RNF186	-	XP_030144946.2	6625912	6624996	E3 ubiquitin-protein ligase RNF186
NC_045019.1	OTUD3	+	XP_030145088.2	6631040	6639257	OTU domain-containing protein 3
NC_045019.1	LOC101233106	-	XP_030145090.2	6648864	6643131	basic phospholipase A2 caudoxin
NC_045019.1	LOC100221364	-	XP_012431826.3	6649751	6648880	phospholipase A2, membrane associated
NC_045019.1	LOC100219387	-	XP_030145089.2	6653870	6652103	phospholipase A2, membrane associated
NC_045019.1	UBXN10	+	XP_030145262.2	6661940	6662791	UBX domain-containing protein 10
NC_045019.1	LOC100228959	-	XP_030145268.1	6677406	6667032	ATP-dependent RNA helicase DDX19B isoform X1
NC_045019.1	VWA5B1	+	XP_032608070.1	6687960	6709260	von Willebrand factor A domain-containing protein 5B1 isoform X2
NC_045019.1	CAMK2N1	-	NP_001232036.1	6724305	6723102	calcium/calmodulin-dependent protein kinase II inhibitor 1
NC_045019.1	MUL1	-	XP_002193021.3	6730095	6727434	mitochondrial ubiquitin ligase activator of NFKB 1
NC_045019.1	FAM43B	-	XP_012425922.2	6732434	6731548	protein FAM43B
NC_045019.1	CDA	+	XP_032608073.1	6733419	6737238	cytidine deaminase isoform X2
NC_045019.1	PINK1	+	XP_030145156.2	6738892	6748194	serine/threonine-protein kinase PINK1, mitochondrial
NC_045019.1	AGMAT	+	XP_030145157.2	6750442	6753950	agmatinase, mitochondrial
NC_045019.1	DNAJC16	-	XP_030145154.2	6766839	6757488	dnaJ homolog subfamily C member 16
NC_045019.1	CASP9	+	XP_032608038.1	6769748	6776873	caspase-9 isoform X1
NC_045019.1	LOC105758763	-	XP_030145022.2	6780749	6779225	chymotrypsin-C
NC_045019.1	EFHD2	-	XP_030145023.2	6785929	6782285	EF-hand domain-containing protein D2
NC_045019.1	FHAD1	-	XP_032607983.1	6810997	6788116	LOW QUALITY PROTEIN: forkhead-associated domain-containing protein 1
NC_045019.1	LACTBL1	-	XP_012425917.3	6881468	6867863	putative beta-lactamase-like 1
NC_045019.1	EPHB2	-	XP_030144979.1	7096056	6967687	ephrin type-B receptor 2 isoform X2
NC_045019.1	C1QB	-	XP_002190883.4	7125884	7123678	complement C1q subcomponent subunit B
NC_045019.1	C1QC	-	XP_002190910.3	7128242	7127296	complement C1q subcomponent subunit C isoform X2
NC_045019.1	LOC101233409	-	XP_012425923.3	7134053	7130424	LOW QUALITY PROTEIN: complement C1q subcomponent subunit A
NC_045019.1	EPHA8	-	XP_030145151.1	7235061	7184241	ephrin type-A receptor 8
NC_045019.1	ZBTB40	-	XP_032608100.1	7336630	7291760	LOW QUALITY PROTEIN: zinc finger and BTB domain-containing protein 40
NC_045019.1	WNT4	+	XP_030145093.1	7486654	7501361	protein Wnt-4
NC_045019.1	CDC42	-	XP_002194369.1	7546244	7532496	cell division control protein 42 homolog isoform X1
NC_045019.1	C21H1orf50	-	NP_001232191.1	7568670	7564316	uncharacterized protein C1orf50 homolog
NC_045019.1	P3H1	+	XP_030145179.1	7568861	7576340	prolyl 3-hydroxylase 1
NC_045019.1	CLDN19	+	XP_002191086.3	7578167	7580386	claudin-19
NC_045019.1	LOC100230866	+	XP_032608101.1	7587290	7590009	claudin-16-like
NC_045019.1	YBX1	-	XP_012425925.1	7601316	7594021	Y-box-binding protein 1 isoform X2
NC_045019.1	PPIH	-	XP_002195110.1	7614107	7606703	peptidyl-prolyl cis-trans isomerase H isoform X1
NC_045019.1	HIPK4	-	XP_030145315.1	7626650	7624605	homeodomain-interacting protein kinase 4 isoform X2
NC_045020.1	LOC105758771	-	XP_032608109.1	35825	7933	ras/Rap GTPase-activating protein SynGAP
NC_045020.1	LOC116809234	+	XP_032608298.1	37394	42203	maestro heat-like repeat-containing protein family member 6
NC_045020.1	LOC115498075	+	XP_032608110.1	61478	66803	maestro heat-like repeat-containing protein family member 6
NC_045020.1	POLB	+	XP_002186553.1	81136	90021	DNA polymerase beta
NC_045020.1	VDAC3	+	XP_032608108.1	94141	103899	voltage-dependent anion-selective channel protein 3
NC_045020.1	IKBKB	-	XP_032608106.1	114982	105024	inhibitor of nuclear factor kappa-B kinase subunit beta isoform X1
NC_045020.1	PLAT	+	XP_030145645.1	120427	128710	tissue-type plasminogen activator
NC_045020.1	AP3M2	-	XP_002198374.1	146603	140542	AP-3 complex subunit mu-2
NC_045020.1	KAT6A	+	XP_030145947.1	150120	182050	histone acetyltransferase KAT6A isoform X1
NC_045020.1	ANK1	+	XP_030145872.1	193339	246934	ankyrin-1 isoform X9
NC_045020.1	NKX6-3	+	XP_002194803.1	251847	253714	homeobox protein Nkx-6.3
NC_045020.1	GPAT4	-	XP_030145887.1	264622	257915	glycerol-3-phosphate acyltransferase 4
NC_045020.1	LOC115490548	-	XP_030145800.1	268300	267450	protein phosphatase 1 regulatory subunit 3C-B-like
NC_045020.1	GINS4	-	XP_012425969.2	273977	271668	DNA replication complex GINS protein SLD5
NC_045020.1	GOLGA7	-	XP_002198213.1	279058	276518	golgin subfamily A member 7
NC_045020.1	SFRP1	+	XP_002194639.2	291527	302992	secreted frizzled-related protein 1
NC_045020.1	ZMAT4	+	XP_030145617.1	343722	374988	zinc finger matrin-type protein 4
NC_045020.1	TCIM	-	XP_004176106.1	414239	413923	transcriptional and immune response regulator
NC_045020.1	IDO2	-	XP_030145614.2	435046	429270	indoleamine 2,3-dioxygenase 2 isoform X4
NC_045020.1	LOC100222224	-	XP_030145609.2	444596	435818	disintegrin and metalloproteinase domain-containing protein 32
NC_045020.1	ADAM9	-	XP_030145606.1	467719	446627	disintegrin and metalloproteinase domain-containing protein 9 isoform X1
NC_045020.1	TM2D2	+	XP_030145491.1	469335	470202	TM2 domain-containing protein 2 isoform X1
NC_045020.1	PLEKHA2	-	XP_030146025.1	481668	473661	pleckstrin homology domain-containing family A member 2
NC_045020.1	LOC115498225	-	XP_030146035.2	488461	486347	uncharacterized protein LOC115498225 isoform X2
NC_045020.1	TACC1	-	XP_030146016.2	501856	491781	transforming acidic coiled-coil-containing protein 1 isoform X3
NC_045020.1	FGFR1	+	XP_030146011.2	559013	580510	fibroblast growth factor receptor 1 isoform X1
NC_045020.1	LETM2	-	XP_012425968.3	591039	586256	LETM1 domain-containing protein LETM2, mitochondrial
NC_045020.1	NSD3	+	XP_030146007.2	598307	619944	histone-lysine N-methyltransferase NSD3 isoform X3
NC_045020.1	PLPP5	+	XP_030146032.2	628751	632052	phospholipid phosphatase 5 isoform X2
NC_045020.1	DDHD2	-	XP_030146020.2	642289	634490	phospholipase DDHD2
NC_045020.1	BAG4	-	XP_030146030.2	652681	649621	BAG family molecular chaperone regulator 4 isoform X2
NC_045020.1	LSM1	+	XP_030145486.1	652883	654462	U6 snRNA-associated Sm-like protein LSm1 isoform X1
NC_045020.1	STAR	+	NP_001070154.1	658256	661481	steroidogenic acute regulatory protein, mitochondrial
NC_045020.1	ASH2L	-	XP_030146022.2	670586	662607	set1/Ash2 histone methyltransferase complex subunit ASH2 isoform X2
NC_045020.1	LOC115498224	+	XP_030146027.2	671446	673102	nodal homolog
NC_045020.1	EIF4EBP1	-	XP_030146036.2	680951	677659	eukaryotic translation initiation factor 4E-binding protein 1 isoform X1
NC_045020.1	ADRB3	+	XP_030146026.1	689366	690577	beta-3 adrenergic receptor
NC_045020.1	RAB11FIP1	+	XP_030146008.2	694286	704984	rab11 family-interacting protein 1 isoform X1
NC_045020.1	BRF2	+	XP_032608212.1	708562	712513	transcription factor IIIB 50 kDa subunit isoform X2
NC_045020.1	ADGRA2	-	XP_030146010.2	731269	714439	adhesion G protein-coupled receptor A2
NC_045020.1	PLPBP	-	XP_002193974.3	740304	735370	pyridoxal phosphate homeostasis protein
NC_045020.1	ERLIN2	-	XP_030146028.1	750885	743387	erlin-2
NC_045020.1	ZNF703	-	XP_030146024.1	766590	764486	zinc finger protein 703
NC_045020.1	UNC5D	-	XP_030146039.2	1165339	1071261	netrin receptor UNC5D isoform X1
NC_045020.1	DUSP26	+	XP_030145835.1	1331503	1335652	dual specificity protein phosphatase 26 isoform X2
NC_045020.1	RNF122	+	XP_030145838.2	1338952	1341482	RING finger protein 122 isoform X2
NC_045020.1	TTI2	+	XP_030145831.2	1344488	1349428	TELO2-interacting protein 2
NC_045020.1	MAK16	-	XP_030145837.2	1356200	1349812	protein MAK16 homolog
NC_045020.1	ATP6V1B2	+	XP_030145832.2	1360537	1369966	V-type proton ATPase subunit B, brain isoform
NC_045020.1	LZTS1	-	XP_030145829.2	1383812	1380510	leucine zipper putative tumor suppressor 1
NC_045020.1	GFRA2	+	XP_032608112.1	1455060	1479045	GDNF family receptor alpha-2
NC_045020.1	DOK2	-	XP_030146002.2	1590676	1581860	docking protein 2 isoform X2
NC_045020.1	XPO7	+	XP_032608193.1	1592643	1660688	exportin-7
NC_045020.1	LOC115498114	+	XP_030145632.2	1657818	1659287	uncharacterized protein LOC115498114
NC_045020.1	PBDC1	-	XP_032608285.1	1669844	1664127	protein PBDC1
NC_045020.1	HR	-	XP_032608255.1	1751305	1739535	lysine-specific demethylase hairless
NC_045020.1	LOC116809219	+	XP_032608113.1	1751552	1758762	cactin-like
NC_045020.1	REEP4	-	XP_032608256.1	1772665	1767806	receptor expression-enhancing protein 4
NC_045020.1	LOC116809230	-	XP_032608218.1	1774643	1773574	uncharacterized protein LOC116809230
NC_045020.1	LGI3	-	XP_030145641.2	1782867	1775972	leucine-rich repeat LGI family member 3 isoform X1
NC_045020.1	SFTPC	+	XP_032608219.1	1783603	1785416	pulmonary surfactant-associated protein C
NC_045020.1	LOC115498080	+	XP_030145516.2	1788159	1789605	pulmonary surfactant-associated protein C-like
NC_045020.1	BMP1	+	XP_032608123.1	1796272	1828963	bone morphogenetic protein 1 isoform X1
NC_045020.1	PHYHIP	-	XP_030145635.2	1835859	1831040	phytanoyl-CoA hydroxylase-interacting protein
NC_045020.1	POLR3D	+	XP_030145579.2	1836460	1843356	DNA-directed RNA polymerase III subunit RPC4 isoform X2
NC_045020.1	PIWIL2	+	XP_030145548.2	1843389	1858315	piwi-like protein 2
NC_045020.1	SLC39A14	+	XP_030145588.2	1864898	1870681	zinc transporter ZIP14 isoform X2
NC_045020.1	PPP3CC	+	XP_032608144.1	1875585	1914083	serine/threonine-protein phosphatase 2B catalytic subunit gamma isoform isoform X1
NC_045020.1	SORBS3	+	XP_032608263.1	1922235	1928826	vinexin isoform X7
NC_045020.1	PDLIM2	+	XP_032608264.1	1930500	1934878	PDZ and LIM domain protein 2
NC_045020.1	C22H8orf58	+	XP_032608114.1	1939111	1940073	uncharacterized protein C8orf58 homolog
NC_045020.1	LOC116809240	-	XP_032608334.1	1984377	1982831	uncharacterized protein LOC116809240 isoform X2
NC_045020.1	BIN3	-	XP_030145509.1	1989787	1944578	bridging integrator 3 isoform X1
NC_045020.1	EGR3	-	XP_030145506.2	2000786	1997766	LOW QUALITY PROTEIN: early growth response protein 3
NC_045020.1	PEBP4	-	XP_030145639.2	2098481	2014742	phosphatidylethanolamine-binding protein 4
NC_045020.1	RHOBTB2	+	XP_032608187.1	2114280	2126637	rho-related BTB domain-containing protein 2 isoform X3
NC_045020.1	LOC115498199	-	XP_030145897.2	2142170	2130100	tumor necrosis factor receptor superfamily member 10B isoform X1
NC_045020.1	CHMP7	+	XP_030145895.2	2147112	2157070	charged multivesicular body protein 7 isoform X1
NC_045020.1	LOC115498198	+	XP_032608297.1	2161489	2162757	D(1) dopamine receptor-like
NC_045020.1	R3HCC1	+	XP_032608192.1	2166657	2175345	R3H and coiled-coil domain-containing protein 1 isoform X2
NC_045020.1	LOXL2	-	XP_030145898.2	2222852	2177100	lysyl oxidase homolog 2 isoform X1
NC_045020.1	ENTPD4	-	XP_030145618.2	2258274	2240305	ectonucleoside triphosphate diphosphohydrolase 4
NC_045020.1	SLC25A37	+	XP_032608270.1	2266568	2280597	mitoferrin-1 isoform X1
NC_045020.1	NKX3-1	-	XP_032608115.1	2306492	2299618	homeobox protein Nkx-3.1
NC_045020.1	STC1	-	XP_030145930.1	2325634	2317330	stanniocalcin-1
NC_045020.1	ADAM28	+	XP_032608288.1	2394650	2415257	disintegrin and metalloproteinase domain-containing protein 28
NC_045020.1	NEFM	+	XP_002197538.2	2481125	2485899	neurofilament medium polypeptide
NC_045020.1	NEFL	-	XP_030145615.2	2497617	2492410	neurofilament light polypeptide
NC_045020.1	DOCK5	+	XP_030145536.2	2528005	2598180	dedicator of cytokinesis protein 5 isoform X1
NC_045020.1	GNRH1	-	NP_001135792.1	2605482	2602466	progonadoliberin-1 precursor
NC_045020.1	KCTD9	-	XP_030145545.1	2616062	2609845	BTB/POZ domain-containing protein KCTD9 isoform X2
NC_045020.1	CDCA2	+	XP_030145542.2	2618353	2627738	cell division cycle-associated protein 2 isoform X1
NC_045020.1	EBF2	-	NP_001158007.1	2810655	2698492	transcription factor COE2
NC_045020.1	LOC116809224	-	XP_032608130.1	2834424	2830238	uncharacterized protein LOC116809224 isoform X3
NC_045020.1	PPP2R2A	+	XP_030145535.1	2834619	2865505	serine/threonine-protein phosphatase 2A 55 kDa regulatory subunit B alpha isoform isoform X2
NC_045020.1	BNIP3L	+	XP_030145504.2	2872769	2885365	BCL2/adenovirus E1B 19 kDa protein-interacting protein 3-like isoform X1
NC_045020.1	DPYSL2	+	XP_030145998.2	2909414	2960535	dihydropyrimidinase-related protein 2 isoform X1
NC_045020.1	ADRA1A	-	XP_002197113.3	2986274	2976145	alpha-1A adrenergic receptor
NC_045020.1	LOC115498193	-	XP_030145855.2	3002057	2999968	uncharacterized protein LOC115498193 isoform X1
NC_045020.1	LRRTM4	+	XP_030146005.2	3226180	3229707	leucine-rich repeat transmembrane neuronal protein 4 isoform X2
NC_045020.1	LOC116809220	-	XP_032608116.1	3519520	3518124	basic proline-rich protein-like
NC_045020.1	TGFA	+	XP_032608291.1	3519625	3526834	protransforming growth factor alpha
NC_045020.1	FAM136A	+	XP_032608254.1	3528872	3531004	protein FAM136A
NC_045020.1	SNRPG	+	XP_030145819.2	3532064	3534589	small nuclear ribonucleoprotein G isoform X1
NC_045020.1	PCYOX1	-	XP_030145816.2	3540290	3535877	prenylcysteine oxidase 1
NC_045020.1	TIA1	+	XP_032608294.1	3545388	3551471	nucleolysin TIA-1 isoform X2
NC_045020.1	C22H2orf42	+	XP_030145697.2	3553630	3561238	uncharacterized protein C2orf42 homolog isoform X2
NC_045020.1	MRPS24	+	XP_032608283.1	3562402	3564402	28S ribosomal protein S24, mitochondrial
NC_045020.1	NPC1L1	-	XP_032608117.1	3584295	3567142	NPC1-like intracellular cholesterol transporter 1
NC_045020.1	DDX56	-	XP_032608118.1	3592028	3587011	probable ATP-dependent RNA helicase DDX56
NC_045020.1	TMED4	-	XP_032608269.1	3596335	3592822	transmembrane emp24 domain-containing protein 4 isoform X2
NC_045020.1	LOC115498164	+	XP_030145778.1	3597329	3599121	interleukin-36 receptor antagonist protein-like
NC_045020.1	LOC115498162	+	XP_030145776.2	3600525	3604489	interleukin-1 receptor antagonist protein-like
NC_045020.1	LOC116809221	+	XP_032608119.1	3608812	3613063	uncharacterized protein LOC116809221
NC_045020.1	LOC115498090	+	XP_032608292.1	3615462	3624168	PH and SEC7 domain-containing protein 4-like
NC_045020.1	STARD7	-	XP_030145745.2	3631362	3626008	stAR-related lipid transfer protein 7, mitochondrial
NC_045020.1	LOC115498147	-	XP_032608325.1	3634565	3633246	uncharacterized protein LOC115498147 isoform X3
NC_045020.1	TMEM127	-	XP_030145766.1	3638350	3635526	transmembrane protein 127
NC_045020.1	CIAO1	+	XP_032608326.1	3639603	3644161	probable cytosolic iron-sulfur protein assembly protein CIAO1
NC_045020.1	SNRNP200	-	XP_032608327.1	3681858	3646005	U5 small nuclear ribonucleoprotein 200 kDa helicase
NC_045020.1	SEMA4C	+	XP_030145675.2	3687392	3696299	semaphorin-4C
NC_045020.1	ANKRD39	+	XP_030145734.2	3699196	3700586	ankyrin repeat domain-containing protein 39 isoform X1
NC_045020.1	LOC115498141	-	XP_032608200.1	3702899	3701643	collagen alpha-2(IV) chain-like isoform X7
NC_045020.1	CNNM4	-	XP_030145678.2	3711074	3703012	metal transporter CNNM4
NC_045020.1	LMAN2L	+	XP_030145742.2	3711952	3718578	VIP36-like protein isoform X3
NC_045020.1	FER1L5	-	XP_032608121.1	3741405	3720724	fer-1-like protein 5
NC_045020.1	KANSL3	+	XP_032608350.1	3742362	3757596	KAT8 regulatory NSL complex subunit 3 isoform X5
NC_045020.1	ARID5A	-	XP_030145702.2	3764144	3760431	AT-rich interactive domain-containing protein 5A isoform X1
NC_045020.1	NCAPH	-	XP_032608352.1	3777591	3767826	condensin complex subunit 2 isoform X1
NC_045020.1	TACR1	-	XP_030145728.2	3790845	3783479	substance-P receptor
NC_045020.1	SLC4A5	+	XP_032608338.1	3799000	3827418	electrogenic sodium bicarbonate cotransporter 4 isoform X2
NC_045020.1	MTHFD2	-	XP_030145736.1	3835978	3831271	bifunctional methylenetetrahydrofolate dehydrogenase/cyclohydrolase, mitochondrial
NC_045020.1	BOLA3	-	XP_030145792.1	3838647	3836903	bolA-like protein 3 isoform X2
NC_045020.1	TET3	-	XP_030145654.2	3872007	3846364	methylcytosine dioxygenase TET3
NC_045020.1	DGUOK	-	XP_030145758.2	3877030	3872795	deoxyguanosine kinase, mitochondrial
NC_045020.1	ACTG2	-	XP_030145731.1	3880937	3877960	actin, gamma-enteric smooth muscle
NC_045020.1	STAMBP	-	XP_032608207.1	3896111	3885409	STAM-binding protein isoform X2
NC_045020.1	DUSP11	-	XP_032608205.1	3906172	3898534	RNA/RNP complex-1-interacting phosphatase isoform X2
NC_045020.1	PROM2	+	XP_030145658.2	3908881	3917615	prominin-2 isoform X3
NC_045020.1	PRNP	+	XP_030145755.2	3923167	3926651	major prion protein homolog
NC_045020.1	RASSF2	-	XP_032608266.1	3944669	3934424	ras association domain-containing protein 2 isoform X2
NC_045020.1	SLC23A2	-	XP_030145686.1	3976418	3951119	solute carrier family 23 member 2
NC_045020.1	TMEM230	-	NP_001232103.1	4005995	4003818	transmembrane protein 230
NC_045020.1	PCNA	-	NP_001232373.1	4012092	4009280	proliferating cell nuclear antigen
NC_045020.1	CDS2	+	XP_030145724.1	4012786	4028973	phosphatidate cytidylyltransferase 2
NC_045020.1	ARHGAP25	+	XP_030145841.2	4034921	4045670	rho GTPase-activating protein 25
NC_045020.1	BMP10	-	XP_002196610.1	4060867	4056448	bone morphogenetic protein 10
NC_045020.1	GKN2	-	XP_030145777.2	4073457	4070331	gastrokine-2
NC_045020.1	LOC115498168	+	XP_032608330.1	4075611	4079024	gastrokine-1-like isoform X2
NC_045020.1	LOC100227010	+	XP_032608248.1	4081272	4129783	uncharacterized protein LOC100227010 isoform X29
NC_045020.1	LOC115498205	+	XP_032608253.1	4132216	4134414	gastrokine-1-like
NC_045020.1	ANTXR1	+	XP_030145928.2	4137381	4182122	LOW QUALITY PROTEIN: anthrax toxin receptor 1
NC_045020.1	GFPT1	-	XP_030145927.1	4216574	4188880	glutamine--fructose-6-phosphate aminotransferase [isomerizing] 1 isoform X2
NC_045020.1	NFU1	-	NP_001232275.1	4224206	4218920	NFU1 iron-sulfur cluster scaffold homolog, mitochondrial
NC_045020.1	AAK1	-	XP_030145851.2	4280536	4229098	AP2-associated protein kinase 1 isoform X3
NC_045020.1	LOC116809232	+	XP_032608290.1	4280773	4287256	translation initiation factor IF-2-like
NC_045020.1	ANXA4	+	XP_030145483.1	4292101	4297699	annexin A4 isoform X1
NC_045020.1	GMCL1	+	XP_030145967.2	4300435	4314831	germ cell-less protein-like 1
NC_045020.1	LOC101233732	-	XP_030145954.1	4340171	4320132	hexokinase-2 isoform X1
NC_045020.1	ADD2	+	XP_032608309.1	4354871	4362945	beta-adducin isoform X1
NC_045020.1	SNRNP27	+	NP_001232094.1	4365874	4368280	U4/U6.U5 small nuclear ribonucleoprotein 27 kDa protein
NC_045020.1	MXD1	+	XP_030145992.2	4369490	4374311	max dimerization protein 1
NC_045020.1	SFTPB	+	XP_030145978.2	4377739	4380986	pulmonary surfactant-associated protein B isoform X1
NC_045020.1	USP39	-	XP_032608122.1	4386998	4381426	U4/U6.U5 tri-snRNP-associated protein 2
NC_045020.1	C22H2orf68	+	XP_030145997.2	4387201	4388900	UPF0561 protein C2orf68 homolog
NC_045020.1	LOC115498215	-	XP_030145995.1	4391344	4389982	synaptobrevin-like protein 5
NC_045020.1	VAMP8	-	XP_032608322.1	4394192	4392319	vesicle-associated membrane protein 8
NC_045020.1	GGCX	+	XP_032608307.1	4394735	4400448	vitamin K-dependent gamma-carboxylase
NC_045020.1	MAT2A	-	XP_030145977.2	4406637	4402117	S-adenosylmethionine synthase
NC_045020.1	H2AFV	-	NP_001184228.1	4411008	4407003	histone H2A.V
NC_045020.1	PURB	-	XP_030145982.2	4418304	4417298	transcriptional activator protein Pur-beta
NC_045020.1	LOC115498214	-	XP_032608321.1	4420864	4419592	cytochrome c oxidase subunit 5B, mitochondrial
NC_045020.1	KCNIP3	+	XP_032608320.1	4422307	4424957	calsenilin isoform X1
NC_045020.1	LOC100189956	+	NP_001232049.1	4426617	4427890	putative CGI-105 protein
NC_045020.1	GPAT2	-	XP_032608305.1	4435843	4428581	glycerol-3-phosphate acyltransferase 2, mitochondrial isoform X1
NC_045020.1	ELMOD3	-	XP_030145983.2	4441056	4436908	ELMO domain-containing protein 3
NC_045020.1	RETSAT	+	XP_030145976.2	4442358	4447718	all-trans-retinol 13,14-reductase
NC_045020.1	TGOLN2	-	XP_032608319.1	4456242	4444445	trans-Golgi network integral membrane protein 2 isoform X1
NC_045020.1	TCF7L1	-	XP_030145963.2	4475466	4461673	LOW QUALITY PROTEIN: transcription factor 7-like 1
NC_045020.1	DBNL	+	XP_030145974.2	4479003	4488668	drebrin-like protein
NC_045020.1	AEBP1	+	XP_030145950.2	4491052	4497629	adipocyte enhancer-binding protein 1 isoform X1
NC_045020.1	POLD2	-	XP_030145971.2	4503372	4498044	DNA polymerase delta subunit 2
NC_045020.1	LOC105758767	+	XP_030145990.2	4504591	4506298	antimicrobial peptide NK-lysin isoform X1
NC_045020.1	GCK	-	XP_030145972.1	4514465	4508841	hexokinase-4 isoform X1
NC_045020.1	YKT6	+	XP_030145815.1	4516606	4521671	synaptobrevin homolog YKT6
NC_045020.1	CAMK2B	-	XP_032608318.1	4535235	4523919	calcium/calmodulin-dependent protein kinase type II subunit beta isoform X8
NC_045020.1	NUDCD3	-	XP_002195998.4	4563281	4536560	LOW QUALITY PROTEIN: nudC domain-containing protein 3
NC_045020.1	LOC115498182	+	XP_030145814.2	4565148	4567737	uncharacterized protein LOC115498182
NC_045020.1	SLC20A1	+	XP_004176543.1	4571660	4578935	sodium-dependent phosphate transporter 1
NC_045020.1	LOC100218400	+	XP_030145501.1	4580367	4584547	cytosolic purine 5'-nucleotidase isoform X5
NC_045020.1	CKAP2L	-	XP_004176542.3	4592725	4586367	cytoskeleton-associated protein 2-like
NC_045020.1	IL1B	-	XP_002195600.1	4595488	4594220	interleukin-1 beta isoform X2
NC_045020.1	LOC115498094	-	XP_030145533.1	4598562	4597693	proline-rich protein 2-like
NC_045020.1	OGDH	+	XP_030145939.1	4601030	4624506	2-oxoglutarate dehydrogenase, mitochondrial isoform X4
NC_045021.1	HTR1D	+	XP_002197848.1	45720	46856	5-hydroxytryptamine receptor 1D
NC_045021.1	LUZP1	+	XP_030146396.2	73048	79925	leucine zipper protein 1
NC_045021.1	KDM1A	-	XP_030146400.1	112651	85669	lysine-specific histone demethylase 1A isoform X2
NC_045021.1	ZMPSTE24	-	XP_030146180.1	127924	116497	CAAX prenyl protease 1 homolog
NC_045021.1	RLF	-	XP_030146174.2	172540	131588	zinc finger protein Rlf isoform X1
NC_045021.1	LOC115498248	-	XP_030146179.1	184290	179021	NF-kappa-B inhibitor delta
NC_045021.1	GJA9	+	XP_032608541.1	190504	191213	LOW QUALITY PROTEIN: gap junction alpha-9 protein
NC_045021.1	MYCBP	+	XP_030146182.1	194744	199836	C-Myc-binding protein
NC_045021.1	RRAGC	+	XP_002197990.1	202065	211409	ras-related GTP-binding protein C
NC_045021.1	POU3F1	+	XP_030146167.1	374628	375743	POU domain, class 3, transcription factor 1
NC_045021.1	UTP11	-	NP_001232668.1	407636	402215	probable U3 small nucleolar RNA-associated protein 11
NC_045021.1	FHL3	+	XP_030146173.1	427675	430503	four and a half LIM domains protein 3 isoform X3
NC_045021.1	SF3A3	+	XP_030146244.1	434703	440876	splicing factor 3A subunit 3
NC_045021.1	LOC115498232	+	XP_030146081.2	442623	446777	mucin-5AC
NC_045021.1	INPP5B	+	XP_030146076.2	448781	463147	type II inositol 1,4,5-trisphosphate 5-phosphatase isoform X2
NC_045021.1	MTF1	+	XP_012426136.2	464117	474575	metal regulatory transcription factor 1 isoform X1
NC_045021.1	YRDC	+	XP_032608456.1	481086	482785	yrdC domain-containing protein, mitochondrial
NC_045021.1	EPHA10	+	XP_030146251.2	493377	517917	ephrin type-A receptor 10 isoform X1
NC_045021.1	CDCA8	-	XP_032608402.1	529570	525723	borealin
NC_045021.1	C23H1orf109	+	XP_032608361.1	530075	531210	uncharacterized protein C1orf109 homolog isoform X1
NC_045021.1	RSPO1	+	XP_002198269.1	603447	607375	R-spondin-1
NC_045021.1	GNL2	+	XP_002198288.4	614553	624506	nucleolar GTP-binding protein 2
NC_045021.1	DNALI1	-	XP_032608360.1	630002	625530	axonemal dynein light intermediate polypeptide 1 isoform X1
NC_045021.1	SNIP1	+	XP_030146084.2	630147	632422	smad nuclear-interacting protein 1
NC_045021.1	MEAF6	+	XP_030146045.1	635417	641146	chromatin modification-related protein MEAF6 isoform X1
NC_045021.1	ZC3H12A	-	XP_030146258.2	657092	650807	endoribonuclease ZC3H12A
NC_045021.1	GRIK3	+	XP_030146119.2	752559	846059	glutamate receptor ionotropic, kainate 3
NC_045021.1	CSF3R	+	XP_032608525.1	991292	996778	granulocyte colony-stimulating factor receptor isoform X1
NC_045021.1	MRPS15	+	XP_030146267.1	997410	1004970	28S ribosomal protein S15, mitochondrial
NC_045021.1	OSCP1	+	XP_030146245.2	1006322	1017230	protein OSCP1 isoform X1
NC_045021.1	LSM10	+	XP_032608508.1	1018651	1019022	U7 snRNA-associated Sm-like protein LSm10
NC_045021.1	STK40	+	XP_012426140.2	1027959	1039300	serine/threonine-protein kinase 40
NC_045021.1	EVA1B	+	XP_030146395.2	1041770	1043858	protein eva-1 homolog B
NC_045021.1	LOC115498277	-	XP_032608534.1	1047070	1044919	translation initiation factor IF-2-like isoform X4
