Chromosome	Gene	Strand	CDS	Start	Stop	Product
NC_000083.6	Crisp1	-	XP_006523563.1	40319207	40294386	cysteine-rich secretory protein 1 isoform X1
NC_000083.6	Esp8	+	NP_001171055.1	40520070	40530299	exocrine gland-secreting peptide 8 precursor
NC_000083.6	Esp6	+	NP_001171000.1	40562924	40565473	exocrine gland-secreting peptide 6 precursor
NC_000083.6	Esp5	+	NP_001274123.1	40574844	40579049	exocrine gland secreted peptide 5 precursor
NC_000083.6	Gm44501	+	NP_001274124.1	40576593	40579049	Esp6-Esp5 readthrough precursor
NC_000083.6	Esp4	+	NP_001171054.1	40600211	40602597	exocrine gland-secreting peptide 4 precursor
NC_000083.6	Esp3	+	NP_001238845.1	40632118	40636051	exocrine gland-secreting peptide 3
NC_000083.6	Esp1	+	NP_001033589.1	40728826	40731127	exocrine gland-secreted peptide 1 precursor
NC_000083.6	Crisp2	-	NP_001191000.1	40790653	40765212	cysteine-rich secretory protein 2 precursor
NC_000083.6	Rhag	+	XP_006523976.1	40811176	40839730	ammonium transporter Rh type A isoform X2
NC_000083.6	9130008F23Rik	-	NP_082110.1	40880534	40879993	uncharacterized protein C6orf141 homolog
NC_000083.6	Glyatl3	-	XP_006524650.1	40914348	40904743	glycine-N-acyltransferase-like protein 3 isoform X1
NC_000083.6	Cenpq	-	NP_114069.2	40933177	40923490	centromere protein Q
NC_000083.6	Mmut	+	NP_032676.2	40937084	40960696	methylmalonyl-CoA mutase, mitochondrial precursor
NC_000083.6	Ptchd4	+	XP_006524817.1	42316305	42503915	patched domain-containing protein 4 isoform X3
NC_000083.6	Opn5	-	XP_006524516.1	42608135	42557471	opsin-5 isoform X1
NC_000083.6	Adgrf4	-	XP_017173214.1	42676739	42662361	adhesion G protein-coupled receptor F4 isoform X1
NC_000083.6	Adgrf2	-	XP_017173054.1	42719564	42697524	adhesion G-protein coupled receptor F2 isoform X1
NC_000083.6	Cd2ap	-	XP_011244565.1	42876314	42749184	CD2-associated protein isoform X1
NC_000083.6	Tnfrsf21	+	NP_848704.1	43016997	43087972	tumor necrosis factor receptor superfamily member 21 precursor
NC_000083.6	Adgrf1	+	XP_006525183.1	43284879	43323918	adhesion G-protein coupled receptor F1 isoform X1
NC_000083.6	Adgrf5	+	XP_006524188.1	43403942	43455335	adhesion G protein-coupled receptor F5 isoform X1
NC_000083.6	Mep1a	-	XP_006523814.1	43502755	43474955	meprin A subunit alpha isoform X1
NC_000083.6	Ankrd66	-	XP_006523440.1	43543637	43534918	ankyrin repeat domain-containing protein 66 isoform X1
NC_000083.6	Pla2g7	+	XP_006524428.1	43588598	43611979	platelet-activating factor acetylhydrolase isoform X1
NC_000083.6	Tdrd6	-	XP_006524031.1	43630153	43615847	tudor domain-containing protein 6 isoform X3
NC_000083.6	Slc25a27	-	NP_001344051.1	43667000	43643445	mitochondrial uncoupling protein 4 isoform 2
NC_000083.6	Cyp39a1	+	NP_061375.1	43667609	43749975	24-hydroxycholesterol 7-alpha-hydroxylase isoform 1
NC_000083.6	Rcan2	+	NP_001344671.1	43836273	44037133	calcipressin-2 isoform 1
NC_000083.6	Enpp5	+	NP_001316548.1	44080682	44083006	ectonucleotide pyrophosphatase/phosphodiesterase family member 5 isoform 3 precursor
NC_000083.6	Enpp4	-	XP_017172927.1	44105538	44099315	bis(5'-adenosyl)-triphosphatase enpp4 isoform X2
NC_000083.6	Clic5	+	XP_006524198.1	44134890	44275381	chloride intracellular channel protein 5 isoform X1
NC_000083.6	Supt3	+	XP_006523540.1	44786610	45119291	transcription initiation protein SPT3 homolog isoform X2
NC_000083.6	Runx2	-	NP_033950.2	44814224	44607907	runt-related transcription factor 2 isoform 1
NC_000083.6	4930564C03Rik	-	NP_083533.1	44880286	44879766	uncharacterized protein LOC75341
NC_000083.6	Cdc5l	-	NP_690023.1	45433433	45392202	cell division cycle 5-like protein
NC_000083.6	Spats1	-	XP_011244907.1	45455188	45445883	spermatogenesis-associated serine-rich protein 1 isoform X1
NC_000083.6	Aars2	+	NP_001344929.1	45515191	45520450	alanine--tRNA ligase, mitochondrial isoform 2
NC_000083.6	Tcte1	+	NP_038716.2	45533100	45541339	dynein regulatory complex subunit 5
NC_000083.6	Tmem151b	-	NP_001013771.1	45549397	45544829	transmembrane protein 151B
NC_000083.6	Nfkbie	+	NP_032716.2	45555941	45562067	NF-kappa-B inhibitor epsilon isoform 1
NC_000083.6	Slc35b2	+	XP_030105949.1	45566207	45567244	adenosine 3'-phospho 5'-phosphosulfate transporter 1 isoform X1
NC_000083.6	Hsp90ab1	-	NP_032328.2	45571909	45568017	heat shock protein HSP 90-beta
NC_000083.6	Slc29a1	-	XP_006524833.1	45592205	45585673	equilibrative nucleoside transporter 1 isoform X1
NC_000083.6	Mymx	-	XP_006524852.1	45601669	45601419	protein myomixer isoform X1
NC_000083.6	Capn11	-	XP_011244781.1	45659258	45630587	calpain-11 isoform X1
NC_000083.6	Tmem63b	-	XP_030105594.1	45679688	45660791	CSC1-like protein 2 isoform X2
NC_000083.6	Mrpl14	+	XP_006524906.1	45695502	45698414	39S ribosomal protein L14, mitochondrial isoform X1
NC_000083.6	1600014C23Rik	-	XP_006525031.1	45733791	45733027	uncharacterized protein LOC72240 isoform X1
NC_000083.6	Vegfa	-	NP_001020428.2	46031888	46018860	vascular endothelial growth factor A isoform 3
NC_000083.6	Mrps18a	+	NP_081044.1	46111018	46128649	28S ribosomal protein S18a, mitochondrial precursor
NC_000083.6	Rsph9	-	XP_006525138.1	46144146	46122199	radial spoke head protein 9 homolog isoform X2
NC_000083.6	Mad2l1bp	-	NP_079925.2	46153495	46147774	MAD2L1-binding protein
NC_000083.6	Gtpbp2	+	XP_006524714.1	46159790	46168322	GTP-binding protein 2 isoform X1
NC_000083.6	Polh	-	NP_001351876.1	46198749	46172255	DNA polymerase eta isoform 2
NC_000083.6	Xpo5	+	NP_082474.1	46202921	46242271	exportin-5
NC_000083.6	Polr1c	-	NP_033111.2	46247961	46244104	DNA-directed RNA polymerases I and III subunit RPAC1
NC_000083.6	Yipf3	+	NP_663328.2	46248248	46251714	protein YIPF3
NC_000083.6	Lrrc73	+	NP_001104612.1	46254345	46257063	leucine-rich repeat-containing protein 73
NC_000083.6	Tjap1	-	NP_001239404.1	46263785	46258415	tight junction-associated protein 1
NC_000083.6	Dlk2	+	XP_006523452.1	46298623	46303098	protein delta homolog 2 isoform X1
NC_000083.6	Abcc10	-	NP_001334325.1	46327930	46303492	multidrug resistance-associated protein 7 isoform 3
NC_000083.6	Zfp318	+	NP_997554.2	46383839	46413786	zinc finger protein 318 isoform 1
NC_000083.6	Crip3	+	XP_006523552.1	46428941	46431415	cysteine-rich protein 3 isoform X1
NC_000083.6	Slc22a7	-	NP_659105.2	46438387	46432483	solute carrier family 22 member 7
NC_000083.6	Ttbk1	-	NP_001156336.1	46484255	46445178	tau-tubulin kinase 1
NC_000083.6	Dnph1	+	NP_997044.2	46496810	46499055	2'-deoxynucleoside 5'-phosphate N-hydrolase 1
NC_000083.6	Cul9	-	NP_001074804.2	46543772	46500710	cullin-9
NC_000083.6	Srf	-	XP_006524020.1	46555826	46549085	serum response factor isoform X1
NC_000083.6	Ptk7	-	NP_780377.1	46629320	46565337	inactive tyrosine-protein kinase 7 precursor
NC_000083.6	Klc4	-	XP_006525107.1	46644504	46631025	kinesin light chain 4 isoform X2
NC_000083.6	Mrpl2	+	XP_017172985.1	46646259	46650096	39S ribosomal protein L2, mitochondrial isoform X2
NC_000083.6	Cul7	+	NP_079887.3	46651445	46664291	cullin-7
NC_000083.6	Rrp36	-	NP_659106.2	46674285	46667952	ribosomal RNA processing protein 36 homolog isoform 1
NC_000083.6	Klhdc3	-	NP_001157201.2	46678432	46675088	kelch domain-containing protein 3
NC_000083.6	Mea1	+	XP_006523811.1	46681628	46682870	male-enhanced antigen 1 isoform X2
NC_000083.6	Ppp2r5d	-	NP_001344613.1	46704857	46683991	serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit delta isoform isoform 2
NC_000083.6	Pex6	+	NP_663463.1	46711500	46725324	peroxisome assembly factor 2
NC_000083.6	Gnmt	-	NP_001351819.1	46729149	46725802	glycine N-methyltransferase isoform 2
NC_000083.6	Cnpy3	-	NP_001292919.1	46737844	46736693	protein canopy homolog 3 isoform 3
NC_000083.6	Ptcra	-	NP_035325.1	46763612	46756229	pre T-cell antigen receptor alpha precursor
NC_000083.6	2310039H08Rik	+	NP_080242.1	46772813	46773157	uncharacterized protein C6orf226 homolog
NC_000083.6	Rpl7l1	-	NP_079709.2	46782630	46778065	60S ribosomal protein L7-like 1
NC_000083.6	Bicral	-	NP_001093922.1	46830989	46801050	BRD4-interacting chromatin-remodeling complex-associated protein-like
NC_000083.6	Tbcc	+	NP_848472.2	46890690	46891715	tubulin-specific chaperone C
NC_000083.6	Prph2	+	NP_032964.1	46910697	46923547	peripherin-2
NC_000083.6	Ubr2	-	XP_030105595.1	46976082	46930361	E3 ubiquitin-protein ligase UBR2 isoform X1
NC_000083.6	Trerf1	+	NP_001091092.1	47314067	47359231	transcriptional-regulating factor 1 isoform 1
NC_000083.6	Mrps10	+	NP_001139684.1	47368907	47378285	28S ribosomal protein S10, mitochondrial isoform 1
NC_000083.6	Guca1b	+	XP_006523525.1	47385490	47391316	guanylyl cyclase-activating protein 2 isoform X1
NC_000083.6	Guca1a	-	XP_011244598.1	47400417	47394659	guanylyl cyclase-activating protein 1 isoform X1
NC_000083.6	AI661453	+	NP_663464.2	47436805	47469393	uncharacterized protein C6orf132 homolog
NC_000083.6	1700001C19Rik	-	NP_083572.1	47437212	47413564	uncharacterized protein LOC75462 isoform 1
NC_000083.6	Taf8	-	NP_001343219.1	47502267	47483813	transcription initiation factor TFIID subunit 8 isoform 2
NC_000083.6	Ccnd3	+	NP_001075105.1	47593655	47598776	G1/S-specific cyclin-D3
NC_000083.6	Bysl	-	NP_058555.3	47611169	47601555	bystin
NC_000083.6	Gm20517	+	NP_001351862.1	47611679	47649979	predicted gene 20517
NC_000083.6	Med20	+	NP_001351855.1	47611679	47619077	mediator of RNA polymerase II transcription subunit 20 isoform 2
NC_000083.6	Usp49	+	NP_940813.1	47672072	47680872	ubiquitin carboxyl-terminal hydrolase 49
NC_000083.6	Tomm6	-	NP_079641.1	47688024	47687194	mitochondrial import receptor subunit TOM6 homolog
NC_000083.6	Prickle4	-	NP_001277266.1	47692464	47688519	prickle-like protein 4
NC_000083.6	Frs3	+	XP_006523532.1	47698596	47703862	fibroblast growth factor receptor substrate 3 isoform X1
NC_000083.6	Pgc	+	NP_080249.2	47726906	47734337	gastricsin precursor
NC_000083.6	Tfeb	+	NP_001155194.1	47785987	47791814	transcription factor EB isoform b
NC_000083.6	Mdfi	-	NP_001103443.1	47833017	47815910	myoD family inhibitor isoform 1
NC_000083.6	Foxp4	-	NP_083043.2	47904515	47868658	forkhead box protein P4 isoform 3
NC_000083.6	1700122O11Rik	-	NP_083965.1	48038269	48036770	uncharacterized protein LOC76651
NC_000083.6	9830107B12Rik	-	XP_017173003.1	48146006	48128464	RIKEN cDNA 9830107B12 isoform X2
NC_000083.6	A530064D06Rik	-	NP_001107028.1	48166986	48152862	triggering receptor expressed in myeloid cells 4 isoform b precursor
NC_000083.6	Trem1	+	XP_006524792.1	48232795	48244658	triggering receptor expressed on myeloid cells 1 isoform X2
NC_000083.6	Trem3	+	XP_017173081.1	48249629	48258471	triggering receptor expressed on myeloid cells 3 isoform X1
NC_000083.6	Treml4	+	XP_006524210.1	48264380	48274493	trem-like transcript 4 protein isoform X1
NC_000083.6	Treml2	+	XP_006524504.1	48300527	48309504	trem-like transcript 2 protein isoform X1
NC_000083.6	B430306N03Rik	+	XP_006524458.1	48316428	48324185	RIKEN cDNA B430306N03 isoform X2
NC_000083.6	Trem2	+	NP_001259007.1	48346556	48352035	triggering receptor expressed on myeloid cells 2 isoform 2 precursor
NC_000083.6	Treml1	+	NP_082039.1	48359937	48366916	trem-like transcript 1 protein isoform 1 precursor
NC_000083.6	Nfya	-	XP_006523857.1	48400510	48389291	nuclear transcription factor Y subunit alpha isoform X4
NC_000083.6	Oard1	+	XP_030105299.1	48411342	48416786	ADP-ribose glycohydrolase OARD1 isoform X2
NC_000083.6	Apobec2	-	NP_033824.1	48432607	48422964	C->U-editing enzyme APOBEC-2
NC_000083.6	Tspo2	-	XP_017173120.1	48450050	48448626	translocator protein 2 isoform X1
NC_000083.6	Unc5cl	+	XP_017173206.1	48459600	48493799	UNC5C-like protein isoform X2
NC_000083.6	Lrfn2	+	XP_006524959.1	49069893	49096268	leucine-rich repeat and fibronectin type-III domain-containing protein 2 isoform X1
NC_000083.6	Mocs1	+	XP_006524743.1	49435106	49454790	molybdenum cofactor biosynthesis protein 1 isoform X1
NC_000083.6	Daam2	-	XP_006525153.1	49498871	49458528	disheveled-associated activator of morphogenesis 2 isoform X2
NC_000083.6	Kif6	+	XP_006524454.1	49615237	49908793	kinesin-like protein KIF6 isoform X1
NC_000083.6	Rftn1	-	XP_030105995.1	50075150	49994157	raftlin isoform X2
NC_000083.6	Dazl	-	NP_001264792.1	50293407	50281251	deleted in azoospermia-like isoform 2
NC_000083.6	Plcl2	+	XP_006524214.1	50509608	50687891	inactive phospholipase C-like protein 2 isoform X1
NC_000083.6	Tbc1d5	-	XP_030105922.1	50874602	50735947	TBC1 domain family member 5 isoform X3
NC_000083.6	Satb1	-	NP_001157104.1	51809251	51739900	DNA-binding protein SATB1 isoform 1
NC_000083.6	Kcnh8	+	NP_001026981.2	52602805	52978312	potassium voltage-gated channel subfamily H member 8
NC_000083.6	Efhb	-	XP_011244654.1	53445808	53398948	EF-hand domain-containing family member B isoform X2
NC_000083.6	Rab5a	+	NP_080163.1	53483913	53506429	ras-related protein Rab-5A
NC_000083.6	Pp2d1	-	NP_775625.1	53539208	53507834	protein phosphatase 2C-like domain-containing protein 1
NC_000083.6	Kat2b	+	XP_006523883.1	53624393	53670868	histone acetyltransferase KAT2B isoform X1
NC_000083.6	Sgo1	-	XP_017173147.1	53687850	53676706	shugoshin 1 isoform X2
NC_000083.6	Sult1c2	-	NP_081211.3	53838980	53830004	sulfotransferase 1C2
NC_000083.6	Sult1c1	-	NP_061221.2	53974071	53962074	sulfotransferase 1C1
NC_000083.6	Slc5a7	-	XP_006524838.1	54297134	54276520	high affinity choline transporter 1 isoform X1
NC_000083.6	St6gal2	+	XP_006524333.1	55481967	55490952	beta-galactoside alpha-2,6-sialyltransferase 2 isoform X2
NC_000083.6	Vmn2r118	-	XP_017173039.1	55624670	55592343	vomeronasal 2, receptor 118 isoform X1
NC_000083.6	Pot1b	-	XP_011244947.1	55706112	55653408	protection of telomeres 1B isoform X1
NC_000083.6	Adgre4	+	NP_631877.2	55760548	55852386	adhesion G protein-coupled receptor E4 precursor
NC_000083.6	Zfp119a	-	XP_011244532.1	55868590	55865206	zinc finger protein 119a isoform X2
NC_000083.6	Zfp959	+	XP_011244706.1	55895827	55898584	uncharacterized protein LOC224893 isoform X2
NC_000083.6	Ebi3	+	NP_056581.1	55952862	55956777	interleukin-27 subunit beta precursor
NC_000083.6	Zfp119b	-	XP_011244758.1	55954645	55938555	zinc finger protein 119b isoform X1
NC_000083.6	Yju2	+	NP_082657.1	55959238	55967634	splicing factor YJU2
NC_000083.6	Shd	+	XP_030105472.1	55971439	55976404	SH2 domain-containing adapter protein D isoform X2
NC_000083.6	Fsd1	+	NP_899001.1	55986639	55996752	fibronectin type III and SPRY domain-containing protein 1
NC_000083.6	Stap2	-	XP_006523509.1	56005529	55997299	signal-transducing adaptor protein 2 isoform X2
NC_000083.6	Mpnd	+	NP_080806.4	56009250	56016602	MPN domain-containing protein
NC_000083.6	Sh3gl1	-	NP_001344578.1	56020129	56017542	endophilin-A2 isoform 3
NC_000083.6	Chaf1a	+	NP_038761.1	56040512	56067550	chromatin assembly factor 1 subunit A
NC_000083.6	Ubxn6	-	NP_077752.1	56074916	56068557	UBX domain-containing protein 6
NC_000083.6	Hdgfl2	+	XP_006523773.1	56079755	56100453	hepatoma-derived growth factor-related protein 2 isoform X1
NC_000083.6	Plin4	-	XP_011244851.1	56107354	56102009	perilipin-4 isoform X6
NC_000083.6	Plin5	-	XP_006524868.1	56117124	56112031	perilipin-5 isoform X1
NC_000083.6	Lrg1	-	NP_084072.1	56121884	56119944	leucine-rich alpha-2-glycoprotein precursor
NC_000083.6	Sema6b	-	NP_001123928.1	56132837	56124003	semaphorin-6B precursor
NC_000083.6	Tnfaip8l1	+	XP_030105845.1	56171712	56172272	tumor necrosis factor alpha-induced protein 8-like protein 1 isoform X1
NC_000083.6	Mydgf	-	NP_543027.1	56183889	56176926	myeloid-derived growth factor precursor
NC_000083.6	Dpp9	-	XP_006524218.1	56211800	56187371	dipeptidyl peptidase 9 isoform X1
NC_000083.6	Fem1a	+	NP_034322.3	56256909	56258873	protein fem-1 homolog A-A
NC_000083.6	Ticam1	-	NP_778154.1	56272091	56269897	TIR domain-containing adapter molecule 1
NC_000083.6	Plin3	-	NP_080112.1	56287857	56279734	perilipin-3
NC_000083.6	Arrdc5	-	NP_084075.1	56300241	56294148	arrestin domain-containing protein 5
NC_000083.6	Uhrf1	+	NP_035061.3	56305098	56322502	E3 ubiquitin-protein ligase UHRF1 isoform A
NC_000083.6	Kdm4b	+	XP_006523959.1	56351657	56401728	lysine-specific demethylase 4B isoform X6
NC_000083.6	Ptprs	-	NP_001239384.1	56458280	56413327	receptor-type tyrosine-protein phosphatase S isoform 3 precursor
NC_000083.6	Znrf4	-	NP_035613.2	56512303	56511324	E3 ubiquitin-protein ligase ZNRF4 precursor
NC_000083.6	Safb2	-	XP_006524220.1	56584658	56561205	scaffold attachment factor B2 isoform X1
NC_000083.6	Safb	+	XP_006524223.1	56585162	56606105	scaffold attachment factor B1 isoform X1
NC_000083.6	Micos13	-	NP_694792.1	56609666	56607746	MICOS complex subunit MIC13 precursor
NC_000083.6	Rpl36	+	XP_030105767.1	56613588	56614213	60S ribosomal protein L36 isoform X1
NC_000083.6	Lonp1	-	NP_083058.2	56626871	56614386	lon protease homolog, mitochondrial precursor
NC_000083.6	Catsperd	+	XP_006523496.1	56641573	56664355	cation channel sperm-associated protein subunit delta isoform X9
NC_000083.6	Ranbp3	+	NP_001239395.1	56673390	56710899	ran-binding protein 3 isoform 1
NC_000083.6	Vmac	-	NP_001159946.1	56715730	56715486	vimentin-type intermediate filament-associated coiled-coil protein isoform 2
NC_000083.6	Ndufa11	+	NP_081520.1	56717840	56722097	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 11
NC_000083.6	Nrtn	-	NP_032764.1	56752475	56751414	neurturin preproprotein
NC_000083.6	Dus3l	+	XP_006524224.1	56764856	56769808	tRNA-dihydrouridine(47) synthase [NAD(P)(+)]-like isoform X1
NC_000083.6	Prr22	+	NP_001182602.1	56770340	56772117	proline-rich protein 22
NC_000083.6	Rfx2	-	NP_033082.1	56808315	56776964	DNA-binding protein RFX2 isoform 2
NC_000083.6	Acsbg2	-	XP_011244805.1	56859351	56845439	long-chain-fatty-acid--CoA ligase ACSBG2 isoform X2
NC_000083.6	Acsbg3	+	XP_006525204.1	56876261	56885089	uncharacterized protein LOC78625 isoform X1
NC_000083.6	Mllt1	-	XP_006524841.1	56935272	56894464	protein ENL isoform X1
NC_000083.6	Acer1	-	NP_783858.1	56982106	56955081	alkaline ceramidase 1
NC_000083.6	Clpp	+	NP_059089.1	56990328	56996047	ATP-dependent Clp protease proteolytic subunit, mitochondrial precursor
NC_000083.6	Alkbh7	+	NP_079814.1	56997364	56999092	alpha-ketoglutarate-dependent dioxygenase alkB homolog 7, mitochondrial isoform 1 precursor
NC_000083.6	Pspn	-	NP_032980.2	57000013	56999459	persephin preproprotein
NC_000083.6	Gtf2f1	-	XP_006525257.1	57009733	57003429	general transcription factor IIF subunit 1 isoform X1
NC_000083.6	Khsrp	-	NP_034743.3	57031397	57022695	far upstream element-binding protein 2
NC_000083.6	Slc25a41	-	NP_780542.1	57041589	57032998	solute carrier family 25 member 41 isoform 1
NC_000083.6	Slc25a23	-	XP_030105860.1	57059671	57045481	calcium-binding mitochondrial carrier protein SCaMC-3 isoform X3
NC_000083.6	Crb3	+	NP_001346742.1	57062694	57065296	protein crumbs homolog 3 isoform 1 precursor
NC_000083.6	Dennd1c	-	XP_006524965.1	57078404	57066843	DENN domain-containing protein 1C isoform X8
NC_000083.6	Tubb4a	-	NP_033477.2	57087511	57080692	tubulin beta-4A chain
NC_000083.6	Tnfsf9	+	XP_006524096.1	57105432	57107067	tumor necrosis factor ligand superfamily member 9 isoform X1
NC_000083.6	Cd70	-	NP_035747.1	57149599	57146077	CD70 antigen
NC_000083.6	Tnfsf14	-	NP_062291.1	57194067	57190513	tumor necrosis factor ligand superfamily member 14
NC_000083.6	C3	-	NP_033908.2	57228033	57204015	complement C3 preproprotein
NC_000083.6	Trip10	+	XP_006523464.1	57233385	57263148	cdc42-interacting protein 4 isoform X2
NC_000083.6	Gpr108	-	XP_017173216.1	57243109	57235296	protein GPR108 isoform X1
NC_000083.6	Vav1	+	NP_035821.3	57279198	57327704	proto-oncogene vav isoform 1
NC_000083.6	Adgre1	+	XP_006523665.1	57358726	57483120	adhesion G protein-coupled receptor E1 isoform X1
NC_000083.6	Vmn2r120	-	NP_001098061.1	57545312	57508785	vomeronasal receptor Vmn2r120 precursor
NC_000083.6	Cntnap5c	+	XP_006524810.1	57769570	58327172	contactin-associated protein like 5-3 isoform X7
NC_000083.6	Pdzph1	-	NP_081277.1	58987470	58879080	uncharacterized protein LOC69239
NC_000083.6	Nudt12	-	NP_001355322.1	59011246	59002183	peroxisomal NADH pyrophosphatase NUDT12 isoform 2
NC_000083.6	Efna5	-	NP_034239.1	62881128	62607344	ephrin-A5 isoform 2 precursor
NC_000083.6	Gm41607	-	XP_017173234.1	63292427	63291517	uncharacterized protein Gm41607
NC_000083.6	Fbxl17	-	NP_056609.1	63500015	63060273	F-box/LRR-repeat protein 17
NC_000083.6	Fer	+	XP_006523704.1	63896077	64139017	tyrosine-protein kinase Fer isoform X1
NC_000083.6	Pja2	-	NP_659108.1	64313029	64283415	E3 ubiquitin-protein ligase Praja-2 isoform b
NC_000083.6	Man2a1	+	XP_030105382.1	64651242	64752572	alpha-mannosidase 2 isoform X1
NC_000083.6	4930583I09Rik	-	NP_084307.1	64834604	64832704	uncharacterized protein LOC78057
NC_000083.6	Tmem232	-	XP_006524556.1	65484521	65256371	transmembrane protein 232 isoform X2
NC_000083.6	Vapa	-	XP_017172989.1	65613296	65580691	vesicle-associated membrane protein-associated protein A isoform X1
NC_000083.6	Txndc2	-	NP_001139474.1	65641979	65637530	thioredoxin domain-containing protein 2 isoform 1
NC_000083.6	Rab31	-	NP_598446.2	65772542	65654408	ras-related protein Rab-31
NC_000083.6	Ppp4r1	+	XP_006524952.1	65803237	65841020	serine/threonine-protein phosphatase 4 regulatory subunit 1 isoform X1
NC_000083.6	Ralbp1	-	NP_033093.2	65867773	65849952	ralA-binding protein 1
NC_000083.6	Twsg1	-	NP_075540.1	65948775	65926287	twisted gastrulation protein homolog 1 precursor
NC_000083.6	Ankrd12	-	XP_006523456.1	66053038	65970154	ankyrin repeat domain-containing protein 12 isoform X1
NC_000083.6	Ndufv2	-	NP_082664.1	66101463	66079496	NADH dehydrogenase [ubiquinone] flavoprotein 2, mitochondrial isoform 1 precursor
NC_000083.6	Washc1	+	XP_030105881.1	66113868	66119136	WASH complex subunit 1 isoform X1
NC_000083.6	Ddx11	+	XP_006524473.1	66126177	66147637	ATP-dependent DNA helicase DDX11 isoform X2
NC_000083.6	Mtcl1	-	XP_006524912.1	66449343	66337962	microtubule cross-linking factor 1 isoform X1
NC_000083.6	Rab12	-	NP_077768.2	66519568	66495692	ras-related protein Rab-12
NC_000083.6	Themis3	-	NP_083274.1	66594532	66555254	protein THEMIS3
NC_000083.6	Ptprm	-	NP_001344554.1	67354027	66667630	receptor-type tyrosine-protein phosphatase mu isoform 2 precursor
NC_000083.6	Lrrc30	-	NP_001028512.2	67632581	67631683	leucine-rich repeat-containing protein 30
NC_000083.6	Lama1	+	XP_006523781.1	67697335	67782026	laminin subunit alpha-1 isoform X3
NC_000083.6	Arhgap28	-	NP_766552.3	68004008	67845737	rho GTPase-activating protein 28 isoform 1
NC_000083.6	L3mbtl4	+	XP_006524480.1	68359479	68777961	lethal(3)malignant brain tumor-like protein 4 isoform X1
NC_000083.6	Tmem200c	+	NP_001193590.1	68840424	68842337	transmembrane protein 200C
NC_000083.6	Epb41l3	+	XP_006523681.1	69210330	69287722	band 4.1-like protein 3 isoform X4
NC_000083.6	LOC115488764	-	XP_030106027.1	69384179	69382253	transcription initiation factor TFIID subunit 4-like
NC_000083.6	Zbtb14	+	NP_001343212.1	69385502	69388658	zinc finger and BTB domain-containing protein 14
NC_000083.6	Akain1	+	XP_006524478.1	69439062	69487347	A-kinase anchor protein inhibitor 1 isoform X1
NC_000083.6	Dlgap1	+	NP_001347594.1	70516022	70818234	disks large-associated protein 1 isoform 6
NC_000083.6	Tgif1	-	NP_001157546.1	70846352	70844699	homeobox protein TGIF1 isoform c
NC_000083.6	Myl12b	-	NP_075891.1	70977229	70974326	myosin regulatory light chain 12B
NC_000083.6	Myl12a	-	NP_080340.2	70996878	70994614	myosin light chain, regulatory B-like isoform 1
NC_000083.6	Myom1	+	XP_030105408.1	71022875	71126369	myomesin-1 isoform X1
NC_000083.6	Lpin2	+	NP_001344720.1	71214973	71246971	phosphatidate phosphatase LPIN2 isoform 2
NC_000083.6	Emilin2	-	NP_001344265.1	71310169	71252758	EMILIN-2 isoform 2
NC_000083.6	Smchd1	-	XP_030105979.1	71448630	71345340	structural maintenance of chromosomes flexible hinge domain-containing protein 1 isoform X1
NC_000083.6	Ndc80	-	NP_075783.2	71525731	71496218	kinetochore protein NDC80 homolog
NC_000083.6	Spdya	+	XP_011244904.1	71556258	71588674	speedy protein A isoform X1
NC_000083.6	Wdr43	+	NP_783570.1	71616261	71657661	WD repeat-containing protein 43
NC_000083.6	Togaram2	+	XP_006524470.2	71673251	71716347	TOG array regulator of axonemal microtubules protein 2 isoform X6
NC_000083.6	Pcare	-	NP_666194.2	71752678	71744518	photoreceptor cilium actin regulator
NC_000083.6	Clip4	+	XP_030106006.1	71789883	71863924	CAP-Gly domain-containing linker protein 4 isoform X2
NC_000083.6	Alk	-	NP_031465.2	72603707	71869444	ALK tyrosine kinase receptor precursor
NC_000083.6	Ypel5	+	NP_081442.1	72846303	72848804	protein yippee-like 5 isoform 1
NC_000083.6	Lbh	+	NP_084275.3	72918553	72939444	protein LBH
NC_000083.6	Lclat1	+	NP_001074540.1	73161827	73240220	lysocardiolipin acyltransferase 1
NC_000083.6	Capn13	-	XP_017173037.1	73365946	73315298	calpain-13 isoform X1
NC_000083.6	Galnt14	-	XP_006525004.1	73514215	73494175	polypeptide N-acetylgalactosaminyltransferase 14 isoform X2
NC_000083.6	Ehd3	+	NP_065603.2	73805243	73830445	EH domain-containing protein 3
NC_000083.6	Xdh	-	NP_035853.2	73950126	73884435	xanthine dehydrogenase/oxidase
NC_000083.6	Srd5a2	-	NP_444418.1	74047825	74017708	3-oxo-5-alpha-steroid 4-dehydrogenase 2
NC_000083.6	Memo1	-	XP_011245015.1	74255292	74201196	protein MEMO1 isoform X3
NC_000083.6	Dpy30	-	NP_077746.3	74316077	74299754	protein dpy-30 homolog
NC_000083.6	Spast	+	XP_006524673.1	74339037	74388312	spastin isoform X1
NC_000083.6	Slc30a6	+	XP_017172863.1	74395666	74423016	zinc transporter 6 isoform X1
NC_000083.6	Nlrc4	-	XP_006524409.1	74448217	74426844	NLR family CARD domain-containing protein 4 isoform X1
