Chromosome	Gene_id	Strand	Protein_id	Start	Stop	Transcript_id	Gene_name
22	ENSGALG00000047379	-	ENSGALP00000070238	30258	28106	ENSGALT00000103871	no_data
22	ENSGALG00000042748	+	ENSGALP00000067760	26440	41635	ENSGALT00000096039	no_data
22	ENSGALG00000053247	-	ENSGALP00000065595	62879	60766	ENSGALT00000093883	no_data
22	ENSGALG00000030687	+	ENSGALP00000066935	62879	67969	ENSGALT00000102986	LGI3
22	ENSGALG00000050272	+	ENSGALP00000065810	69238	70428	ENSGALT00000097470	REEP4
22	ENSGALG00000049241	+	ENSGALP00000065866	82142	89235	ENSGALT00000102578	no_data
22	ENSGALG00000048315	-	ENSGALP00000073967	96274	94836	ENSGALT00000101814	no_data
22	ENSGALG00000038207	-	ENSGALP00000047553	102733	99434	ENSGALT00000074955	no_data
22	ENSGALG00000041911	+	ENSGALP00000044757	173612	227990	ENSGALT00000074732	AAK1
22	ENSGALG00000030200	+	ENSGALP00000045737	239477	250665	ENSGALT00000053285	NFU1
22	ENSGALG00000036391	+	ENSGALP00000057669	254899	278931	ENSGALT00000073921	GFPT1
22	ENSGALG00000030603	-	ENSGALP00000053766	383684	293624	ENSGALT00000062293	ANTXR1
22	ENSGALG00000039187	+	ENSGALP00000051596	406101	409280	ENSGALT00000066675	GKN2
22	ENSGALG00000000120	+	ENSGALP00000000168	421956	426619	ENSGALT00000000169	BMP10
22	ENSGALG00000035194	-	ENSGALP00000053226	453747	438733	ENSGALT00000049938	ARHGAP25
22	ENSGALG00000030406	-	ENSGALP00000071174	473511	460134	ENSGALT00000096754	CDS2
22	ENSGALG00000029292	+	ENSGALP00000064149	479467	482039	ENSGALT00000083492	PCNA
22	ENSGALG00000036876	+	ENSGALP00000046386	486509	488351	ENSGALT00000072760	TMEM230
22	ENSGALG00000000195	+	ENSGALP00000047434	524101	551032	ENSGALT00000061505	SLC23A2
22	ENSGALG00000030432	+	ENSGALP00000044768	562364	569964	ENSGALT00000082703	RASSF2
22	ENSGALG00000000209	-	ENSGALP00000040285	579341	578524	ENSGALT00000000277	PRNP
22	ENSGALG00000041347	-	ENSGALP00000054919	597990	591468	ENSGALT00000077265	PROM2
22	ENSGALG00000000227	-	ENSGALP00000030864	646446	605609	ENSGALT00000031500	DPYSL2
22	ENSGALG00000043405	-	ENSGALP00000073144	683047	672331	ENSGALT00000090587	BNIP3L
22	ENSGALG00000000235	-	ENSGALP00000056779	722095	689186	ENSGALT00000074633	PPP2R2A
22	ENSGALG00000000242	+	ENSGALP00000000320	752501	874889	ENSGALT00000000321	EBF2
22	ENSGALG00000045842	-	ENSGALP00000069789	961584	953694	ENSGALT00000083354	no_data
22	ENSGALG00000000275	+	ENSGALP00000000361	962659	968598	ENSGALT00000000362	KCTD9
22	ENSGALG00000000277	+	ENSGALP00000000365	973735	976189	ENSGALT00000000366	GnRH-I
22	ENSGALG00000000311	-	ENSGALP00000000412	1052987	982020	ENSGALT00000000413	DOCK5
22	ENSGALG00000000317	-	ENSGALP00000000422	1103122	1099226	ENSGALT00000000423	NEFM
22	ENSGALG00000000357	-	ENSGALP00000000480	1205229	1193761	ENSGALT00000000481	no_data
22	ENSGALG00000000364	+	ENSGALP00000000495	1287781	1294830	ENSGALT00000000496	STC1
22	ENSGALG00000000365	+	ENSGALP00000048780	1307306	1309521	ENSGALT00000057448	NKX2-6
22	ENSGALG00000000378	-	ENSGALP00000000517	1333076	1324251	ENSGALT00000000518	SLC25A37
22	ENSGALG00000000390	+	ENSGALP00000000530	1338485	1345284	ENSGALT00000000531	ENTPD4
22	ENSGALG00000000402	+	ENSGALP00000000547	1357573	1385800	ENSGALT00000000548	LOXL2
22	ENSGALG00000036854	-	ENSGALP00000051248	1393148	1387790	ENSGALT00000049520	R3HCC1
22	ENSGALG00000049000	-	ENSGALP00000070591	1393148	1396603	ENSGALT00000097256	no_data
22	ENSGALG00000000409	-	ENSGALP00000000556	1410547	1403826	ENSGALT00000000557	CHMP7
22	ENSGALG00000000452	+	ENSGALP00000071222	1415669	1421274	ENSGALT00000095650	TNFRSF10B
22	ENSGALG00000048530	-	ENSGALP00000066043	1424356	1423493	ENSGALT00000095517	no_data
22	ENSGALG00000049236	+	ENSGALP00000071580	1443695	1496269	ENSGALT00000093933	PEBP4
22	ENSGALG00000037437	+	ENSGALP00000053301	1507943	1510090	ENSGALT00000069855	EGR3
22	ENSGALG00000052825	+	ENSGALP00000070890	1518513	1572054	ENSGALT00000103576	BIN3
22	ENSGALG00000052840	-	ENSGALP00000072785	1553922	1550048	ENSGALT00000107450	no_data
22	ENSGALG00000050260	-	ENSGALP00000073320	1566587	1564501	ENSGALT00000106712	no_data
22	ENSGALG00000041413	-	ENSGALP00000046851	1590727	1574493	ENSGALT00000050753	PPP3CC
22	ENSGALG00000033989	-	ENSGALP00000048950	1599949	1595024	ENSGALT00000054986	SLC39A14
22	ENSGALG00000032501	-	ENSGALP00000066246	1620095	1611518	ENSGALT00000095667	no_data
22	ENSGALG00000047017	+	ENSGALP00000064858	1622095	1627491	ENSGALT00000107735	PHYHIP
22	ENSGALG00000050069	+	ENSGALP00000066297	1631246	1635306	ENSGALT00000097654	no_data
22	ENSGALG00000040807	-	ENSGALP00000065979	1644578	1641391	ENSGALT00000090442	DMTN
22	ENSGALG00000050870	-	ENSGALP00000070388	1656143	1654473	ENSGALT00000103364	NPM2
22	ENSGALG00000046740	+	ENSGALP00000071262	1656511	1658948	ENSGALT00000101019	no_data
22	ENSGALG00000001838	-	ENSGALP00000072791	1685425	1659793	ENSGALT00000095075	XPO7
22	ENSGALG00000053321	+	ENSGALP00000067183	1692406	1697453	ENSGALT00000093275	DOK2
22	ENSGALG00000032856	+	ENSGALP00000068025	1717727	1733422	ENSGALT00000092082	GFRA2
22	ENSGALG00000001727	+	ENSGALP00000002647	1887197	1889416	ENSGALT00000002650	LZTS1
22	ENSGALG00000033663	-	ENSGALP00000054654	1902321	1895478	ENSGALT00000082444	ATP6V1B2
22	ENSGALG00000001693	+	ENSGALP00000002591	1905877	1911632	ENSGALT00000002594	SLC18A1
22	ENSGALG00000001663	+	ENSGALP00000002546	1912677	1915356	ENSGALT00000002549	MAK16
22	ENSGALG00000001651	-	ENSGALP00000002517	1919198	1915806	ENSGALT00000002520	TTI2
22	ENSGALG00000001640	-	ENSGALP00000002502	1925246	1920172	ENSGALT00000002505	RNF122
22	ENSGALG00000001633	-	ENSGALP00000002492	1928256	1926904	ENSGALT00000002495	DUSP26
22	ENSGALG00000001608	+	ENSGALP00000054488	2134433	2217500	ENSGALT00000069231	UNC5D
22	ENSGALG00000045668	+	ENSGALP00000060684	2309488	2320735	ENSGALT00000083157	no_data
22	ENSGALG00000034229	+	ENSGALP00000049115	2480152	2481932	ENSGALT00000048218	ZNF703
22	ENSGALG00000003092	+	ENSGALP00000004879	2492206	2501119	ENSGALT00000004888	ERLIN2
22	ENSGALG00000003101	+	ENSGALP00000004889	2504700	2507687	ENSGALT00000004898	PLPBP
22	ENSGALG00000003118	+	ENSGALP00000069394	2512676	2526342	ENSGALT00000097122	ADGRA2
22	ENSGALG00000003124	-	ENSGALP00000028872	2530947	2528555	ENSGALT00000029525	BRF2
22	ENSGALG00000003129	-	ENSGALP00000070767	2543450	2534382	ENSGALT00000092775	RAB11FIP1
22	ENSGALG00000003142	-	ENSGALP00000004956	2547474	2545128	ENSGALT00000004965	PRLHRL
22	ENSGALG00000054664	-	ENSGALP00000073463	2550534	2549545	ENSGALT00000094872	no_data
22	ENSGALG00000019018	-	ENSGALP00000029364	2554365	2553092	ENSGALT00000030002	no_data
22	ENSGALG00000003205	+	ENSGALP00000005068	2560430	2564300	ENSGALT00000005077	EIF4EBP1
22	ENSGALG00000049358	-	ENSGALP00000067176	2560430	2568652	ENSGALT00000100874	no_data
22	ENSGALG00000003233	+	ENSGALP00000005109	2571230	2578042	ENSGALT00000005118	ASH2L
22	ENSGALG00000003242	-	ENSGALP00000005119	2581273	2579248	ENSGALT00000005128	STAR
22	ENSGALG00000003245	-	ENSGALP00000005122	2584637	2583574	ENSGALT00000005131	LSM1
22	ENSGALG00000003254	+	ENSGALP00000073007	2585372	2587058	ENSGALT00000091641	BAG4
22	ENSGALG00000042181	+	ENSGALP00000047399	2589762	2596099	ENSGALT00000053347	DDHD2
22	ENSGALG00000044574	-	ENSGALP00000058690	2600795	2598756	ENSGALT00000085240	PLPP5
22	ENSGALG00000003299	-	ENSGALP00000053632	2627374	2605804	ENSGALT00000081329	NSD3
22	ENSGALG00000036049	+	ENSGALP00000044126	2638249	2641451	ENSGALT00000075639	LETM2
22	ENSGALG00000039786	-	ENSGALP00000046610	2660963	2647155	ENSGALT00000066938	FGFR1
22	ENSGALG00000042739	+	ENSGALP00000065407	2660963	2712036	ENSGALT00000107617	TACC1
22	ENSGALG00000051404	+	ENSGALP00000069838	2714257	2715778	ENSGALT00000092597	no_data
22	ENSGALG00000003349	+	ENSGALP00000005291	2721880	2728173	ENSGALT00000005301	PLEKHA2
22	ENSGALG00000003356	-	ENSGALP00000047356	2733351	2732455	ENSGALT00000068086	TM2D2
22	ENSGALG00000003398	+	ENSGALP00000005363	2737491	2755746	ENSGALT00000005373	ADAM9
22	ENSGALG00000047639	+	ENSGALP00000065357	2764429	2769464	ENSGALT00000108205	no_data
22	ENSGALG00000044866	+	ENSGALP00000061525	2770137	2774075	ENSGALT00000083335	no_data
22	ENSGALG00000024085	+	ENSGALP00000039861	2770137	2780552	ENSGALT00000040658	no_data
22	ENSGALG00000024083	+	ENSGALP00000039860	2793584	2793904	ENSGALT00000040657	TCIM
22	ENSGALG00000003470	-	ENSGALP00000005486	2849877	2826268	ENSGALT00000005496	ZMAT4
22	ENSGALG00000003473	-	ENSGALP00000060914	2888668	2880680	ENSGALT00000089330	SFRP1
22	ENSGALG00000003483	+	ENSGALP00000005501	2899515	2901259	ENSGALT00000005511	GOLGA7
22	ENSGALG00000003492	+	ENSGALP00000067569	2910316	2911347	ENSGALT00000099091	PPP1R3E
22	ENSGALG00000003518	+	ENSGALP00000005551	2914268	2920567	ENSGALT00000005561	GPAT4
22	ENSGALG00000018503	-	ENSGALP00000017079	2925163	2923621	ENSGALT00000017098	NKX6-3
22	ENSGALG00000003594	-	ENSGALP00000071495	2974855	2928561	ENSGALT00000108223	ANK1
22	ENSGALG00000003641	-	ENSGALP00000005756	3007548	2982761	ENSGALT00000005766	KAT6A
22	ENSGALG00000038155	+	ENSGALP00000044043	3012270	3019308	ENSGALT00000057587	AP3M2
22	ENSGALG00000003709	-	ENSGALP00000005876	3034607	3022680	ENSGALT00000005886	PLAT
22	ENSGALG00000031832	+	ENSGALP00000051668	3034838	3046444	ENSGALT00000046784	IKBKB
22	ENSGALG00000041463	-	ENSGALP00000064407	3054070	3047613	ENSGALT00000087080	no_data
22	ENSGALG00000040828	-	ENSGALP00000061069	3060904	3057540	ENSGALT00000085361	no_data
22	ENSGALG00000046986	-	ENSGALP00000068940	3592172	3586135	ENSGALT00000107770	no_data
22	ENSGALG00000052980	+	ENSGALP00000064980	3597408	3602227	ENSGALT00000106573	no_data
22	ENSGALG00000054976	-	ENSGALP00000066271	3608249	3602930	ENSGALT00000099799	IL11
22	ENSGALG00000051401	+	ENSGALP00000071363	3612898	3622311	ENSGALT00000100801	RASIP1
22	ENSGALG00000044018	+	ENSGALP00000072486	3622647	3626194	ENSGALT00000088078	ISOC2
22	ENSGALG00000052573	-	ENSGALP00000068083	3634892	3632507	ENSGALT00000099330	UBE2S
22	ENSGALG00000051860	-	ENSGALP00000073632	3649162	3647325	ENSGALT00000097033	no_data
22	ENSGALG00000049780	+	ENSGALP00000069373	3663392	3664561	ENSGALT00000097651	no_data
22	ENSGALG00000035817	-	ENSGALP00000054316	3667636	3665107	ENSGALT00000054933	CIAO1
22	ENSGALG00000033092	+	ENSGALP00000051991	3668932	3670850	ENSGALT00000057339	TMEM127
22	ENSGALG00000045608	+	ENSGALP00000073070	3710891	3714597	ENSGALT00000103291	no_data
22	ENSGALG00000055081	+	ENSGALP00000066190	3718529	3727404	ENSGALT00000100092	SEMA4C
22	ENSGALG00000049001	+	ENSGALP00000072752	3728702	3729501	ENSGALT00000096316	ANKRD39
22	ENSGALG00000029646	-	ENSGALP00000071183	3737058	3731332	ENSGALT00000096433	CNNM4
22	ENSGALG00000046805	+	ENSGALP00000065093	3737058	3743158	ENSGALT00000099731	LMAN2L
22	ENSGALG00000055019	-	ENSGALP00000071704	3745214	3744578	ENSGALT00000092806	no_data
22	ENSGALG00000048238	-	ENSGALP00000074076	3752827	3747757	ENSGALT00000099007	no_data
22	ENSGALG00000048342	-	ENSGALP00000072444	3762288	3761444	ENSGALT00000105724	no_data
22	ENSGALG00000014540	+	ENSGALP00000023412	3763776	3785186	ENSGALT00000023458	KANSL3
22	ENSGALG00000039206	-	ENSGALP00000068748	3791117	3788780	ENSGALT00000102471	ARID5A
22	ENSGALG00000033014	+	ENSGALP00000045789	3807180	3811549	ENSGALT00000067959	no_data
22	ENSGALG00000042555	+	ENSGALP00000057702	3812754	3823363	ENSGALT00000081028	STAMBP
22	ENSGALG00000041634	+	ENSGALP00000048103	3828423	3830180	ENSGALT00000065171	ACTG2
22	ENSGALG00000037860	+	ENSGALP00000058639	3850881	3853124	ENSGALT00000084862	no_data
22	ENSGALG00000053766	+	ENSGALP00000066158	3860762	3861408	ENSGALT00000105301	no_data
22	ENSGALG00000039203	-	ENSGALP00000049331	3867045	3862361	ENSGALT00000049628	MOB1A
22	ENSGALG00000034344	+	ENSGALP00000057027	3867465	3873301	ENSGALT00000048490	MTHFD2
22	ENSGALG00000032146	-	ENSGALP00000052334	3897179	3876050	ENSGALT00000073823	SLC4A5
22	ENSGALG00000013528	-	ENSGALP00000054946	3937193	3903232	ENSGALT00000046447	no_data
22	ENSGALG00000036638	+	ENSGALP00000050225	3951449	3962922	ENSGALT00000079214	TACR1
22	ENSGALG00000032270	+	ENSGALP00000073504	3972762	3982187	ENSGALT00000096397	NCAPH
22	ENSGALG00000050253	-	ENSGALP00000069644	3985322	3982476	ENSGALT00000107458	no_data
22	ENSGALG00000046731	+	ENSGALP00000065642	3985322	4007242	ENSGALT00000098487	no_data
22	ENSGALG00000051290	-	ENSGALP00000065137	4007122	3999559	ENSGALT00000098805	no_data
22	ENSGALG00000052712	-	ENSGALP00000071065	4014940	4010357	ENSGALT00000091604	no_data
22	ENSGALG00000033447	-	ENSGALP00000064273	4022265	4016219	ENSGALT00000086325	H2AZ2
22	ENSGALG00000033446	-	ENSGALP00000056589	4032284	4031599	ENSGALT00000066573	COX5B
22	ENSGALG00000046830	+	ENSGALP00000069404	4027861	4038784	ENSGALT00000106316	no_data
22	ENSGALG00000031789	+	ENSGALP00000058023	4039462	4049470	ENSGALT00000062687	no_data
22	ENSGALG00000034855	-	ENSGALP00000068030	4072461	4050920	ENSGALT00000108207	HK2
22	ENSGALG00000026948	+	ENSGALP00000050830	4085264	4104541	ENSGALT00000064031	ADD2
22	ENSGALG00000013883	+	ENSGALP00000022472	4106759	4108235	ENSGALT00000022512	SNRNP27
22	ENSGALG00000013882	+	ENSGALP00000022471	4110392	4114703	ENSGALT00000022511	MXD1
22	ENSGALG00000013881	-	ENSGALP00000050414	4124784	4118001	ENSGALT00000063333	C22H2ORF42
22	ENSGALG00000013879	-	ENSGALP00000022466	4138368	4127220	ENSGALT00000022506	TIA1
22	ENSGALG00000013878	+	ENSGALP00000022465	4139079	4143462	ENSGALT00000022505	PCYOX1
22	ENSGALG00000028409	-	ENSGALP00000067004	4146528	4145050	ENSGALT00000092309	SNRPGP15
22	ENSGALG00000051459	-	ENSGALP00000070168	4153625	4148132	ENSGALT00000103190	no_data
22	ENSGALG00000000476	-	ENSGALP00000000645	4608373	4410300	ENSGALT00000000646	LRRTM4
22	ENSGALG00000000469	+	ENSGALP00000000638	5084320	5098900	ENSGALT00000000639	ADRA1A
22	ENSGALG00000038783	+	ENSGALP00000056265	5141695	5147912	ENSGALT00000060406	no_data
22	ENSGALG00000013740	+	ENSGALP00000069433	5151864	5159302	ENSGALT00000095752	SLC20A1
22	ENSGALG00000041161	+	ENSGALP00000070137	5156745	5165163	ENSGALT00000101917	NT5DC4
22	ENSGALG00000050615	-	ENSGALP00000065029	5171007	5165068	ENSGALT00000098111	CKAP2L
22	ENSGALG00000029940	-	ENSGALP00000050171	5173216	5171918	ENSGALT00000075268	IL1B
22	ENSGALG00000014155	+	ENSGALP00000028857	5180117	5197978	ENSGALT00000029510	OGDH
22	ENSGALG00000028600	+	ENSGALP00000041690	5210911	5212544	ENSGALT00000044106	PPIA
22	ENSGALG00000038299	+	ENSGALP00000057849	5213619	5230070	ENSGALT00000076979	NUDCD3
22	ENSGALG00000033061	+	ENSGALP00000045363	5231819	5247816	ENSGALT00000078801	CAMK2B
22	ENSGALG00000029898	-	ENSGALP00000052120	5251931	5249994	ENSGALT00000077544	YKT6
22	ENSGALG00000031359	+	ENSGALP00000053403	5253936	5261455	ENSGALT00000051467	GCK
22	ENSGALG00000042227	-	ENSGALP00000048071	5263587	5262595	ENSGALT00000078625	GNLY
22	ENSGALG00000041834	-	ENSGALP00000051842	5279494	5268109	ENSGALT00000047338	AEBP1
22	ENSGALG00000036175	+	ENSGALP00000048818	5281520	5284629	ENSGALT00000058081	CAPG
22	ENSGALG00000047954	-	ENSGALP00000066087	5291250	5288370	ENSGALT00000101756	no_data
22	ENSGALG00000032656	+	ENSGALP00000066312	5293801	5307833	ENSGALT00000091292	TCF7L1
22	ENSGALG00000054991	+	ENSGALP00000065895	5310521	5313095	ENSGALT00000102771	no_data
22	ENSGALG00000036950	-	ENSGALP00000055483	5319572	5316784	ENSGALT00000061050	CASP14
22	ENSGALG00000034358	-	ENSGALP00000048713	5327643	5321207	ENSGALT00000048002	no_data
22	ENSGALG00000046248	+	ENSGALP00000059633	5328450	5332579	ENSGALT00000088790	ELMOD3
22	ENSGALG00000052016	+	ENSGALP00000067489	5334110	5335714	ENSGALT00000091645	ADRA2B
22	ENSGALG00000040899	+	ENSGALP00000050772	5339922	5346533	ENSGALT00000053967	GPAT2
22	ENSGALG00000033356	-	ENSGALP00000048402	5348413	5346646	ENSGALT00000076869	FAHD2A
22	ENSGALG00000051311	-	ENSGALP00000068149	5457104	5436756	ENSGALT00000096197	no_data
23	ENSGALG00000046754	+	ENSGALP00000072925	30263	31429	ENSGALT00000099603	no_data
23	ENSGALG00000050653	-	ENSGALP00000071829	69435	67697	ENSGALT00000105992	no_data
23	ENSGALG00000043903	-	ENSGALP00000059764	69435	81081	ENSGALT00000086603	no_data
23	ENSGALG00000044818	+	ENSGALP00000064964	88946	90076	ENSGALT00000087324	no_data
23	ENSGALG00000050102	+	ENSGALP00000064845	90792	91793	ENSGALT00000106999	no_data
23	ENSGALG00000054674	-	ENSGALP00000066731	131797	127882	ENSGALT00000094362	no_data
23	ENSGALG00000039883	-	ENSGALP00000053747	138489	135686	ENSGALT00000082658	PIGV
23	ENSGALG00000029316	-	ENSGALP00000056232	177910	145667	ENSGALT00000081482	no_data
23	ENSGALG00000037136	-	ENSGALP00000050392	257345	227863	ENSGALT00000047037	RPS6KA1
23	ENSGALG00000032207	-	ENSGALP00000045393	272825	270531	ENSGALT00000056521	HMGN4
23	ENSGALG00000029909	-	ENSGALP00000046105	281974	275900	ENSGALT00000073712	DHDDS
23	ENSGALG00000036022	-	ENSGALP00000056558	297108	286692	ENSGALT00000060409	LIN28A
23	ENSGALG00000031183	+	ENSGALP00000051272	304549	311669	ENSGALT00000075091	CRYBG2
23	ENSGALG00000054685	+	ENSGALP00000067015	320088	327057	ENSGALT00000099797	UBXN11
23	ENSGALG00000038536	-	ENSGALP00000063240	330505	329529	ENSGALT00000084926	SH3BGRL3
23	ENSGALG00000042624	-	ENSGALP00000070021	343532	332939	ENSGALT00000093986	CEP85
23	ENSGALG00000046299	-	ENSGALP00000066055	350575	344664	ENSGALT00000098866	CNKSR1
23	ENSGALG00000000542	-	ENSGALP00000000748	353941	353009	ENSGALT00000000749	ZNF593
23	ENSGALG00000043185	-	ENSGALP00000057052	372908	357308	ENSGALT00000078360	MATN1
23	ENSGALG00000038636	-	ENSGALP00000055692	394934	381312	ENSGALT00000061051	LAPTM5
23	ENSGALG00000035184	-	ENSGALP00000051243	568516	550370	ENSGALT00000062640	SDC3
23	ENSGALG00000042598	-	ENSGALP00000055364	639254	573636	ENSGALT00000050930	PUM1
23	ENSGALG00000000604	-	ENSGALP00000000843	670971	652306	ENSGALT00000000845	no_data
23	ENSGALG00000000615	-	ENSGALP00000040424	689419	678983	ENSGALT00000041219	NWD1
23	ENSGALG00000000618	+	ENSGALP00000062559	689829	701986	ENSGALT00000083743	ZCCHC17
23	ENSGALG00000037050	-	ENSGALP00000053529	706868	703871	ENSGALT00000079773	FABP3
23	ENSGALG00000021686	-	ENSGALP00000034550	710054	709729	ENSGALT00000035196	no_data
23	ENSGALG00000021685	+	ENSGALP00000034548	722207	728025	ENSGALT00000035194	SERINC2
23	ENSGALG00000027365	+	ENSGALP00000071289	974067	1029021	ENSGALT00000103368	HIVEP3
23	ENSGALG00000000667	+	ENSGALP00000000940	1063454	1066620	ENSGALT00000000942	EDN2
23	ENSGALG00000026153	-	ENSGALP00000041822	1318919	1304683	ENSGALT00000042834	FOXO6
23	ENSGALG00000000672	+	ENSGALP00000000947	1350069	1374495	ENSGALT00000000949	SCMH1
23	ENSGALG00000042967	-	ENSGALP00000061880	1381113	1367801	ENSGALT00000083144	CTPS1
23	ENSGALG00000000678	+	ENSGALP00000069549	1506878	1507711	ENSGALT00000101032	CITED4
23	ENSGALG00000000720	+	ENSGALP00000001014	1516302	1520651	ENSGALT00000001016	no_data
23	ENSGALG00000000723	+	ENSGALP00000001024	1524322	1535582	ENSGALT00000001026	STX12
23	ENSGALG00000000729	+	ENSGALP00000001030	1537689	1552922	ENSGALT00000001032	PPP1R8
23	ENSGALG00000000731	+	ENSGALP00000042069	1564116	1567954	ENSGALT00000043845	THEMIS2
23	ENSGALG00000000734	-	ENSGALP00000001048	1573762	1570542	ENSGALT00000001050	RPA2
23	ENSGALG00000000737	+	ENSGALP00000001051	1574046	1578800	ENSGALT00000001053	SMPDL3B
23	ENSGALG00000030305	+	ENSGALP00000055440	1580013	1581796	ENSGALT00000048274	XKR8
23	ENSGALG00000000777	-	ENSGALP00000001125	1612484	1585255	ENSGALT00000001127	EYA3
23	ENSGALG00000000783	-	ENSGALP00000001132	1631591	1630549	ENSGALT00000001134	PTAFR
23	ENSGALG00000000790	-	ENSGALP00000067055	1655638	1642336	ENSGALT00000106861	DNAJC8
23	ENSGALG00000038672	+	ENSGALP00000050059	1655638	1656383	ENSGALT00000077074	no_data
23	ENSGALG00000000814	+	ENSGALP00000049255	1662567	1683679	ENSGALT00000069141	HNRNPR
23	ENSGALG00000000820	+	ENSGALP00000001192	1754622	1755758	ENSGALT00000001194	no_data
23	ENSGALG00000025858	+	ENSGALP00000041590	1789186	1796496	ENSGALT00000043867	LUZP1
23	ENSGALG00000033469	-	ENSGALP00000048449	1830585	1803536	ENSGALT00000077166	KDM1A
23	ENSGALG00000000855	-	ENSGALP00000058815	1846172	1833090	ENSGALT00000084170	ZMPSTE24
23	ENSGALG00000000862	-	ENSGALP00000065664	1879374	1849998	ENSGALT00000095751	RLF
23	ENSGALG00000034910	+	ENSGALP00000044293	1891648	1902151	ENSGALT00000051577	ZDHHC18
23	ENSGALG00000028115	+	ENSGALP00000040672	1905081	1905821	ENSGALT00000042760	SFN
23	ENSGALG00000027909	-	ENSGALP00000041834	1914021	1910113	ENSGALT00000045042	GPN2
23	ENSGALG00000000881	-	ENSGALP00000001293	1919666	1915327	ENSGALT00000001295	GPATCH3
23	ENSGALG00000000887	-	ENSGALP00000001299	1923120	1921904	ENSGALT00000001301	NR0B2
23	ENSGALG00000000895	+	ENSGALP00000001315	1924663	1932441	ENSGALT00000001317	NUDC
23	ENSGALG00000000902	-	ENSGALP00000001322	1942159	1939318	ENSGALT00000001324	KDF1
23	ENSGALG00000047327	+	ENSGALP00000067474	1942159	1948046	ENSGALT00000107228	no_data
23	ENSGALG00000036117	-	ENSGALP00000048789	1942159	1964545	ENSGALT00000076208	TENT5B
23	ENSGALG00000034251	-	ENSGALP00000071465	1994134	1975466	ENSGALT00000094600	SLC9A1
23	ENSGALG00000000943	+	ENSGALP00000072706	2005510	2020752	ENSGALT00000093984	WDTC1
23	ENSGALG00000000955	+	ENSGALP00000001407	2028439	2032479	ENSGALT00000001409	TMEM222
23	ENSGALG00000034964	+	ENSGALP00000068284	2038892	2046496	ENSGALT00000105850	SYTL1
23	ENSGALG00000030706	-	ENSGALP00000043708	2055550	2046644	ENSGALT00000049608	MAP3K6
23	ENSGALG00000041752	-	ENSGALP00000051022	2062316	2059266	ENSGALT00000082737	CD164L2
23	ENSGALG00000014012	-	ENSGALP00000073887	2083739	2072080	ENSGALT00000093862	WASF2
23	ENSGALG00000055006	-	ENSGALP00000069180	2174388	2161723	ENSGALT00000105213	AHDC1
23	ENSGALG00000032199	-	ENSGALP00000043829	2214527	2210377	ENSGALT00000063550	FGR
23	ENSGALG00000013409	+	ENSGALP00000021835	2221285	2229123	ENSGALT00000021873	no_data
23	ENSGALG00000047941	+	ENSGALP00000066202	2226893	2228053	ENSGALT00000096498	no_data
23	ENSGALG00000040986	+	ENSGALP00000070514	2233942	2244712	ENSGALT00000096132	FAM76A
23	ENSGALG00000037603	+	ENSGALP00000053267	2253610	2259611	ENSGALT00000080306	SESN2
23	ENSGALG00000042485	+	ENSGALP00000068948	2297594	2302162	ENSGALT00000104214	no_data
23	ENSGALG00000030097	+	ENSGALP00000047722	2306829	2310531	ENSGALT00000073874	RCC1
23	ENSGALG00000036782	-	ENSGALP00000047941	2322094	2316959	ENSGALT00000069461	OPRD1
23	ENSGALG00000050173	-	ENSGALP00000067052	2335098	2329426	ENSGALT00000108311	TCEA3
23	ENSGALG00000036949	-	ENSGALP00000069477	2351999	2336753	ENSGALT00000091877	ASAP3
23	ENSGALG00000051375	-	ENSGALP00000067798	2351999	2355365	ENSGALT00000098988	no_data
23	ENSGALG00000035317	-	ENSGALP00000056330	2369162	2368294	ENSGALT00000062681	ID3
23	ENSGALG00000041258	-	ENSGALP00000067747	2377983	2372766	ENSGALT00000101462	no_data
23	ENSGALG00000034831	-	ENSGALP00000048564	2393350	2381650	ENSGALT00000073836	YTHDF2
23	ENSGALG00000038488	-	ENSGALP00000045087	2403844	2395541	ENSGALT00000070951	GMEB1
23	ENSGALG00000029066	+	ENSGALP00000041026	2392658	2412254	ENSGALT00000044183	no_data
23	ENSGALG00000000991	+	ENSGALP00000001461	2415641	2418621	ENSGALT00000001463	TAF12
23	ENSGALG00000000994	-	ENSGALP00000001468	2421024	2419842	ENSGALT00000001470	no_data
23	ENSGALG00000000998	-	ENSGALP00000063779	2430482	2423228	ENSGALT00000089082	MTFR1L
23	ENSGALG00000001003	-	ENSGALP00000001479	2435031	2433723	ENSGALT00000001481	no_data
23	ENSGALG00000001038	-	ENSGALP00000001537	2494645	2453803	ENSGALT00000001539	MAN1C1
23	ENSGALG00000001051	-	ENSGALP00000064885	2516056	2505153	ENSGALT00000096981	no_data
23	ENSGALG00000048098	-	ENSGALP00000073670	2519214	2517802	ENSGALT00000103959	LDLRAP1
23	ENSGALG00000001067	-	ENSGALP00000001595	2535788	2521354	ENSGALT00000001597	TMEM57
23	ENSGALG00000040279	+	ENSGALP00000058234	2538276	2544293	ENSGALT00000056129	RHCE
23	ENSGALG00000043733	-	ENSGALP00000046787	2550602	2546436	ENSGALT00000075558	TMEM50A
23	ENSGALG00000038748	+	ENSGALP00000051118	2551171	2555622	ENSGALT00000068027	RSRP1
