Chromosome	Gene_id	Strand	Protein_id	Start	Stop	Transcript_id	Gene_name
21	ENSDARG00000086158	+	ENSDARP00000106577	10577656	10676612	ENSDART00000127963	ccbe1
21	ENSDARG00000069980	+	ENSDARP00000149320	10701841	10730424	ENSDART00000192473	lman1
21	ENSDARG00000059978	+	ENSDARP00000078446	10740210	10747872	ENSDART00000084011	cplx4a
21	ENSDARG00000052893	+	ENSDARP00000069319	10756270	10758807	ENSDART00000074833	rx3
21	ENSDARG00000043074	-	ENSDARP00000063243	10773342	10766179	ENSDART00000063244	grp
21	ENSDARG00000052894	+	ENSDARP00000120865	10794914	10816421	ENSDART00000146248	znf532
21	ENSDARG00000075191	+	ENSDARP00000123084	10794914	10846711	ENSDART00000136449	oacyl
21	ENSDARG00000079637	+	ENSDARP00000122327	10794914	10878443	ENSDART00000137858	alpk2
21	ENSDARG00000094879	-	ENSDARP00000120331	10794914	10883753	ENSDART00000134408	si:dkey-277m11.2
21	ENSDARG00000060006	-	ENSDARP00000117300	11054603	10891958	ENSDART00000146576	nedd4l
21	ENSDARG00000016570	+	ENSDARP00000111484	11105237	11131664	ENSDART00000128859	prlra
21	ENSDARG00000100709	+	ENSDARP00000136125	11139219	11174661	ENSDART00000169024	agxt2
21	ENSDARG00000105195	-	ENSDARP00000140903	11199118	11180279	ENSDART00000167666	dnajc21
21	ENSDARG00000069988	+	ENSDARP00000130251	11248457	11251567	ENSDART00000163432	arid6
21	ENSDARG00000052903	-	ENSDARP00000107276	11327626	11257231	ENSDART00000122331	rtkn2b
21	ENSDARG00000058630	-	ENSDARP00000126041	11365549	11330625	ENSDART00000151000	zgc:162472
21	ENSDARG00000067979	+	ENSDARP00000086268	11367403	11382992	ENSDART00000091835	gtf3c5
21	ENSDARG00000029822	+	ENSDARP00000040597	11385053	11393832	ENSDART00000040598	cel.2
21	ENSDARG00000017490	+	ENSDARP00000116496	11401264	11411256	ENSDART00000143952	cel.1
21	ENSDARG00000034048	+	ENSDARP00000049035	11415393	11434112	ENSDART00000049036	zgc:92275
21	ENSDARG00000027828	+	ENSDARP00000109410	11468964	11501158	ENSDART00000126045	grin1a
21	ENSDARG00000092726	+	ENSDARP00000114951	11505040	11505351	ENSDART00000146701	si:dkey-184p9.7
21	ENSDARG00000044795	+	ENSDARP00000122424	11505040	11518864	ENSDART00000134620	entpd2b
21	ENSDARG00000058679	+	ENSDARP00000118594	11521263	11528481	ENSDART00000139267	zgc:114104
21	ENSDARG00000058682	+	ENSDARP00000076041	11535485	11543263	ENSDART00000081600	cd8b
21	ENSDARG00000044797	+	ENSDARP00000065841	11560219	11562795	ENSDART00000065842	cd8a
21	ENSDARG00000058693	-	ENSDARP00000076055	11654420	11568471	ENSDART00000081614	cast
21	ENSDARG00000002600	+	ENSDARP00000004083	11685009	11722274	ENSDART00000014668	pcsk1
21	ENSDARG00000006251	+	ENSDARP00000093185	11749161	11772745	ENSDART00000102408	ell2
21	ENSDARG00000028106	+	ENSDARP00000120838	11776396	11779967	ENSDART00000134469	glrx
21	ENSDARG00000090036	-	ENSDARP00000109526	11816802	11781552	ENSDART00000126640	si:dkey-6b12.5
21	ENSDARG00000058725	-	ENSDARP00000076093	11832978	11830206	ENSDART00000081652	rfesd
21	ENSDARG00000058728	+	ENSDARP00000076102	11835531	11839360	ENSDART00000081661	nudt2
21	ENSDARG00000058740	-	ENSDARP00000076107	11853784	11845630	ENSDART00000081666	ube2r2
21	ENSDARG00000058746	+	ENSDARP00000076116	11867700	11881062	ENSDART00000081676	ubap1
21	ENSDARG00000063155	+	ENSDARP00000086448	11885748	11911672	ENSDART00000092015	dcaf12
21	ENSDARG00000088318	+	ENSDARP00000120498	11923746	11954694	ENSDART00000136103	ubap2a
21	ENSDARG00000012820	-	ENSDARP00000099474	11970130	11959085	ENSDART00000114524	nop56
21	ENSDARG00000092916	+	ENSDARP00000115621	11977032	11981394	ENSDART00000140652	mlnl
21	ENSDARG00000011371	-	ENSDARP00000115544	11996359	11985311	ENSDART00000143537	zgc:64106
21	ENSDARG00000026787	+	ENSDARP00000105936	11996359	12020143	ENSDART00000123522	aqp7
21	ENSDARG00000011926	-	ENSDARP00000030536	12036019	12023924	ENSDART00000031658	tpgs2
21	ENSDARG00000070040	+	ENSDARP00000128148	12036300	12074027	ENSDART00000155426	zgc:162344
21	ENSDARG00000070045	-	ENSDARP00000075951	12272240	12086140	ENSDART00000081510	celf4
21	ENSDARG00000113932	-	ENSDARP00000153178	12749499	12745558	ENSDART00000179724	LO018011.1
21	ENSDARG00000074894	-	ENSDARP00000145043	13051611	13049316	ENSDART00000190777	myorg
21	ENSDARG00000012126	-	ENSDARP00000044503	13051611	13066895	ENSDART00000044504	zgc:109965
21	ENSDARG00000016396	-	ENSDARP00000002156	13122981	13093678	ENSDART00000024616	fam219aa
21	ENSDARG00000028900	+	ENSDARP00000143495	13128271	13146220	ENSDART00000179221	odf2a
21	ENSDARG00000099284	-	ENSDARP00000135772	13149359	13147637	ENSDART00000172578	si:dkey-228b2.6
21	ENSDARG00000019231	+	ENSDARP00000093027	13165184	13217567	ENSDART00000102251	sptan1
21	ENSDARG00000057635	-	ENSDARP00000074797	13225065	13217981	ENSDART00000080347	wdr34
21	ENSDARG00000003920	-	ENSDARP00000153053	13230707	13227915	ENSDART00000190943	setb
21	ENSDARG00000042232	+	ENSDARP00000122137	13244825	13284492	ENSDART00000142569	specc1lb
21	ENSDARG00000058488	+	ENSDARP00000119640	13302108	13310742	ENSDART00000140206	adora2ab
21	ENSDARG00000076283	+	ENSDARP00000100216	13329501	13330889	ENSDART00000114294	snrpd3l
21	ENSDARG00000078645	+	ENSDARP00000099148	13353263	13367720	ENSDART00000114677	si:ch73-62l21.1
21	ENSDARG00000052923	+	ENSDARP00000122091	13389954	13431148	ENSDART00000134347	zgc:113162
21	ENSDARG00000060025	-	ENSDARP00000117074	13535517	13455310	ENSDART00000139568	nsmfa
21	ENSDARG00000093863	+	ENSDARP00000113107	13535517	13581110	ENSDART00000146283	si:dkey-248f6.3
21	ENSDARG00000062986	-	ENSDARP00000154453	13668356	13664164	ENSDART00000180323	pnpla7a
21	ENSDARG00000044776	-	ENSDARP00000119520	13668356	13664164	ENSDART00000146717	clic3
21	ENSDARG00000044775	+	ENSDARP00000065817	13680255	13681313	ENSDART00000065818	fut7
21	ENSDARG00000044774	-	ENSDARP00000065816	13690477	13686679	ENSDART00000065817	pou5f3
21	ENSDARG00000074697	-	ENSDARP00000098274	13751263	13702733	ENSDART00000111666	npdc1a
21	ENSDARG00000010524	-	ENSDARP00000002926	13784857	13762640	ENSDART00000024720	si:ch211-282j22.3
21	ENSDARG00000076092	+	ENSDARP00000121272	13786155	13796177	ENSDART00000134682	slc31a2
21	ENSDARG00000062970	-	ENSDARP00000092973	13856498	13801142	ENSDART00000102197	niban2a
21	ENSDARG00000001994	+	ENSDARP00000136850	13861677	13914306	ENSDART00000171306	stxbp1a
21	ENSDARG00000087110	-	ENSDARP00000122036	13965160	13924026	ENSDART00000143874	akna
21	ENSDARG00000075362	-	ENSDARP00000102025	14174405	13983582	ENSDART00000111659	whrna
21	ENSDARG00000073792	-	ENSDARP00000099596	14250958	14217686	ENSDART00000114715	man1b1a
21	ENSDARG00000007912	-	ENSDARP00000128073	14310115	14254683	ENSDART00000155097	si:ch211-196i2.1
21	ENSDARG00000079295	-	ENSDARP00000084400	14630838	14381229	ENSDART00000089967	cacna1bb
21	ENSDARG00000069895	+	ENSDARP00000092875	14511685	14512691	ENSDART00000102099	CR392036.1
21	ENSDARG00000026634	-	ENSDARP00000111271	14692077	14645734	ENSDART00000123047	ehmt1b
21	ENSDARG00000079839	-	ENSDARP00000098075	14762942	14699695	ENSDART00000114096	arrdc1b
21	ENSDARG00000013227	-	ENSDARP00000043238	14773694	14768804	ENSDART00000043239	glulc
21	ENSDARG00000087633	-	ENSDARP00000149138	14803364	14785324	ENSDART00000190872	si:dkey-11o18.5
21	ENSDARG00000045567	-	ENSDARP00000067003	14815885	14813466	ENSDART00000067004	phpt1
21	ENSDARG00000045565	-	ENSDARP00000067000	14826024	14817358	ENSDART00000067001	noc4l
21	ENSDARG00000045562	-	ENSDARP00000122503	14832172	14826690	ENSDART00000144859	pus1
21	ENSDARG00000074481	-	ENSDARP00000113763	14877721	14839631	ENSDART00000131237	ulk1b
21	ENSDARG00000078915	-	ENSDARP00000144401	15046063	14892052	ENSDART00000178507	mmp17a
21	ENSDARG00000005980	-	ENSDARP00000121684	15282292	15126124	ENSDART00000143113	sfswap
21	ENSDARG00000011594	+	ENSDARP00000157418	15601238	15618383	ENSDART00000180558	smarcb1b
21	ENSDARG00000016718	-	ENSDARP00000116976	15601238	15636542	ENSDART00000136666	mmp11b
21	ENSDARG00000010717	+	ENSDARP00000005265	15704736	15708457	ENSDART00000024858	chchd10
21	ENSDARG00000044751	+	ENSDARP00000065771	15709151	15711166	ENSDART00000065772	ddt
21	ENSDARG00000017388	+	ENSDARP00000010116	15713199	15720032	ENSDART00000015841	gstt1b
21	ENSDARG00000044752	+	ENSDARP00000108004	15723223	15732268	ENSDART00000130628	p2rx4a
21	ENSDARG00000044753	+	ENSDARP00000156480	15733949	15746142	ENSDART00000184111	idh3b
21	ENSDARG00000001769	+	ENSDARP00000003403	15788290	15815544	ENSDART00000026903	ptpra
21	ENSDARG00000044754	+	ENSDARP00000065778	15825787	15827795	ENSDART00000065779	gnrh2
21	ENSDARG00000044755	+	ENSDARP00000125831	15839905	15841167	ENSDART00000151161	si:dkeyp-87d8.8
21	ENSDARG00000004177	+	ENSDARP00000155667	15883546	15892474	ENSDART00000186325	fam169ab
21	ENSDARG00000057936	-	ENSDARP00000075139	15928718	15913648	ENSDART00000080693	lhx5
21	ENSDARG00000057928	-	ENSDARP00000122770	16087164	16079951	ENSDART00000144955	mzt2b
21	ENSDARG00000076552	-	ENSDARP00000102229	16102319	16089460	ENSDART00000113899	zgc:193801
21	ENSDARG00000028257	-	ENSDARP00000148209	16113475	16103310	ENSDART00000187848	cyb561a3b
21	ENSDARG00000092652	+	ENSDARP00000130185	16145834	16165966	ENSDART00000163267	qrfpr4
21	ENSDARG00000004451	-	ENSDARP00000107373	16219232	16173142	ENSDART00000124871	tnfrsfa
21	ENSDARG00000092722	-	ENSDARP00000131590	16632806	16273784	ENSDART00000172645	unc5da
21	ENSDARG00000069518	+	ENSDARP00000092015	16980184	16988766	ENSDART00000101241	aqp3b
21	ENSDARG00000069521	+	ENSDARP00000092020	17005834	17011265	ENSDART00000101246	vps29
21	ENSDARG00000111211	-	ENSDARP00000146545	17016075	17013465	ENSDART00000186703	AL844518.1
21	ENSDARG00000069525	+	ENSDARP00000065754	17016337	17022505	ENSDART00000065755	gpn3
21	ENSDARG00000057882	+	ENSDARP00000075074	17024094	17029265	ENSDART00000080628	arpc3
21	ENSDARG00000069527	-	ENSDARP00000092037	17037749	17032604	ENSDART00000101263	ube2g1b
21	ENSDARG00000005122	+	ENSDARP00000136537	17051496	17105862	ENSDART00000161650	atp2a2b
21	ENSDARG00000079286	+	ENSDARP00000147366	17110598	17258351	ENSDART00000191864	bcr
21	ENSDARG00000079947	-	ENSDARP00000103094	17295975	17280352	ENSDART00000114877	gfi1b
21	ENSDARG00000057918	+	ENSDARP00000119507	17307092	17338153	ENSDART00000145057	tsc1b
21	ENSDARG00000069538	-	ENSDARP00000092069	17424459	17413864	ENSDART00000101295	gtf3c4
21	ENSDARG00000019013	-	ENSDARP00000016114	17482324	17478731	ENSDART00000004548	barhl1b
21	ENSDARG00000003835	+	ENSDARP00000133615	17542591	17567394	ENSDART00000163238	stom
21	ENSDARG00000011459	-	ENSDARP00000144376	17592876	17573035	ENSDART00000177270	gsna
21	ENSDARG00000057737	+	ENSDARP00000074930	17880514	17944808	ENSDART00000080481	rxraa
21	ENSDARG00000004618	-	ENSDARP00000123358	17956343	17952188	ENSDART00000148154	stx2a
21	ENSDARG00000038788	+	ENSDARP00000074880	17956938	17982598	ENSDART00000080431	dnai1.2
21	ENSDARG00000044718	-	ENSDARP00000143602	18262285	18024680	ENSDART00000176716	vav2
21	ENSDARG00000006527	-	ENSDARP00000117023	18273402	18266891	ENSDART00000135239	brd3a
21	ENSDARG00000016903	+	ENSDARP00000017859	18277564	18289552	ENSDART00000019750	wdr5
21	ENSDARG00000100081	+	ENSDARP00000134180	18292660	18303933	ENSDART00000170205	dnai1.1
21	ENSDARG00000104101	+	ENSDARP00000133712	18353706	18385175	ENSDART00000166359	RIMBP2
21	ENSDARG00000075837	+	ENSDARP00000117018	18406620	18445245	ENSDART00000139318	si:dkey-1d7.3
21	ENSDARG00000074863	-	ENSDARP00000129700	18823669	18601995	ENSDART00000156333	si:dkey-112m2.1
21	ENSDARG00000093234	+	ENSDARP00000116561	18885259	18890887	ENSDART00000136893	si:dkey-65l23.2
21	ENSDARG00000020730	+	ENSDARP00000137006	18907613	18924850	ENSDART00000160185	smpd4
21	ENSDARG00000093026	+	ENSDARP00000120045	18925484	18929263	ENSDART00000136182	si:ch211-222n4.2
21	ENSDARG00000014292	-	ENSDARP00000003782	18946470	18929487	ENSDART00000021997	med15
21	ENSDARG00000028699	+	ENSDARP00000037263	18950860	18956502	ENSDART00000036172	crkl
21	ENSDARG00000009386	-	ENSDARP00000010721	18991163	18976829	ENSDART00000012574	mpp4l
21	ENSDARG00000057571	-	ENSDARP00000074719	19006537	19001838	ENSDART00000080269	pgam2
21	ENSDARG00000057568	+	ENSDARP00000143710	19008168	19009885	ENSDART00000176624	nefla
21	ENSDARG00000021351	-	ENSDARP00000074706	19018377	19014392	ENSDART00000080256	nefma
21	ENSDARG00000057556	+	ENSDARP00000122841	19062252	19067488	ENSDART00000134746	rpl17
21	ENSDARG00000022569	+	ENSDARP00000035373	19071261	19073087	ENSDART00000029874	nkx6.1
21	ENSDARG00000016048	-	ENSDARP00000115935	19314619	19302660	ENSDART00000141596	gpat3
21	ENSDARG00000043339	+	ENSDARP00000063620	19319977	19328754	ENSDART00000063621	abraxas1
21	ENSDARG00000069624	-	ENSDARP00000092236	19330253	19329080	ENSDART00000101462	mrps18c
21	ENSDARG00000079818	+	ENSDARP00000104305	19331053	19347412	ENSDART00000109412	helq
21	ENSDARG00000063634	+	ENSDARP00000148440	19347838	19361313	ENSDART00000184733	hpse
21	ENSDARG00000098112	+	ENSDARP00000137815	19368982	19373370	ENSDART00000168728	btc
21	ENSDARG00000057435	+	ENSDARP00000074560	19418969	19441376	ENSDART00000080110	amacr
21	ENSDARG00000002593	+	ENSDARP00000038893	19445985	19484252	ENSDART00000030887	slc45a2
21	ENSDARG00000057410	-	ENSDARP00000074526	19489028	19487806	ENSDART00000080076	rxfp3
21	ENSDARG00000028780	+	ENSDARP00000106760	19517553	19519144	ENSDART00000123168	gzmk
21	ENSDARG00000090380	+	ENSDARP00000058488	19525222	19527229	ENSDART00000058489	gzma
21	ENSDARG00000039974	+	ENSDARP00000058484	19548773	19606984	ENSDART00000058485	rai14
21	ENSDARG00000030932	+	ENSDARP00000048580	19649487	19681896	ENSDART00000048581	fgf10a
21	ENSDARG00000023536	-	ENSDARP00000032730	19825979	19764922	ENSDART00000037664	nnt
21	ENSDARG00000044695	+	ENSDARP00000116868	19834254	19841632	ENSDART00000147555	ccdc80l2
21	ENSDARG00000044694	+	ENSDARP00000148585	19852593	19858542	ENSDART00000180572	fybb
21	ENSDARG00000079104	-	ENSDARP00000101702	19906386	19872831	ENSDART00000114969	mfhas1
21	ENSDARG00000044692	-	ENSDARP00000065670	19915629	19908092	ENSDART00000065671	eri1
21	ENSDARG00000044691	-	ENSDARP00000065669	19918256	19917379	ENSDART00000065670	ppp1r3b
21	ENSDARG00000077650	+	ENSDARP00000099067	19926037	20108273	ENSDART00000111694	tnksa
21	ENSDARG00000044688	-	ENSDARP00000065663	20120369	20114012	ENSDART00000065664	dusp4
21	ENSDARG00000001906	+	ENSDARP00000009527	20237052	20304885	ENSDART00000025860	si:dkey-247m21.3
21	ENSDARG00000005098	-	ENSDARP00000151054	20321658	20310445	ENSDART00000188497	zgc:86764
21	ENSDARG00000029832	-	ENSDARP00000131271	20328356	20325098	ENSDART00000166049	slc26a1
21	ENSDARG00000044684	-	ENSDARP00000065658	20341833	20339876	ENSDART00000065659	rbp4l
21	ENSDARG00000011671	+	ENSDARP00000123023	20356878	20373999	ENSDART00000135816	pde6b
21	ENSDARG00000078113	-	ENSDARP00000098791	20381365	20377981	ENSDART00000115236	atp5mea
21	ENSDARG00000002204	+	ENSDARP00000026207	20383997	20384614	ENSDART00000026430	hspb11
21	ENSDARG00000057238	+	ENSDARP00000122447	20386982	20395677	ENSDART00000144366	si:dkey-30k6.5
21	ENSDARG00000025174	+	ENSDARP00000007173	20397032	20402458	ENSDART00000003299	zgc:103482
21	ENSDARG00000089790	+	ENSDARP00000150993	20549395	20618439	ENSDART00000181633	efna5a
21	ENSDARG00000113103	-	ENSDARP00000151112	20711431	20710903	ENSDART00000190918	BX530077.1
21	ENSDARG00000016725	+	ENSDARP00000009700	20715092	20715784	ENSDART00000015224	gadd45gb.1
21	ENSDARG00000079031	-	ENSDARP00000097778	20725834	20722174	ENSDART00000114502	si:ch211-22d5.2
21	ENSDARG00000007671	-	ENSDARP00000138552	20757864	20744764	ENSDART00000163003	ghrb
21	ENSDARG00000054319	+	ENSDARP00000074184	20771165	20785596	ENSDART00000079732	oxct1b
21	ENSDARG00000093052	-	ENSDARP00000113672	20832480	20795777	ENSDART00000139430	c6
21	ENSDARG00000057121	+	ENSDARP00000114284	20901506	20915182	ENSDART00000132741	c7b
21	ENSDARG00000057113	-	ENSDARP00000121497	20929630	20915636	ENSDART00000138155	c6
21	ENSDARG00000016742	-	ENSDARP00000029749	20939090	20933964	ENSDART00000039043	rgs7bpb
21	ENSDARG00000057101	-	ENSDARP00000074153	20945505	20940483	ENSDART00000079701	rnf180
21	ENSDARG00000057098	+	ENSDARP00000115108	20950161	20951402	ENSDART00000135342	htr1ab
21	ENSDARG00000057096	+	ENSDARP00000074144	21010962	21012848	ENSDART00000079692	ndr1
21	ENSDARG00000043608	-	ENSDARP00000064031	21020283	21013853	ENSDART00000064032	eif4ebp1
21	ENSDARG00000074777	-	ENSDARP00000150919	21085826	21027846	ENSDART00000180680	ank1b
21	ENSDARG00000057089	-	ENSDARP00000147724	21178388	21170975	ENSDART00000185277	ftsj1
21	ENSDARG00000002020	+	ENSDARP00000058310	21205667	21239938	ENSDART00000058311	rictorb
21	ENSDARG00000039863	+	ENSDARP00000058305	21248497	21260710	ENSDART00000058306	lifrb
21	ENSDARG00000062307	+	ENSDARP00000098205	21264829	21277024	ENSDART00000108978	ccdc61
21	ENSDARG00000002994	+	ENSDARP00000119462	21279472	21297231	ENSDART00000148346	itpkca
21	ENSDARG00000094059	-	ENSDARP00000112686	21279472	21319765	ENSDART00000136033	si:ch211-191j22.7
21	ENSDARG00000062293	+	ENSDARP00000084331	21326038	21336437	ENSDART00000089898	qpctlb
21	ENSDARG00000092478	+	ENSDARP00000113870	21342320	21342583	ENSDART00000137693	sdhaf1
21	ENSDARG00000095459	+	ENSDARP00000136072	21339423	21346919	ENSDART00000161820	si:ch211-191j22.3
21	ENSDARG00000057037	+	ENSDARP00000119746	21357320	21361287	ENSDART00000146102	kcnk12l
21	ENSDARG00000057032	-	ENSDARP00000074081	21372950	21368663	ENSDART00000079629	ppm1nb
21	ENSDARG00000057027	+	ENSDARP00000073887	21374330	21385050	ENSDART00000079431	rtn2b
21	ENSDARG00000006604	-	ENSDARP00000121706	21514018	21450850	ENSDART00000147593	nectin3b
21	ENSDARG00000014956	-	ENSDARP00000114338	21526662	21523446	ENSDART00000142690	diablob
21	ENSDARG00000105751	-	ENSDARP00000143160	21530733	21529781	ENSDART00000174231	or133-9
21	ENSDARG00000105735	-	ENSDARP00000119182	21537321	21536375	ENSDART00000142549	or133-7
21	ENSDARG00000105817	-	ENSDARP00000143078	21541037	21540091	ENSDART00000174195	CR391925.1
21	ENSDARG00000105741	-	ENSDARP00000143225	21549875	21548926	ENSDART00000174293	or133-6
21	ENSDARG00000105757	-	ENSDARP00000113144	21554953	21553992	ENSDART00000143031	or133-5
21	ENSDARG00000094819	-	ENSDARP00000123213	21554953	21563201	ENSDART00000144311	or133-10
21	ENSDARG00000105768	-	ENSDARP00000143015	21570014	21569065	ENSDART00000174388	or133-4
21	ENSDARG00000105798	-	ENSDARP00000118715	21580078	21579135	ENSDART00000143381	or133-3
21	ENSDARG00000094913	-	ENSDARP00000121500	21594706	21593781	ENSDART00000132490	or133-2
21	ENSDARG00000056911	-	ENSDARP00000073950	21600562	21599604	ENSDART00000079495	or133-1
21	ENSDARG00000017385	+	ENSDARP00000007567	21613018	21615384	ENSDART00000008099	b9d2
21	ENSDARG00000034895	+	ENSDARP00000122056	21621042	21629565	ENSDART00000134907	tgfb1b
21	ENSDARG00000021149	-	ENSDARP00000024104	21640805	21633605	ENSDART00000010282	cbr1l
21	ENSDARG00000056940	+	ENSDARP00000073979	21655909	21656934	ENSDART00000079524	or125-8
21	ENSDARG00000093183	+	ENSDARP00000120383	21663245	21664180	ENSDART00000136171	or125-7
21	ENSDARG00000092577	+	ENSDARP00000122675	21673671	21674624	ENSDART00000147601	or125-6
21	ENSDARG00000105729	+	ENSDARP00000119397	21679267	21680193	ENSDART00000146225	or125-5
21	ENSDARG00000095417	+	ENSDARP00000118174	21685447	21686370	ENSDART00000142844	or125-4
21	ENSDARG00000105706	+	ENSDARP00000117521	21692489	21693418	ENSDART00000139330	or125-3
21	ENSDARG00000094714	+	ENSDARP00000122500	21702817	21703737	ENSDART00000136840	or125-2
21	ENSDARG00000093856	+	ENSDARP00000113660	21709376	21710335	ENSDART00000137478	or125-1
21	ENSDARG00000092558	+	ENSDARP00000117356	21713574	21714509	ENSDART00000140501	or123-1
21	ENSDARG00000092707	+	ENSDARP00000120193	21725375	21726301	ENSDART00000143214	or124-1
21	ENSDARG00000094326	+	ENSDARP00000115513	21729834	21730766	ENSDART00000144753	or124-2
21	ENSDARG00000096264	+	ENSDARP00000125882	21738372	21739313	ENSDART00000150974	or124-4
21	ENSDARG00000075161	+	ENSDARP00000104248	21741851	21742376	ENSDART00000112068	defbl1
21	ENSDARG00000076169	+	ENSDARP00000092475	21743738	21754591	ENSDART00000101700	pold3
21	ENSDARG00000078916	-	ENSDARP00000100035	21781095	21772504	ENSDART00000113734	chrdl2
21	ENSDARG00000089578	-	ENSDARP00000126247	21781095	21782597	ENSDART00000151094	xrra1
21	ENSDARG00000096382	+	ENSDARP00000125766	21791873	21794475	ENSDART00000151759	neu3.1
21	ENSDARG00000010047	+	ENSDARP00000017916	21797622	21799132	ENSDART00000003518	neu3.2
21	ENSDARG00000058327	+	ENSDARP00000075627	21804098	21807382	ENSDART00000081184	neu3.3
21	ENSDARG00000096381	+	ENSDARP00000151153	21812305	21813639	ENSDART00000185752	neu3.4
21	ENSDARG00000096368	+	ENSDARP00000132561	21817975	21819321	ENSDART00000166704	neu3.5
21	ENSDARG00000023152	-	ENSDARP00000032408	21824139	21820020	ENSDART00000030984	wdr73
21	ENSDARG00000096380	-	ENSDARP00000125973	21828232	21827166	ENSDART00000151181	defbl2
21	ENSDARG00000059368	+	ENSDARP00000024670	21906839	22082196	ENSDART00000016916	gria4b
21	ENSDARG00000062056	-	ENSDARP00000117309	22114566	22102964	ENSDART00000134715	elmod1
21	ENSDARG00000069745	-	ENSDARP00000092501	22121239	22116461	ENSDART00000101726	slc35f2
21	ENSDARG00000004260	+	ENSDARP00000132713	22124749	22142967	ENSDART00000172573	cul5b
21	ENSDARG00000069748	+	ENSDARP00000092508	22158758	22214734	ENSDART00000101732	capn5b
21	ENSDARG00000032380	-	ENSDARP00000108338	22189628	22189165	ENSDART00000126908	ompb
21	ENSDARG00000044632	+	ENSDARP00000022330	22237964	22309466	ENSDART00000003181	myo7ab
21	ENSDARG00000079293	-	ENSDARP00000153164	22317918	22311966	ENSDART00000191083	gdpd4b
21	ENSDARG00000007181	+	ENSDARP00000134491	22330367	22346536	ENSDART00000157839	nadk2
21	ENSDARG00000004937	-	ENSDARP00000092527	22357834	22347919	ENSDART00000101751	skp2
21	ENSDARG00000093126	-	ENSDARP00000114574	22397341	22387373	ENSDART00000138128	si:ch73-112l6.1
21	ENSDARG00000017312	+	ENSDARP00000153367	22404706	22421200	ENSDART00000183455	lmbrd2b
21	ENSDARG00000003414	+	ENSDARP00000113301	22404706	22425943	ENSDART00000133190	capslb
21	ENSDARG00000078970	-	ENSDARP00000119705	22435842	22429896	ENSDART00000137959	il7r
21	ENSDARG00000062003	-	ENSDARP00000138582	22547350	22448997	ENSDART00000166835	myo5b
21	ENSDARG00000100892	-	ENSDARP00000134066	22557360	22549771	ENSDART00000167230	cfap53
21	ENSDARG00000104765	+	ENSDARP00000133390	22558643	22564887	ENSDART00000167599	chek1
21	ENSDARG00000069767	-	ENSDARP00000102277	22602436	22589729	ENSDART00000115224	nectin1a
21	ENSDARG00000087165	+	ENSDARP00000153337	22630829	22633797	ENSDART00000193092	si:dkeyp-69c1.7
21	ENSDARG00000091730	-	ENSDARP00000105320	22647777	22647296	ENSDART00000121788	gig2l
21	ENSDARG00000103447	-	ENSDARP00000133872	22664552	22652866	ENSDART00000161438	gig2k
21	ENSDARG00000069769	-	ENSDARP00000092560	22669647	22669190	ENSDART00000101784	gig2j
21	ENSDARG00000099325	-	ENSDARP00000137912	22673354	22672882	ENSDART00000164910	gig2i
21	ENSDARG00000103444	-	ENSDARP00000132083	22675871	22675408	ENSDART00000167392	gig2h
21	ENSDARG00000098463	-	ENSDARP00000131671	22677821	22677358	ENSDART00000171231	gig2g
21	ENSDARG00000099735	-	ENSDARP00000138814	22681532	22679787	ENSDART00000159233	gig2f
21	ENSDARG00000075757	-	ENSDARP00000100657	22689830	22686271	ENSDART00000110792	gig2e
21	ENSDARG00000098772	-	ENSDARP00000138210	22693611	22693154	ENSDART00000158342	gig2d
21	ENSDARG00000006666	+	ENSDARP00000065543	22697078	22705141	ENSDART00000065544	bud13
21	ENSDARG00000091888	-	ENSDARP00000115418	22697078	22706382	ENSDART00000140032	si:dkeyp-69c1.9
21	ENSDARG00000044612	-	ENSDARP00000065547	22715196	22712421	ENSDART00000065548	c1qb
21	ENSDARG00000095627	-	ENSDARP00000104915	22720299	22717941	ENSDART00000130789	c1qc
21	ENSDARG00000044613	-	ENSDARP00000039319	22724704	22722222	ENSDART00000035469	c1qa
21	ENSDARG00000069775	-	ENSDARP00000092573	22730806	22726887	ENSDART00000101797	fbxo40.1
21	ENSDARG00000091119	-	ENSDARP00000125994	22736934	22731817	ENSDART00000151366	fbxo40.2
21	ENSDARG00000056619	+	ENSDARP00000126225	22739182	22795002	ENSDART00000151342	arhgap42a
21	ENSDARG00000056625	-	ENSDARP00000100760	22812402	22801295	ENSDART00000112175	trpc6a
21	ENSDARG00000056630	-	ENSDARP00000125731	22827546	22821208	ENSDART00000150993	angptl5
21	ENSDARG00000000349	+	ENSDARP00000126325	22828674	22832485	ENSDART00000151109	cfap300
21	ENSDARG00000044619	+	ENSDARP00000065554	22847319	22851072	ENSDART00000065555	birc2
21	ENSDARG00000044622	-	ENSDARP00000065555	22871550	22851308	ENSDART00000065556	polq
21	ENSDARG00000088690	+	ENSDARP00000104984	22872910	22877573	ENSDART00000122869	ddias
21	ENSDARG00000044625	+	ENSDARP00000065561	22879015	22887959	ENSDART00000065562	pcf11
21	ENSDARG00000044626	-	ENSDARP00000065562	22891793	22889261	ENSDART00000065563	ccdc90b
21	ENSDARG00000044627	+	ENSDARP00000065564	22892894	22901200	ENSDART00000065565	alg8
21	ENSDARG00000044629	-	ENSDARP00000065566	22910434	22906583	ENSDART00000065567	guca1d
