Gene 1	Gene 2	id %	som %	E-value
OR4K2 (NP_001005501.1)	OR4K5 (NP_001005483.1)	56%	76%	1e-132
OR4K5 (NP_001005483.1)	OR4K1 (XP_011535455.1)	60%	80%	4e-142
OR4K1 (XP_011535455.1)	OR4K15 (NP_001005486.1)	64%	83%	6e-144
OR4K14 (NP_001004712.1)	OR4K13 (NP_001004714.1)	68%	83%	6e-140
OR4L1 (NP_001004717.1)	OR4K17 (NP_001004715.2)	56%	75%	3e-128
OR4K17 (NP_001004715.2)	OR4N5 (NP_001004724.1)	50%	71%	3e-107
OR4N5 (NP_001004724.1)	OR11G2 (NP_001005503.1)	40%	59%	1e-74
OR11G2 (NP_001005503.1)	OR11H6 (NP_001004480.1)	64%	76%	6e-133
OR11H6 (NP_001004480.1)	OR11H4 (NP_001004479.1)	67%	78%	8e-154
RNASE11 (NP_660293.1)	RNASE12 (NP_001019993.1)	28%	46%	1e-11
ANG (NP_001136.1)	RNASE4 (NP_001269121.1)	40%	53%	2e-26
EDDM3A (XP_016876423.1)	EDDM3B (NP_071755.1)	69%	79%	8e-78
RNASE3 (NP_002926.2)	RNASE2 (NP_002925.1)	69%	78%	2e-76
RNASE7 (NP_115961.3)	RNASE8 (NP_612204.1)	76%	84%	1e-80
OR10G3 (NP_001005465.1)	OR10G2 (NP_001005466.2)	75%	86%	3e-171
MYH6 (NP_002462.2)	MYH7 (XP_016876829.1)	93%	97%	0.0
DHRS2 (XP_005267306.1)	DHRS4 (XP_006720068.1)	51%	65%	1e-86
DHRS4 (XP_006720068.1)	DHRS4L2 (NP_001180565.1)	99%	100%	3e-52
DHRS4L2 (NP_001180565.1)	DHRS4L1 (NP_001264793.1)	97%	97%	1e-20
LTB4R2 (NP_062813.2)	LTB4R (NP_001137391.1)	45%	58%	1e-58
NYNRIN (NP_079357.2)	KHNYN (XP_011534892.1)	65%	81%	2e-76
CMA1 (NP_001295012.1)	CTSG (NP_001902.1)	47%	63%	4e-40
CTSG (NP_001902.1)	GZMH (XP_011534985.1)	55%	70%	1e-87
GZMH (XP_011534985.1)	GZMB (NP_004122.2)	70%	78%	9e-109
NKX2-1 (NP_001073136.1)	NKX2-8 (NP_055175.2)	81%	93%	9e-33
KLHDC1 (XP_024305239.1)	KLHDC2 (XP_006720157.1)	42%	64%	2e-46
CDKL1 (NP_001353993.1)	MAP4K5 (NP_006566.2)	31%	52%	6e-31
PTGDR (XP_005267948.1)	PTGER2 (NP_000947.2)	43%	59%	3e-78
SIX1 (NP_005973.1)	SIX4 (NP_059116.3)	65%	77%	2e-93
ACOT1 (XP_016877080.1)	ACOT2 (NP_006812.3)	99%	99%	0.0
ACOT2 (NP_006812.3)	ACOT4 (NP_689544.3)	70%	81%	0.0
ACOT4 (NP_689544.3)	ACOT6 (NP_001352718.1)	54%	70%	3e-79
FOS (NP_005243.1)	JDP2 (XP_016876464.1)	43%	71%	5e-16
JDP2 (XP_016876464.1)	BATF (NP_006390.1)	38%	62%	2e-16
IFI27L1 (XP_011534707.1)	IFI27 (NP_001275883.1)	68%	79%	9e-28
SERPINA10 (XP_016876842.1)	SERPINA6 (NP_001747.3)	28%	53%	1e-60
SERPINA6 (NP_001747.3)	SERPINA1 (NP_001002235.1)	43%	61%	1e-113
SERPINA1 (NP_001002235.1)	SERPINA11 (XP_006720168.1)	42%	61%	7e-52
SERPINA11 (XP_006720168.1)	SERPINA9 (XP_011535018.1)	48%	67%	2e-64
SERPINA9 (XP_011535018.1)	SERPINA12 (XP_011534757.1)	36%	61%	2e-68
SERPINA4 (NP_001275961.1)	SERPINA5 (NP_000615.3)	47%	66%	3e-120
SERPINA5 (NP_000615.3)	SERPINA3 (NP_001076.2)	49%	65%	3e-121
BDKRB2 (NP_000614.1)	BDKRB1 (NP_000701.2)	39%	58%	2e-63
CRIP2 (NP_001257766.1)	CRIP1 (NP_001302.1)	68%	85%	1e-38
POTEB2 (NP_001264232.1)	POTEB3 (NP_997238.2)	93%	93%	0.0
OR4M2 (NP_001004719.2)	OR4N4 (NP_001005241.2)	56%	77%	3e-125
NIPA1 (NP_001135747.1)	NIPA2 (NP_001171817.1)	44%	66%	3e-75
GOLGA6L1 (NP_001001413.3)	LOC102723623 (XP_016878267.1)	92%	92%	0.0
MAGEL2 (NP_061939.3)	NDN (NP_002478.1)	41%	60%	6e-48
GABRA5 (NP_000801.1)	GABRG3 (NP_150092.2)	45%	60%	2e-123
GOLGA8M (NP_001269397.1)	GOLGA6L7 (NP_001352300.1)	29%	47%	2e-22
GOLGA8J (XP_011520252.1)	GOLGA8T (XP_024305803.1)	94%	96%	7e-145
GOLGA8Q (NP_001342405.1)	GOLGA8H (NP_001269419.1)	90%	95%	0.0
GOLGA8K (NP_001269422.1)	GOLGA8O (NP_001264237.1)	90%	95%	0.0
GOLGA8A (NP_001355000.1)	GOLGA8B (NP_001018861.3)	99%	99%	0.0
PLA2G4E (NP_001193599.1)	PLA2G4D (NP_828848.3)	45%	64%	0.0
PLA2G4D (NP_828848.3)	PLA2G4F (NP_998765.3)	42%	57%	0.0
EPB42 (XP_011519653.1)	TGM5 (NP_004236.1)	32%	50%	5e-99
TGM5 (NP_004236.1)	TGM7 (NP_443187.1)	48%	63%	0.0
TMOD2 (XP_016877578.1)	TMOD3 (NP_055362.1)	75%	87%	1e-162
MYO5C (XP_016877897.1)	MYO5A (NP_000250.3)	50%	67%	0.0
IGDCC3 (NP_004875.2)	IGDCC4 (NP_066013.1)	40%	56%	2e-119
SMAD6 (NP_005576.3)	SMAD3 (NP_005893.1)	31%	45%	1e-40
ISLR2 (XP_024305771.1)	ISLR (NP_005536.1)	51%	61%	7e-125
GOLGA6C (XP_016878008.1)	GOLGA6D (NP_001138696.1)	99%	99%	0.0
CHRNA3 (NP_001160166.1)	CHRNB4 (XP_011519489.1)	45%	64%	9e-130
GOLGA6L4 (NP_001254465.2)	LOC105376722 (XP_016878266.1)	89%	93%	4e-57
AEN (XP_011520207.1)	ISG20 (XP_016877637.1)	48%	59%	9e-40
OR4F6 (NP_001005326.1)	OR4F15 (NP_001001674.1)	71%	84%	2e-160
HBZ (NP_005323.1)	HBM (NP_001003938.1)	48%	63%	4e-47
HBM (NP_001003938.1)	HBA2 (NP_000508.1)	45%	62%	1e-46
HBA2 (NP_000508.1)	HBA1 (NP_000549.1)	100%	100%	2e-106
HBA1 (NP_000549.1)	HBQ1 (NP_005322.1)	62%	77%	5e-65
TPSG1 (NP_036599.4)	TPSB2 (NP_077078.5)	49%	62%	5e-75
TPSAB1 (NP_003285.2)	TPSD1 (NP_036349.1)	85%	92%	6e-147
PRSS41 (NP_001341515.2)	PRSS21 (NP_006790.1)	54%	70%	2e-107
FLYWCH2 (XP_005255135.1)	FLYWCH1 (XP_011521009.1)	65%	75%	2e-36
ZNF205 (NP_001265087.1)	ZNF213 (NP_001128127.1)	55%	65%	7e-49
LOC102723728 (XP_006721059.1)	NOMO2 (NP_001004060.1)	100%	100%	0.0
GP2 (NP_001007243.2)	UMOD (XP_011544240.1)	47%	63%	1e-118
ACSM5 (NP_060358.2)	ACSM2A (XP_016878414.1)	54%	73%	5e-180
ACSM2B (NP_001098539.1)	ACSM1 (XP_011544032.1)	49%	67%	8e-116
SCNN1G (NP_001030.2)	SCNN1B (XP_016879014.1)	37%	55%	5e-140
IL4R (XP_011544127.1)	IL21R (XP_011544159.1)	25%	41%	5e-10
SULT1A2 (NP_001350792.1)	SULT1A1 (NP_803880.1)	94%	98%	2e-68
ZNF48 (NP_001201835.1)	ZNF771 (NP_057727.2)	42%	52%	5e-61
ZNF768 (XP_016879155.1)	ZNF747 (NP_001291948.1)	49%	65%	5e-34
ZNF747 (NP_001291948.1)	ZNF764 (NP_001166150.1)	83%	88%	1e-162
ZNF764 (NP_001166150.1)	ZNF688 (XP_024305933.1)	40%	50%	1e-36
ZNF688 (XP_024305933.1)	ZNF785 (XP_024305931.1)	39%	50%	9e-42
ZNF785 (XP_024305931.1)	ZNF689 (NP_612456.1)	52%	61%	8e-127
PRSS8 (NP_002764.1)	PRSS36 (XP_016878460.1)	42%	57%	5e-60
ITGAM (NP_001139280.1)	ITGAX (XP_011544154.1)	64%	76%	0.0
ITGAX (XP_011544154.1)	ITGAD (XP_011544147.1)	67%	77%	0.0
TP53TG3C (XP_016879080.1)	TP53TG3E (XP_016879440.1)	100%	100%	3e-122
TP53TG3E (XP_016879440.1)	TP53TG3B (NP_001093157.1)	98%	98%	1e-87
ABCC12 (NP_150229.2)	ABCC11 (NP_001357426.1)	48%	67%	0.0
IRX5 (NP_005844.4)	IRX6 (XP_005256194.1)	70%	76%	2e-44
CES1 (XP_005255831.1)	CES5A (NP_001177087.1)	45%	59%	8e-152
MT4 (NP_116324.2)	MT3 (NP_005945.1)	59%	67%	3e-11
MT3 (NP_005945.1)	MT2A (NP_005944.1)	64%	73%	6e-10
MT2A (NP_005944.1)	MT1E (NP_001350484.1)	91%	91%	3e-18
MT1E (NP_001350484.1)	MT1M (NP_789846.2)	81%	81%	1e-08
MT1M (NP_789846.2)	MT1A (NP_005937.2)	82%	85%	2e-17
MT1A (NP_005937.2)	MT1B (NP_005938.1)	85%	90%	4e-18
MT1B (NP_005938.1)	MT1F (NP_001288201.1)	87%	87%	5e-16
MT1H (NP_005942.1)	MT1X (NP_005943.1)	89%	93%	3e-22
CCL22 (NP_002981.2)	CX3CL1 (NP_002987.1)	28%	56%	5e-08
CX3CL1 (NP_002987.1)	CCL17 (XP_016879019.1)	36%	57%	1e-08
ADGRG5 (XP_011521251.1)	ADGRG1 (XP_006721403.1)	35%	52%	2e-75
ADGRG1 (XP_006721403.1)	ADGRG3 (XP_011521253.1)	32%	46%	5e-64
CDH8 (XP_005255817.1)	CDH11 (NP_001317505.1)	69%	82%	0.0
CMTM1 (NP_443725.3)	CMTM2 (NP_653274.1)	23%	43%	3e-15
CES2 (NP_003860.3)	CES3 (NP_079198.2)	48%	62%	2e-169
CES3 (NP_079198.2)	CES4A (NP_001351711.1)	41%	58%	2e-143
DPEP3 (NP_001123230.2)	DPEP2 (XP_024306141.1)	68%	77%	0.0
CDH3 (XP_011521102.1)	CDH1 (NP_001304114.1)	50%	67%	6e-96
DDX19B (NP_001244103.1)	DDX19A (NP_001307454.1)	99%	100%	0.0
ZNF23 (NP_001291423.1)	ZNF19 (NP_008892.2)	60%	76%	6e-124
HP (NP_005134.1)	HPR (NP_066275.3)	92%	95%	0.0
CHST6 (NP_067628.1)	CHST5 (NP_078809.2)	86%	90%	0.0
DUXB (NP_001338237.1)	CPHXL (NP_001342542.1)	33%	48%	2e-07
FOXC2 (NP_005242.1)	FOXL1 (NP_005241.1)	77%	91%	5e-55
SERPINF2 (XP_016880254.1)	SERPINF1 (NP_001316833.1)	27%	52%	8e-32
OR1D5 (NP_055381.1)	OR1D2 (NP_002539.2)	83%	90%	0.0
OR1A2 (NP_036484.1)	OR1A1 (NP_055380.2)	83%	91%	0.0
OR3A2 (XP_016880187.1)	OR3A1 (XP_016880185.1)	82%	89%	0.0
OR3A1 (XP_016880185.1)	OR1E1 (NP_003544.2)	43%	65%	2e-89
TRPV3 (NP_659505.1)	TRPV1 (NP_542435.2)	45%	62%	0.0
SPNS3 (NP_872344.3)	SPNS2 (NP_001118230.1)	48%	64%	2e-142
CLEC10A (XP_011521917.1)	ASGR2 (XP_016880141.1)	46%	61%	1e-96
ASGR2 (XP_016880141.1)	ASGR1 (NP_001184145.1)	63%	77%	1e-107
ALOX12B (NP_001130.1)	ALOXE3 (NP_001159432.1)	54%	71%	0.0
PIK3R6 (NP_001010855.1)	PIK3R5 (NP_001238781.1)	27%	42%	1e-31
MYH13 (NP_003793.2)	MYH8 (NP_002463.2)	82%	91%	0.0
MYH8 (NP_002463.2)	MYH4 (XP_016880165.1)	90%	96%	0.0
MYH4 (XP_016880165.1)	MYH1 (XP_016880164.1)	94%	98%	0.0
MYH1 (XP_016880164.1)	MYH2 (NP_060004.3)	95%	98%	0.0
MYH2 (NP_060004.3)	MYH3 (XP_011522172.1)	85%	93%	0.0
ZNF287 (XP_011522270.1)	ZNF624 (NP_065838.2)	48%	60%	0.0
KCNJ12 (NP_066292.2)	KCNJ18 (NP_001181887.2)	99%	99%	0.0
CCL2 (NP_002973.1)	CCL7 (NP_006264.2)	73%	78%	3e-45
CCL7 (NP_006264.2)	CCL11 (NP_002977.1)	69%	80%	4e-41
CCL11 (NP_002977.1)	CCL8 (NP_005614.2)	69%	83%	9e-43
CCL8 (NP_005614.2)	CCL13 (NP_005399.1)	62%	81%	7e-47
SLFN12 (XP_024306590.1)	SLFN13 (NP_653283.3)	40%	59%	5e-127
SLFN13 (NP_653283.3)	SLFN12L (XP_016879496.1)	39%	58%	2e-123
SLFN12L (XP_016879496.1)	SLFN14 (NP_001123292.1)	43%	63%	4e-145
CCL16 (XP_005258077.1)	CCL14 (NP_116739.1)	41%	59%	5e-24
CCL14 (NP_116739.1)	CCL15 (NP_116741.2)	35%	57%	2e-23
CCL15 (NP_116741.2)	CCL23 (NP_665905.2)	75%	84%	9e-60
TBC1D3H (NP_001116864.3)	TBC1D3F (NP_115634.3)	99%	99%	0.0
TBC1D3F (NP_115634.3)	TBC1D3J (XP_024306292.1)	89%	93%	0.0
KRT222 (NP_689562.1)	KRT24 (XP_016879788.1)	33%	57%	2e-18
KRT24 (XP_016879788.1)	KRT25 (NP_853512.1)	61%	75%	4e-155
KRT25 (NP_853512.1)	KRT26 (NP_853517.2)	72%	80%	0.0
KRT26 (NP_853517.2)	KRT27 (NP_853515.2)	73%	80%	0.0
KRT27 (NP_853515.2)	KRT28 (NP_853513.2)	77%	87%	0.0
KRT28 (NP_853513.2)	KRT10 (XP_005257400.1)	68%	81%	1e-150
KRT10 (XP_005257400.1)	KRT12 (NP_000214.1)	69%	82%	1e-158
KRT12 (NP_000214.1)	KRT20 (NP_061883.1)	49%	71%	1e-125
KRT20 (NP_061883.1)	KRT23 (XP_005257257.1)	40%	66%	5e-71
KRT23 (XP_005257257.1)	KRT39 (NP_998821.3)	34%	62%	6e-51
KRT39 (NP_998821.3)	KRT40 (NP_872303.2)	53%	69%	6e-149
KRTAP3-3 (NP_149441.1)	KRTAP3-2 (NP_114165.1)	98%	98%	2e-67
KRTAP3-2 (NP_114165.1)	KRTAP3-1 (NP_114164.1)	74%	80%	2e-36
KRTAP1-5 (NP_114163.1)	KRTAP1-4 (NP_001244234.1)	78%	82%	5e-41
KRTAP1-4 (NP_001244234.1)	KRTAP1-3 (NP_112228.1)	70%	73%	2e-49
KRTAP1-3 (NP_112228.1)	KRTAP1-1 (NP_112229.1)	90%	91%	1e-77
KRTAP2-1 (NP_001116859.1)	KRTAP2-2 (NP_149021.2)	96%	96%	7e-77
KRTAP2-2 (NP_149021.2)	KRTAP2-3 (NP_001158724.1)	95%	95%	5e-76
KRTAP2-3 (NP_001158724.1)	KRTAP2-4 (NP_149440.1)	100%	100%	7e-82
KRTAP4-11 (NP_149048.2)	KRTAP4-12 (NP_114060.1)	83%	87%	3e-57
KRTAP4-12 (NP_114060.1)	KRTAP4-6 (NP_112238.1)	81%	83%	8e-54
KRTAP4-6 (NP_112238.1)	KRTAP4-5 (NP_149445.3)	70%	71%	7e-22
KRTAP4-5 (NP_149445.3)	KRTAP4-4 (NP_115913.1)	70%	78%	2e-28
KRTAP4-4 (NP_115913.1)	KRTAP4-3 (NP_149443.1)	66%	76%	2e-44
KRTAP4-3 (NP_149443.1)	KRTAP4-2 (NP_149051.2)	62%	76%	5e-29
KRTAP4-2 (NP_149051.2)	KRTAP4-1 (NP_149049.2)	62%	73%	1e-30
KRTAP9-1 (NP_001177389.1)	KRTAP9-2 (NP_114167.2)	69%	72%	9e-45
KRTAP9-2 (NP_114167.2)	KRTAP9-3 (NP_114168.1)	87%	89%	4e-70
KRTAP9-3 (NP_114168.1)	KRTAP9-8 (NP_114169.2)	90%	92%	1e-72
KRTAP9-8 (NP_114169.2)	KRTAP9-4 (NP_149461.2)	88%	89%	2e-76
KRTAP9-4 (NP_149461.2)	KRTAP9-9 (NP_112237.2)	81%	82%	1e-67
KRTAP9-9 (NP_112237.2)	KRTAP9-6 (NP_001264260.1)	82%	83%	7e-63
KRTAP9-6 (NP_001264260.1)	KRTAP9-7 (NP_001264261.1)	80%	83%	4e-75
KRTAP29-1 (NP_001244238.1)	KRTAP16-1 (NP_001139654.1)	33%	45%	7e-25
KRT33A (XP_011523088.1)	KRT33B (NP_002270.1)	94%	97%	2e-142
KRT33B (NP_002270.1)	KRT34 (XP_011523095.1)	88%	92%	0.0
KRT34 (XP_011523095.1)	KRT31 (NP_002268.2)	90%	93%	0.0
KRT31 (NP_002268.2)	KRT37 (NP_003761.3)	61%	77%	1e-171
KRT37 (NP_003761.3)	KRT38 (NP_006762.3)	91%	93%	0.0
KRT38 (NP_006762.3)	KRT32 (NP_002269.3)	62%	76%	2e-165
KRT32 (NP_002269.3)	KRT35 (NP_002271.3)	67%	76%	0.0
KRT35 (NP_002271.3)	KRT36 (NP_003762.1)	73%	83%	0.0
KRT36 (NP_003762.1)	KRT13 (NP_002265.3)	60%	76%	2e-132
KRT13 (NP_002265.3)	KRT15 (XP_011523086.1)	76%	82%	0.0
KRT15 (XP_011523086.1)	KRT19 (NP_002267.2)	64%	75%	3e-159
KRT19 (NP_002267.2)	KRT9 (NP_000217.2)	56%	72%	3e-118
KRT9 (NP_000217.2)	KRT14 (NP_000517.3)	59%	76%	1e-126
KRT14 (NP_000517.3)	KRT16 (NP_005548.2)	87%	94%	0.0
KRT16 (NP_005548.2)	KRT17 (NP_000413.1)	79%	90%	0.0
TUBG1 (XP_024306672.1)	TUBG2 (NP_001307438.1)	97%	97%	0.0
AOC2 (NP_033720.2)	AOC3 (XP_011523721.1)	63%	74%	0.0
PPY (XP_011523280.1)	PYY (NP_004151.3)	52%	77%	6e-16
HEXIM1 (NP_006451.1)	HEXIM2 (XP_006721750.1)	54%	68%	2e-65
HOXB1 (NP_002135.2)	HOXB2 (NP_002136.1)	47%	55%	8e-29
HOXB2 (NP_002136.1)	HOXB3 (XP_005257334.1)	71%	90%	2e-31
HOXB3 (XP_005257334.1)	HOXB4 (NP_076920.1)	77%	88%	1e-30
HOXB4 (NP_076920.1)	HOXB5 (NP_002138.1)	55%	69%	7e-50
HOXB5 (NP_002138.1)	HOXB6 (XP_011523029.1)	40%	50%	5e-46
HOXB6 (XP_011523029.1)	HOXB7 (NP_004493.3)	48%	56%	3e-46
HOXB7 (NP_004493.3)	HOXB8 (XP_016880053.1)	41%	55%	7e-46
HOXB8 (XP_016880053.1)	HOXB9 (NP_076922.1)	50%	58%	2e-28
NME1 (NP_000260.1)	NME2 (NP_001018147.1)	88%	95%	1e-105
OR4D1 (NP_036506.1)	OR4D2 (NP_001004707.1)	80%	89%	0.0
TBX2 (NP_005985.3)	TBX4 (NP_001308049.1)	59%	72%	4e-88
CSH2 (NP_072171.1)	GH2 (NP_072050.1)	88%	92%	1e-43
CSH1 (NP_001308.1)	CSHL1 (XP_011522648.1)	82%	84%	3e-50
CSHL1 (XP_011522648.1)	GH1 (NP_072054.1)	67%	76%	4e-20
CACNG5 (NP_665810.1)	CACNG4 (NP_055220.1)	32%	56%	3e-36
CACNG4 (NP_055220.1)	CACNG1 (NP_000718.1)	23%	38%	1e-07
ABCA8 (NP_001275915.1)	ABCA9 (NP_525022.2)	71%	83%	0.0
ABCA9 (NP_525022.2)	ABCA6 (XP_016879893.1)	59%	74%	0.0
ABCA6 (XP_016879893.1)	ABCA10 (NP_525021.3)	62%	76%	0.0
ABCA10 (NP_525021.3)	ABCA5 (NP_758424.1)	43%	62%	0.0
KCNJ16 (NP_001278551.1)	KCNJ2 (NP_000882.1)	51%	69%	8e-116
CD300LB (NP_777552.3)	CD300C (XP_016879522.1)	43%	61%	1e-31
CD300C (XP_016879522.1)	CD300H (XP_011523871.1)	49%	64%	7e-44
CD300LD (NP_001108624.1)	CD300E (NP_852114.2)	41%	53%	4e-27
OTOP2 (XP_011523781.1)	OTOP3 (NP_839947.1)	43%	60%	2e-138
ST6GALNAC2 (NP_006447.2)	ST6GALNAC1 (XP_016880331.1)	38%	55%	6e-48
CBX8 (NP_065700.1)	CBX4 (NP_003646.2)	52%	67%	1e-36
FN3KRP (NP_078895.2)	FN3K (NP_071441.1)	64%	79%	1e-156
MYL12A (NP_001289977.1)	MYL12B (NP_291024.1)	98%	98%	1e-127
CDH2 (XP_016881003.1)	DSC3 (NP_077741.2)	35%	53%	4e-127
DSC3 (NP_077741.2)	DSC2 (NP_077740.1)	66%	79%	0.0
DSC2 (NP_077740.1)	DSC1 (NP_077739.1)	54%	71%	0.0
DSG1 (NP_001933.2)	DSG4 (NP_817123.1)	59%	78%	0.0
DSG4 (NP_817123.1)	DSG3 (NP_001935.2)	50%	67%	0.0
DSG3 (NP_001935.2)	DSG2 (NP_001934.2)	38%	57%	0.0
ZSCAN30 (NP_001275640.1)	ZNF24 (NP_001362744.1)	52%	67%	2e-52
ZNF24 (NP_001362744.1)	ZNF396 (NP_665699.1)	56%	67%	2e-106
SLC14A2 (NP_001358248.1)	SLC14A1 (XP_006722589.1)	59%	75%	2e-180
ELOA3D (NP_001229836.1)	ELOA3C (NP_001341295.1)	99%	99%	0.0
ELOA3C (NP_001341295.1)	ELOA3B (NP_001094287.2)	99%	99%	0.0
ELOA3B (NP_001094287.2)	ELOA3 (NP_663628.2)	99%	99%	0.0
ELOA3 (NP_663628.2)	ELOA2 (NP_057511.2)	72%	77%	1e-161
MBD1 (NP_001191070.1)	CXXC1 (NP_055408.2)	44%	50%	6e-15
SERPINB5 (NP_002630.2)	SERPINB12 (XP_005266835.2)	29%	53%	2e-75
SERPINB12 (XP_005266835.2)	SERPINB13 (XP_011524331.1)	42%	61%	2e-114
SERPINB4 (XP_011524440.1)	SERPINB3 (NP_008850.1)	92%	94%	0.0
SERPINB11 (NP_536723.2)	SERPINB7 (NP_001035237.1)	44%	64%	2e-118
SERPINB7 (NP_001035237.1)	SERPINB2 (NP_001137290.1)	34%	54%	2e-87
SERPINB2 (NP_001137290.1)	SERPINB10 (NP_005015.1)	45%	67%	4e-130
SERPINB10 (NP_005015.1)	HMSD (XP_016881199.1)	32%	57%	8e-23
HMSD (XP_016881199.1)	SERPINB8 (NP_942130.1)	66%	78%	2e-49
CNDP2 (NP_001357178.1)	CNDP1 (NP_116038.4)	53%	71%	0.0
AZU1 (NP_001691.1)	PRTN3 (XP_011526438.1)	43%	63%	1e-48
PRTN3 (XP_011526438.1)	ELANE (XP_011526077.1)	56%	73%	5e-73
ELANE (XP_011526077.1)	CFD (NP_001304264.1)	33%	52%	2e-40
ZNF554 (NP_001096121.1)	ZNF555 (NP_690004.4)	36%	52%	1e-96
ZNF555 (NP_690004.4)	ZNF556 (NP_079243.1)	45%	59%	2e-137
ZNF556 (NP_079243.1)	ZNF57 (NP_775751.1)	44%	59%	2e-130
TLE2 (NP_001138233.1)	TLE5 (XP_006722727.1)	66%	77%	3e-69
GNA11 (NP_002058.2)	GNA15 (NP_002059.3)	56%	74%	3e-150
PLIN4 (XP_016882682.1)	PLIN5 (NP_001013728.2)	38%	50%	1e-23
FUT6 (NP_001356431.1)	FUT3 (NP_001091110.3)	84%	90%	0.0
FUT3 (NP_001091110.3)	FUT5 (NP_002025.2)	88%	90%	0.0
SLC25A41 (XP_011526228.1)	SLC25A23 (XP_016882776.1)	48%	62%	1e-54
FCER2 (NP_001993.2)	CLEC4G (XP_024307253.1)	37%	54%	5e-31
CLEC4G (XP_024307253.1)	CD209 (XP_005272529.1)	39%	53%	5e-25
OR7G2 (NP_001005193.1)	OR7G1 (NP_001005192.2)	74%	85%	2e-172
OR7G1 (NP_001005192.2)	OR7G3 (NP_001001958.1)	67%	79%	1e-149
ZNF559 (NP_001189340.1)	ZNF559-ZNF177 (NP_001166121.1)	42%	56%	3e-29
ZNF560 (XP_011525999.1)	ZNF426 (NP_001304984.1)	51%	66%	1e-147
ZNF426 (NP_001304984.1)	ZNF121 (NP_001008727.1)	53%	66%	6e-149
ZNF121 (NP_001008727.1)	ZNF561 (XP_006723001.1)	47%	64%	8e-109
ZNF561 (XP_006723001.1)	ZNF562 (NP_001123504.1)	84%	90%	0.0
ZNF562 (NP_001123504.1)	ZNF846 (NP_001340729.1)	40%	51%	9e-82
ICAM1 (NP_000192.2)	ICAM4 (NP_001535.1)	33%	44%	2e-11
ICAM4 (NP_001535.1)	ICAM5 (XP_011526531.1)	35%	46%	1e-23
ZNF441 (NP_689568.2)	ZNF491 (NP_689569.2)	58%	68%	9e-155
ZNF491 (NP_689569.2)	ZNF440 (NP_689570.2)	63%	75%	0.0
ZNF440 (NP_689570.2)	ZNF439 (NP_001335650.1)	82%	88%	0.0
ZNF439 (NP_001335650.1)	ZNF69 (XP_016882720.1)	87%	92%	1e-92
ZNF700 (NP_001258777.1)	ZNF763 (NP_001354102.1)	75%	84%	0.0
ZNF433 (NP_001295277.1)	ZNF878 (XP_016882685.1)	59%	71%	0.0
ZNF844 (NP_001129973.1)	ZNF788P (XP_024307271.1)	59%	67%	3e-81
ZNF20 (NP_001190179.1)	ZNF625 (NP_660276.2)	67%	78%	1e-176
ZNF136 (NP_001334943.1)	LOC107984139 (XP_016883049.1)	62%	78%	3e-85
ZNF44 (XP_011526364.1)	ZNF563 (NP_001350537.1)	70%	79%	1e-91
ZNF563 (NP_001350537.1)	ZNF442 (NP_110451.1)	68%	78%	1e-88
ZNF442 (NP_110451.1)	ZNF799 (NP_001309427.1)	79%	85%	0.0
ZNF799 (NP_001309427.1)	ZNF443 (NP_005806.3)	89%	91%	0.0
ZNF443 (NP_005806.3)	ZNF709 (NP_689814.1)	59%	71%	0.0
ZNF709 (NP_689814.1)	ZNF564 (NP_659413.1)	62%	74%	0.0
ZNF564 (NP_659413.1)	ZNF490 (NP_065765.1)	57%	72%	0.0
OR7C1 (NP_001357414.1)	OR7A5 (NP_059976.1)	70%	80%	3e-148
OR7A5 (NP_059976.1)	OR7A10 (NP_001005190.1)	81%	88%	0.0
OR7A10 (NP_001005190.1)	OR7A17 (NP_112163.1)	83%	90%	0.0
AKAP8 (NP_005849.1)	AKAP8L (NP_001278407.1)	37%	54%	8e-78
CYP4F22 (XP_011525994.1)	CYP4F8 (XP_024307109.1)	60%	77%	0.0
CYP4F8 (XP_024307109.1)	CYP4F3 (NP_001186137.1)	82%	89%	0.0
CYP4F3 (NP_001186137.1)	CYP4F12 (XP_006722913.1)	85%	92%	0.0
OR10H2 (NP_039227.1)	OR10H3 (NP_039226.1)	73%	82%	1e-146
OR10H3 (NP_039226.1)	OR10H5 (NP_001004466.1)	72%	79%	4e-141
CYP4F2 (NP_001073.3)	CYP4F11 (NP_001122404.1)	87%	92%	0.0
ZNF14 (NP_066358.2)	ZNF506 (NP_001138876.1)	38%	53%	6e-92
ZNF56 (NP_001342123.1)	ZNF253 (NP_001318062.1)	84%	92%	5e-117
ZNF253 (NP_001318062.1)	ZNF93 (NP_112495.2)	69%	78%	0.0
ZNF90 (NP_009069.1)	ZNF486 (NP_443084.2)	71%	80%	0.0
ZNF737 (XP_005259754.1)	ZNF626 (NP_001070143.1)	80%	86%	0.0
LOC105372319 (XP_016883060.1)	ZNF66 (NP_001342126.2)	68%	77%	5e-66
ZNF66 (NP_001342126.2)	ZNF85 (XP_011526565.1)	68%	77%	0.0
ZNF85 (XP_011526565.1)	ZNF430 (NP_079465.3)	69%	77%	0.0
ZNF430 (NP_079465.3)	ZNF714 (NP_872321.2)	76%	83%	0.0
ZNF714 (NP_872321.2)	ZNF431 (XP_011526052.1)	86%	91%	0.0
ZNF738 (NP_001342169.1)	ZNF493 (NP_001070146.1)	84%	88%	2e-47
