Gene 1	Gene 2	id %	som %	E-value
LOC107055229 (XP_015154673.1)	LOC100859830 (XP_015154682.1)	96%	97%	2e-69
LOC107055230 (XP_015154674.1)	LOC112530379 (XP_024999939.1)	100%	100%	1e-71
LOC112530379 (XP_024999939.1)	LOC107055239 (XP_015154686.1)	88%	92%	2e-62
LOC107055241 (XP_024999944.1)	LOC107055235 (XP_015154680.1)	89%	92%	4e-63
LOC107055235 (XP_015154680.1)	LOC107057549 (XP_015158118.1)	89%	92%	4e-63
LOC107057549 (XP_015158118.1)	LOC107055251 (XP_015154690.1)	89%	92%	9e-63
LOC107055251 (XP_015154690.1)	LOC107049059 (XP_015154692.1)	87%	91%	1e-61
LOC107049059 (XP_015154692.1)	LOC427060 (XP_015154693.1)	85%	90%	5e-61
LOC427060 (XP_015154693.1)	LOC107055250 (XP_015154689.1)	97%	98%	8e-70
LOC107055250 (XP_015154689.1)	LOC107049028 (XP_015154691.1)	89%	92%	9e-63
LOC107055254 (XP_015154695.1)	FK27 (XP_015158098.1)	89%	92%	4e-63
FK27 (XP_015158098.1)	LOC100858331 (XP_003643994.3)	89%	92%	4e-63
LOC100858331 (XP_003643994.3)	LOC112530380 (XP_024999941.1)	89%	92%	4e-63
FK21 (XP_015154696.1)	LOC107049053 (XP_015129454.1)	88%	92%	3e-62
LOC107057561 (XP_015158128.1)	LOC431276 (XP_428829.2)	89%	92%	1e-62
LOC107057530 (XP_015158091.1)	LOC107057527 (XP_015158089.1)	99%	100%	7e-71
FKCOSL (XP_004951080.2)	LOC770684 (NP_001264700.1)	91%	93%	1e-64
LOC770684 (NP_001264700.1)	LOC428303 (XP_015158097.1)	90%	92%	3e-63
LOC428303 (XP_015158097.1)	LOC100858224 (XP_003642815.1)	88%	91%	4e-61
LOC428299 (XP_015154723.1)	LOC428298 (XP_003642816.2)	98%	99%	2e-70
LOC100858427 (XP_015154724.1)	LOC107055265 (XP_015154729.1)	82%	88%	4e-74
LOC428293 (XP_015154745.2)	LOC428291 (XP_425851.3)	83%	89%	4e-59
LOC428289 (XP_425849.1)	LOC107055259 (XP_015154717.2)	80%	83%	1e-52
LOC107057524 (XP_015158085.1)	LOC107057537 (XP_015158104.1)	100%	100%	7e-75
LOC107049570 (NP_001348111.1)	PYY (NP_990117.1)	42%	67%	2e-14
HOXB13 (XP_001234927.1)	HOXB9 (XP_015154931.1)	40%	60%	6e-22
HOXB9 (XP_015154931.1)	HOXB8 (NP_990242.1)	66%	75%	2e-26
HOXB8 (NP_990242.1)	HOXB7 (XP_015154929.1)	41%	53%	1e-46
HOXB7 (XP_015154929.1)	HOXB6 (XP_024999768.1)	74%	79%	2e-44
HOXB6 (XP_024999768.1)	HOXB5 (NP_001020526.1)	62%	77%	3e-48
HOXB5 (NP_001020526.1)	HOXB4 (XP_015154923.1)	57%	73%	3e-47
HOXB4 (XP_015154923.1)	HOXB3 (XP_015154912.1)	55%	68%	9e-30
HOXB3 (XP_015154912.1)	HOXB2 (XP_003642840.1)	50%	65%	3e-33
HOXB2 (XP_003642840.1)	HOXB1 (NP_001074328.2)	58%	69%	8e-27
KRT222 (NP_001182406.1)	KRT20 (NP_001264910.1)	37%	62%	2e-14
KRT20 (NP_001264910.1)	KRT23 (XP_418167.4)	41%	59%	1e-98
KRT23 (XP_418167.4)	KRT15 (NP_001001312.2)	47%	69%	1e-91
KRT15 (NP_001001312.2)	KRT19 (NP_990340.2)	63%	77%	6e-171
KRT19 (NP_990340.2)	LOC100857659 (XP_025000006.1)	58%	79%	2e-131
LOC100857659 (XP_025000006.1)	KRT10 (XP_001235182.3)	70%	84%	2e-158
KRT10 (XP_001235182.3)	KRT9L (XP_004948660.1)	71%	79%	0.0
KRT9L (XP_004948660.1)	LOC772080 (XP_001233972.1)	53%	68%	7e-135
LOC772080 (XP_001233972.1)	KRTC42L (XP_418162.6)	76%	81%	0.0
KRTC42L (XP_418162.6)	LOC771995 (XP_003642868.1)	66%	78%	0.0
LOC771995 (XP_003642868.1)	KRT14 (NP_001001311.2)	56%	76%	5e-125
KRT14 (NP_001001311.2)	KRT17 (NP_001264913.1)	94%	97%	0.0
STAT5B (XP_015155078.1)	STAT3 (XP_015155086.1)	32%	50%	9e-99
LOC112530448 (XP_025000158.1)	LOC112530438 (XP_025000129.1)	96%	96%	0.0
LOC107055319 (XP_025000166.1)	LOC112530458 (XP_025000212.1)	99%	99%	1e-164
LOC112530458 (XP_025000212.1)	LOC112530459 (XP_025000213.1)	73%	77%	3e-65
LOC112530459 (XP_025000213.1)	LOC107055331 (XP_025000167.1)	92%	93%	0.0
LOC107055331 (XP_025000167.1)	LOC107055318 (XP_025000198.1)	99%	99%	0.0
TLE2L (XP_025000206.1)	AES (XP_015155223.1)	68%	78%	5e-45
LOC100858579 (XP_015155221.1)	CTSG (XP_423728.2)	42%	55%	1e-50
MUC16 (XP_015155310.2)	LOC107055343 (XP_025000214.1)	63%	71%	4e-98
LOC107055343 (XP_025000214.1)	LOC107055344 (XP_025000215.1)	67%	75%	3e-118
LOC107055344 (XP_025000215.1)	LOC112530460 (XP_025000216.1)	77%	83%	8e-73
PLIN4 (XP_015155370.1)	PLIN5 (XP_015155506.1)	52%	68%	1e-131
OCEL1 (XP_015155579.2)	OCLN (XP_025000015.1)	27%	40%	3e-06
LOC420107 (XP_015155596.1)	LOC107055361 (XP_015155599.1)	31%	44%	1e-05
LOC112530469 (XP_025000270.1)	LOC101749846 (XP_015129467.2)	40%	57%	5e-124
SLC14A2Z (XP_015132909.1)	UT2LZ (XP_025000768.1)	68%	84%	0.0
IFNW1 (NP_001020007.1)	IFNAL6 (XP_004937153.1)	56%	69%	9e-60
IFNAL6 (XP_004937153.1)	IFNAL4 (XP_004937152.1)	100%	100%	8e-147
IFNAL4 (XP_004937152.1)	LOC100857403 (XP_004937151.1)	99%	99%	6e-146
LOC100857403 (XP_004937151.1)	IFNAL5 (XP_015132925.1)	99%	99%	6e-146
IFNAL5 (XP_015132925.1)	IFNAL1 (XP_004937150.1)	99%	100%	3e-146
IFNAL1 (XP_004937150.1)	IFNA3 (NP_990758.1)	99%	100%	3e-146
IFNA3 (NP_990758.1)	LOC100858506 (XP_004937149.1)	99%	99%	6e-146
LOC100858506 (XP_004937149.1)	LOC100858177 (XP_015132923.1)	99%	99%	6e-146
LOC100858177 (XP_015132923.1)	IFNAL2 (XP_004937147.1)	99%	99%	3e-145
IFNAL2 (XP_004937147.1)	IFNAL3 (XP_015132924.1)	98%	99%	1e-144
IFNAL3 (XP_015132924.1)	IFA3L (XP_015132926.1)	97%	98%	9e-143
CNTFR (XP_015132732.1)	IL11RA (XP_015132845.1)	34%	53%	1e-50
CCL19 (NP_001289097.1)	LOC100857191 (XP_003643029.1)	42%	62%	6e-17
LOC101748453 (XP_015132941.1)	LOC101748544 (XP_004937172.1)	99%	99%	0.0
LOC101748544 (XP_004937172.1)	LOC101752313 (XP_015132858.1)	95%	97%	2e-138
LOC101752313 (XP_015132858.1)	LOC107051923 (XP_015132942.1)	75%	83%	2e-55
LOC107051923 (XP_015132942.1)	LOC112530640 (XP_025000811.1)	64%	73%	5e-30
TROJANZ (NP_001305388.1)	LOC100858953 (XP_015132974.2)	53%	69%	2e-104
CD72AG (NP_001026617.2)	CLEC5A (XP_003643020.1)	29%	46%	8e-12
AVR2 (NP_001025519.1)	LOC769899 (XP_001233210.2)	84%	90%	6e-87
LOC769899 (XP_001233210.2)	AVD (NP_990651.1)	79%	84%	4e-77
F2RL1 (NP_001012626.1)	F2R (XP_424799.2)	37%	56%	8e-75
LOC112530599 (XP_025000756.1)	LOC107050470 (XP_015129704.2)	97%	98%	0.0
DMRT1 (NP_001095301.1)	DMRT3 (XP_429193.2)	78%	88%	9e-16
DMRT3 (XP_429193.2)	DMRT2 (XP_003643035.3)	73%	86%	5e-31
CD274 (XP_025000841.1)	PDCD1LG2 (XP_004949124.1)	51%	67%	3e-75
CCDC171 (XP_004949162.1)	LOC101748308 (XP_015135623.1)	89%	90%	0.0
LOC101748308 (XP_015135623.1)	LOC101748927 (XP_015135624.1)	100%	100%	0.0
LOC107052305 (XP_025000776.1)	LOC100859551 (XP_025000819.1)	99%	99%	1e-100
LOC100859551 (XP_025000819.1)	LOC107049159 (XP_015135713.2)	99%	99%	1e-100
LOC107049159 (XP_015135713.2)	LOC101750973 (XP_025000789.1)	98%	99%	3e-100
LOC101750973 (XP_025000789.1)	LOC100859353 (XP_025000815.1)	99%	99%	2e-140
GNA14 (XP_025000564.1)	GNAQ (XP_025000487.1)	79%	91%	4e-149
FBP2 (XP_425039.1)	FBP1 (NP_001264977.1)	75%	90%	0.0
LOC770548 (XP_015135807.1)	FAM240A (NP_001182367.1)	44%	67%	5e-19
LOC101748373 (XP_025000875.1)	LOC101748432 (XP_025000968.1)	77%	79%	2e-134
LOC101748432 (XP_025000968.1)	LOC112530769 (XP_025000982.1)	100%	100%	1e-59
LOC112530769 (XP_025000982.1)	LOC112530768 (XP_025000977.1)	100%	100%	5e-60
LOC112530768 (XP_025000977.1)	LOC101748496 (XP_025000876.1)	100%	100%	1e-19
LOC101748496 (XP_025000876.1)	LOC101748547 (XP_025000877.1)	97%	97%	0.0
LOC101748547 (XP_025000877.1)	LOC101747649 (XP_025000932.1)	98%	98%	0.0
LOC101747649 (XP_025000932.1)	LOC107049085 (XP_025000879.1)	99%	99%	0.0
LOC107049085 (XP_025000879.1)	LOC101748605 (XP_025000803.1)	100%	100%	0.0
LOC101747856 (XP_025000980.1)	LOC101747920 (XP_025000880.1)	100%	100%	0.0
LOC101747920 (XP_025000880.1)	LOC101747989 (XP_025000965.1)	99%	99%	0.0
LOC101747989 (XP_025000965.1)	LOC101748660 (XP_025000881.1)	99%	99%	0.0
LOC101748660 (XP_025000881.1)	LOC101748716 (XP_025000882.1)	99%	99%	0.0
LOC101748716 (XP_025000882.1)	PHDF7L (XP_025000794.1)	100%	100%	0.0
LOC112530767 (XP_025000976.1)	LOC101748497 (XP_025000883.1)	100%	100%	6e-59
LOC101748497 (XP_025000883.1)	LOC107052372 (XP_015136114.2)	72%	75%	0.0
LOC101749640 (XP_025000726.1)	LOC101749743 (XP_025000727.1)	99%	99%	0.0
LOC101749743 (XP_025000727.1)	LOC101749891 (XP_025000729.1)	99%	99%	0.0
LOC101749891 (XP_025000729.1)	LOC101749992 (XP_025000731.1)	99%	99%	0.0
LOC101749992 (XP_025000731.1)	LOC101750108 (XP_025000733.1)	99%	99%	0.0
LOC112530616 (XP_025000790.1)	LOC101751487 (XP_025000787.1)	100%	100%	0.0
LOC101751487 (XP_025000787.1)	LOC112530617 (XP_025000791.1)	99%	99%	0.0
LOC112530617 (XP_025000791.1)	LOC112530681 (XP_025000885.1)	100%	100%	0.0
LOC112530681 (XP_025000885.1)	LOC112530618 (XP_025000792.1)	99%	99%	0.0
LOC112530618 (XP_025000792.1)	LOC112530620 (XP_025000793.1)	100%	100%	0.0
LOC112530682 (XP_025000886.1)	LOC112530683 (XP_025000887.1)	100%	100%	0.0
LOC107052425 (XP_015136268.1)	MROH7L2 (XP_015136235.1)	98%	100%	3e-172
LOC101750303 (XP_025000892.1)	LOC101750371 (XP_015136246.1)	91%	91%	0.0
LOC101750371 (XP_015136246.1)	LOC101750584 (XP_015136248.1)	100%	100%	0.0
LOC101750584 (XP_015136248.1)	LOC101750770 (XP_015136252.1)	100%	100%	0.0
LOC101750770 (XP_015136252.1)	LOC101750975 (XP_015136250.1)	100%	100%	0.0
MROH2BL13 (XP_025000893.1)	LOC107052394 (XP_015136178.1)	99%	99%	3e-172
LOC101748870 (XP_025000895.1)	MROH2BL20 (XP_025000896.1)	99%	99%	0.0
MROH2BL20 (XP_025000896.1)	MROH2BL16 (XP_025000897.1)	99%	99%	0.0
MROH2BL16 (XP_025000897.1)	MROH2BL18 (XP_015136262.1)	99%	99%	0.0
LOC107052377 (XP_025000898.1)	MROH2BL26 (XP_025000899.1)	99%	99%	0.0
MROH2BL26 (XP_025000899.1)	MROH2BL6 (XP_015136267.1)	99%	99%	0.0
LOC107052379 (XP_025000900.1)	MROH5 (XP_025000901.1)	95%	96%	0.0
HEATR8L6 (XP_025000680.1)	LOC112530579 (XP_025000682.1)	100%	100%	4e-151
LOC107052381 (XP_025000905.1)	LOC112530686 (XP_025000906.1)	100%	100%	2e-161
ADCY10L8 (XP_025000918.1)	LOC112530691 (XP_025000919.1)	98%	99%	2e-81
LOC112530524 (XP_025000600.1)	LOC112530525 (XP_025000601.1)	97%	98%	1e-125
LOC112530706 (XP_025000949.1)	LOC112530704 (XP_025000944.1)	98%	99%	8e-81
LOC112530704 (XP_025000944.1)	LOC112530705 (XP_025000945.1)	98%	99%	4e-84
LOC112530705 (XP_025000945.1)	LOC112530712 (XP_025000950.1)	100%	100%	5e-22
LOC112530712 (XP_025000950.1)	LOC112530713 (XP_025000952.1)	99%	99%	3e-87
LOC112530713 (XP_025000952.1)	LOC112530714 (XP_025000953.1)	98%	99%	1e-144
LOC112530753 (XP_025000972.1)	LOC112530752 (XP_025000971.1)	98%	99%	8e-64
LOC107052443 (XP_015136327.2)	LOC107049342 (XP_025000714.1)	95%	95%	2e-92
LOC112530694 (XP_025000924.1)	LOC112530739 (XP_025000956.1)	99%	100%	5e-68
LOC112530739 (XP_025000956.1)	LOC107052444 (XP_015136329.1)	97%	97%	2e-77
LOC112530696 (XP_025000926.1)	LOC107052839 (XP_015138825.2)	100%	100%	1e-33
OR14A16L43 (XP_015128055.1)	OR14J1L47 (XP_025001333.1)	72%	84%	3e-92
LOC107049243 (XP_025001086.1)	LOC112530801 (XP_025001087.1)	84%	90%	6e-89
LOC112530801 (XP_025001087.1)	LOC112530802 (XP_025001088.1)	83%	90%	1e-79
LOC107049244 (XP_015128057.2)	OR14A16L45 (XP_004950116.2)	81%	90%	2e-158
OR14A16L45 (XP_004950116.2)	OR14J1L105 (XP_015128056.2)	87%	95%	4e-179
OR14J1L105 (XP_015128056.2)	LOC112530803 (XP_025001089.1)	78%	89%	2e-99
OR14J1L52 (XP_015128086.1)	LOC107049258 (XP_015128087.2)	86%	93%	2e-170
LOC107049258 (XP_015128087.2)	OR14J1L130 (XP_003643912.3)	83%	90%	1e-169
OR14J1L130 (XP_003643912.3)	LOC112530808 (XP_025001094.1)	78%	85%	6e-115
LOC112530808 (XP_025001094.1)	OR14J1L66 (XP_025001095.1)	79%	90%	8e-106
LOC112530901 (XP_025001247.1)	LOC107056259 (XP_015156752.2)	95%	96%	4e-65
LOC112530902 (XP_025001248.1)	LOC112530809 (XP_025001097.1)	92%	94%	6e-73
LOC107049405 (XP_025001098.1)	OR14A16L28 (XP_003643650.4)	82%	88%	2e-130
OR14J1L38 (XP_003644056.3)	OR14J1L34 (XP_003644054.3)	86%	92%	1e-177
OR14J1L34 (XP_003644054.3)	LOC107049404 (XP_025001099.1)	85%	89%	2e-75
LOC112530810 (XP_025001100.1)	LOC112530811 (XP_025001101.1)	85%	90%	3e-166
LOC112530879 (XP_025001195.1)	LOC112530813 (XP_025001102.1)	90%	92%	1e-67
OR14J1L4 (XP_003644035.3)	LOC112530817 (XP_025001107.1)	83%	89%	7e-87
OR14J1L110 (XP_003644036.4)	LOC112530818 (XP_025001108.1)	70%	85%	2e-12
LOC112530822 (XP_025001111.1)	OR14J1L37 (XP_015128373.2)	89%	92%	4e-74
OR14A16L13 (XP_025001112.1)	OR14J1L40 (XP_025001113.1)	79%	91%	3e-103
LOC107049399 (XP_025001117.1)	LOC112530825 (XP_025001118.1)	83%	92%	1e-102
OR14J1L6 (XP_015128039.2)	LOC107049210 (XP_025001119.1)	92%	94%	4e-68
OR14A16L19 (XP_025001123.1)	LOC107049213 (XP_015127995.2)	84%	93%	6e-154
OR14A16L33 (XP_025001125.1)	OR14J1L131 (XP_015128045.2)	85%	91%	2e-150
OR14J1L131 (XP_015128045.2)	OR14J1L84 (XP_428483.5)	77%	88%	1e-130
OR14J1L111 (XP_015127997.1)	LOC107049237 (XP_015128041.2)	84%	91%	0.0
OR14A16L37 (XP_004951107.3)	OR14J1L99 (XP_427449.5)	78%	88%	1e-94
OR14J1L99 (XP_427449.5)	LOC112530832 (XP_025001129.1)	82%	90%	2e-145
OR14A16L42 (XP_015128000.2)	OR14J1L107 (XP_015128001.2)	85%	93%	6e-97
LOC112530883 (XP_025001200.1)	LOC107049215 (XP_015128004.1)	92%	95%	1e-73
LOC776479 (XP_015128006.1)	LOC100859432 (XP_015128007.1)	79%	89%	2e-94
LOC100859432 (XP_015128007.1)	LOC112530892 (XP_025001209.1)	93%	97%	2e-63
OR14J1L3 (XP_015128009.2)	OR14J1L39 (XP_015128040.1)	91%	94%	3e-65
LOC112530834 (XP_025001133.1)	OR14J1L33 (XP_001236945.3)	95%	97%	2e-69
LOC107049221 (XP_015128013.1)	LOC107049223 (XP_025001134.1)	74%	80%	1e-73
LOC107049224 (XP_015128015.2)	OR14J1L90 (XP_001233617.4)	82%	90%	3e-165
OR14J1L61 (XP_025001135.1)	LOC112530835 (XP_025001136.1)	82%	87%	3e-158
LOC112530836 (XP_025001137.1)	LOC112530837 (XP_025001138.1)	84%	90%	2e-70
LOC100857209 (XP_015128019.2)	LOC112530839 (XP_025001141.1)	89%	96%	3e-74
LOC107049227 (XP_015128021.2)	OR14J1L62 (XP_003644025.3)	84%	92%	3e-166
OR14J1L62 (XP_003644025.3)	LOC112530884 (XP_025001201.1)	93%	95%	4e-69
LOC112530889 (XP_025001206.1)	OR14J1L137 (XP_025001142.1)	84%	92%	1e-89
LOC112530840 (XP_025001143.1)	LOC112530841 (XP_025001144.1)	91%	95%	1e-63
LOC112530841 (XP_025001144.1)	OR14J1L5 (XP_025001145.1)	100%	100%	7e-07
LOC107049228 (XP_015128026.1)	OR14C36L9 (XP_015128027.2)	82%	90%	3e-158
LOC112530876 (XP_025001192.1)	LOC112530931 (XP_025001329.1)	80%	90%	1e-136
LOC112530847 (XP_025001151.1)	LOC112530877 (XP_025001193.1)	79%	86%	2e-34
LOC112530877 (XP_025001193.1)	OR14C36L14 (XP_004950652.3)	83%	91%	3e-87
LOC107049231 (XP_015128032.2)	LOC107049232 (XP_025001153.1)	87%	92%	1e-174
LOC112530850 (XP_025001155.1)	LOC112530851 (XP_025001156.1)	81%	88%	7e-134
LOC112530853 (XP_025001158.1)	OR14A16L38 (XP_015128071.1)	88%	94%	2e-172
OR14A16L38 (XP_015128071.1)	OR14A16L32 (XP_015128070.1)	91%	95%	0.0
OR14J1L135 (XP_001233853.4)	LOC107049253 (XP_015128072.2)	84%	90%	2e-167
OR14J1L60 (XP_015156727.1)	OR14J1L2 (XP_025001309.1)	84%	91%	3e-163
LOC107056251 (XP_015156731.2)	LOC107056253 (XP_025001160.1)	71%	85%	4e-96
LOC107056253 (XP_025001160.1)	OR14J1L86 (XP_015156733.1)	77%	87%	3e-97
OR14J1L63 (XP_015156734.2)	OR14J1L98 (XP_015156736.1)	81%	89%	4e-93
OR14J1L82 (XP_025001162.1)	OR14A16L12 (XP_015156758.2)	80%	89%	2e-84
OR14J1L114 (XP_003643328.4)	OR14J1L10 (XP_423607.5)	80%	89%	7e-93
OR14J1L10 (XP_423607.5)	OR14J1L85 (XP_015156741.1)	86%	91%	3e-170
OR14J1L16 (XP_004950106.2)	LOC107056257 (XP_025001163.1)	78%	87%	1e-112
LOC107056257 (XP_025001163.1)	LOC107056266 (XP_015156760.2)	76%	86%	6e-105
OR14A16L14 (XP_015156764.1)	LOC107049241 (XP_015128050.1)	86%	93%	8e-177
ZNF7L (XP_003643322.3)	LOC769660 (XP_015128051.1)	64%	75%	0.0
LOC107049262 (XP_025001222.1)	LOC101749222 (XP_025001307.1)	82%	82%	2e-169
ACVRL1 (XP_015155754.1)	ACVR1B (XP_015155752.2)	49%	62%	2e-144
LOC107049150 (XP_025001317.1)	LOC107049909 (XP_025001168.1)	51%	59%	3e-57
LOC112530936 (XP_025001338.1)	LOC112530858 (XP_025001170.1)	75%	83%	3e-10
LOC112530858 (XP_025001170.1)	LOC112530859 (XP_025001171.1)	75%	83%	3e-10
LOC112530861 (XP_025001174.1)	LOC112530862 (XP_025001175.1)	72%	78%	3e-82
LOC112530862 (XP_025001175.1)	LOC112530863 (XP_025001176.1)	98%	99%	0.0
LOC112530863 (XP_025001176.1)	LOC112530937 (XP_025001348.1)	100%	100%	0.0
LOC112530866 (XP_025001180.1)	LOC112530867 (XP_025001181.1)	99%	99%	3e-156
LOC112530924 (XP_025001320.1)	LOC112530923 (XP_025001318.1)	99%	99%	0.0
LOC112530869 (XP_025001183.1)	LOC112530870 (XP_025001184.1)	92%	93%	9e-156
LOC112530870 (XP_025001184.1)	LOC112530871 (XP_025001185.1)	97%	98%	3e-124
LOC112530871 (XP_025001185.1)	LOC112530872 (XP_025001186.1)	95%	96%	3e-104
LOC112530872 (XP_025001186.1)	LOC112530873 (XP_025001187.1)	94%	96%	5e-51
AQP5 (XP_001231781.2)	AQP2 (XP_025001081.1)	65%	79%	2e-128
LOC426897 (XP_015155864.2)	KRT75 (NP_001001314.2)	52%	73%	2e-130
KRT75 (NP_001001314.2)	KRT6A (NP_001001313.2)	75%	84%	0.0
KRT5 (NP_001001195.1)	KRT75L4 (XP_015155859.1)	47%	62%	5e-156
KRT75L4 (XP_015155859.1)	LOC768978 (XP_015155862.1)	58%	69%	0.0
LOC768978 (XP_015155862.1)	LOC107055419 (XP_025001374.1)	45%	63%	3e-165
LOC112530874 (XP_025001190.1)	LOC431300 (XP_025001353.1)	100%	100%	3e-41
LOC431300 (XP_025001353.1)	KRT75L2 (XP_428850.2)	52%	73%	5e-113
KRT75L2 (XP_428850.2)	KRT71 (XP_001232027.4)	96%	98%	0.0
KRT71 (XP_001232027.4)	KRT75L1 (XP_015155860.1)	89%	92%	0.0
KRT75L1 (XP_015155860.1)	LOC112529929 (XP_001231586.2)	52%	65%	1e-164
LOC112529929 (XP_001231586.2)	KRT8 (XP_015128103.2)	66%	80%	0.0
INHBE (XP_015128061.1)	LOC107049250 (XP_015128069.2)	44%	57%	6e-81
SYVN1 (XP_025001239.1)	LOC107050103 (XP_025001284.1)	41%	53%	2e-38
LOC100859726 (XP_015155884.2)	RDH16 (XP_015155883.1)	79%	85%	6e-159
LOC100857335 (XP_025001343.1)	MIP (NP_989597.1)	36%	48%	4e-23
TUBA1A (NP_001292201.1)	TUBA1A1 (XP_015155803.1)	99%	99%	0.0
ZNF853 (XP_015128531.1)	LOC107049457 (XP_015128528.2)	65%	78%	7e-65
HOXC13 (XP_001235166.4)	HOXC12 (XP_426957.3)	51%	79%	1e-22
HOXC12 (XP_426957.3)	HOXC11 (XP_428250.2)	55%	70%	9e-24
HOXC11 (XP_428250.2)	HOXC10 (NP_001292189.1)	48%	69%	9e-30
HOXC10 (NP_001292189.1)	HOXC9 (NP_001264211.1)	59%	76%	6e-33
HOXC9 (NP_001264211.1)	HOXC8 (NP_990224.1)	67%	74%	1e-27
HOXC8 (NP_990224.1)	HOXC6 (XP_015155838.1)	52%	65%	1e-36
HOXC6 (XP_015155838.1)	HOXC5 (XP_015155813.1)	83%	88%	7e-38
HOXC5 (XP_015155813.1)	HOXC4 (XP_015155814.1)	71%	84%	4e-41
FCER2 (XP_003643419.1)	CLEC17A (XP_423779.5)	40%	60%	3e-41
LOC112531031 (XP_025001651.1)	LOC112531032 (XP_025001652.1)	100%	100%	2e-148
LOC112531032 (XP_025001652.1)	LOC429329 (XP_025001741.1)	50%	63%	2e-29
LOC107050007 (XP_025001742.1)	LOC112531064 (XP_025001744.1)	57%	63%	4e-64
LOC112531015 (XP_025001628.1)	LOC112531017 (XP_025001630.1)	82%	86%	0.0
LOC112531017 (XP_025001630.1)	LOC112531021 (XP_025001634.1)	70%	78%	0.0
LOC112531021 (XP_025001634.1)	LOC112531034 (XP_025001654.1)	68%	75%	6e-126
LOC112531014 (XP_025001627.1)	LOC107049901 (XP_025001641.1)	75%	80%	4e-159
LOC112531016 (XP_025001629.1)	LOC107049738 (XP_015129038.2)	69%	76%	2e-111
LOC107049738 (XP_015129038.2)	LOC112531066 (XP_025001745.1)	54%	69%	7e-86
LOC112531066 (XP_025001745.1)	LOC112531067 (XP_025001746.1)	55%	66%	3e-40
LOC101747443 (XP_025001638.1)	ZNF624 (XP_025001747.1)	62%	75%	6e-135
LOC112531035 (XP_025001655.1)	LOC107049132 (XP_025001748.1)	96%	99%	0.0
LOC107049132 (XP_025001748.1)	LOC112531026 (XP_025001645.1)	50%	62%	6e-117
LOC112531026 (XP_025001645.1)	LOC112531027 (XP_025001646.1)	66%	74%	0.0
LOC112531027 (XP_025001646.1)	LOC112531069 (XP_025001749.1)	63%	74%	2e-42
LOC112531071 (XP_025001752.1)	LOC107050186 (XP_025001753.1)	60%	71%	1e-99
LOC112531030 (XP_025001650.1)	LOC112531061 (XP_025001738.1)	64%	75%	4e-87
LOC112531061 (XP_025001738.1)	LOC112531062 (XP_025001739.1)	62%	72%	7e-86
LOC112531062 (XP_025001739.1)	LOC112531020 (XP_025001633.1)	66%	78%	3e-101
LOC101749511 (XP_025001647.1)	LOC100857615 (XP_003643733.4)	47%	56%	7e-36
VH26L10 (XP_025001759.1)	LOC101750160 (XP_025001760.1)	77%	82%	1e-66
TARM1L (XP_001236760.3)	LOC107049973 (XP_025001855.1)	62%	75%	8e-34
LOC107050973 (XP_025001864.1)	LOC107049972 (XP_025001764.1)	61%	67%	2e-30
LOC112531135 (XP_025001861.1)	LOC107049370 (XP_025001857.1)	62%	70%	3e-118
LOC107049370 (XP_025001857.1)	PGP6L (XP_025001766.1)	58%	72%	8e-78
IGSF1L8 (XP_025001865.1)	LOC100857860 (XP_025001767.1)	62%	74%	7e-41
LOC107049924 (XP_025001821.1)	LOC112531096 (XP_025001768.1)	64%	69%	7e-94
LOC107050390 (XP_015129649.2)	LOC112531099 (XP_025001771.1)	50%	62%	6e-50
LOC112531099 (XP_025001771.1)	LOC112531100 (XP_025001772.1)	57%	70%	2e-70
LOC112531103 (XP_025001774.1)	LOC112531123 (XP_025001818.1)	55%	64%	5e-107
CHIR-AB-502 (XP_025001842.1)	LOC107050937 (XP_025001826.1)	43%	58%	1e-19
PLTGP6L1 (XP_025001777.1)	LOC107049513 (XP_025001848.1)	70%	74%	6e-39
LOC107049513 (XP_025001848.1)	LOC107049116 (XP_025001778.1)	46%	53%	3e-47
LOC107050615 (XP_025001780.1)	LOC107049575 (XP_015128790.2)	55%	68%	6e-78
LOC107049575 (XP_015128790.2)	LOC112531105 (XP_025001781.1)	77%	82%	3e-118
LOC107050275 (XP_025001858.1)	LOC107050509 (XP_015129728.1)	49%	60%	5e-29
LOC107050774 (XP_025001827.1)	LOC107049125 (XP_015129054.2)	59%	67%	9e-83
LOC107049125 (XP_015129054.2)	LOC101750289 (XP_025001835.1)	57%	64%	9e-59
LOC101750289 (XP_025001835.1)	LOC112531106 (XP_025001782.1)	58%	66%	3e-59
LOC112531136 (XP_025001862.1)	LOC112531107 (XP_025001783.1)	71%	77%	5e-98
LOC101747711 (XP_025001831.1)	LOC112531108 (XP_025001784.1)	55%	63%	2e-63
LOC112531108 (XP_025001784.1)	LOC107050070 (XP_025001863.1)	64%	71%	1e-82
LOC107050070 (XP_025001863.1)	LOC107050866 (XP_025001785.1)	62%	71%	5e-78
LOC107050866 (XP_025001785.1)	LOC107050303 (XP_025001786.1)	47%	58%	6e-39
LOC100859680 (XP_025001789.1)	LOC107049062 (XP_025001866.1)	46%	59%	6e-46
LOC107049967 (XP_015129258.2)	LOC107049793 (XP_025001839.1)	80%	85%	4e-124
LOC112531134 (XP_025001859.1)	LOC107049368 (XP_025001840.1)	55%	64%	3e-25
LOC107049368 (XP_025001840.1)	LOC107050205 (XP_025001832.1)	41%	54%	3e-27
